cell,dataset,system,geometry,moderate_gap_kitti,scheme,split,t_cheap,t_full,n_frames,n_units,cheap_det_per_frame,cheap_precision,cheap_recall,full_det_per_frame,full_precision,full_recall,affected,harmed,harm_rate,harm_rate_lo,harm_rate_hi,rho,rho_lo,rho_hi,all_full_reduction,oracle20_reduction,exact_FN_sign_disagreement,exact_FN_n_both_nonzero,exact_FN_spearman,exact_FN_harmed_given_gain_pos,exact_FN_harmed_given_gain_pos_affected,FN_FP_sign_disagreement,FN_FP_n_both_nonzero,FN_FP_spearman,FN_FP_harmed_given_gain_pos,FN_FP_harmed_given_gain_pos_affected,E5_combined_sign_disagreement,E5_combined_n_both_nonzero,E5_combined_spearman,E5_combined_harmed_given_gain_pos,E5_combined_harmed_given_gain_pos_affected,E_risk_sign_disagreement,E_risk_n_both_nonzero,E_risk_spearman,E_risk_harmed_given_gain_pos,E_risk_harmed_given_gain_pos_affected,brake_vs_plan_both_nonzero,brake_vs_plan_opposite_sign
nuScenes oracle Y8 320->640 q_plan,nuScenes,plan,oracle,False,S3,test,0.25,0.34,752,24,2.074468085106383,0.6685897435897435,0.31918554631488383,2.8404255319148937,0.6807116104868914,0.45110410094637227,284,145,0.5105633802816901,0.45258302713397397,0.578952850877193,1.064636932767841,0.6733087467923594,1.7395482519260315,-0.0017201105905531586,0.026611884520129452,0.5393258426966292,178.0,-0.02534125022640773,0.3076923076923077,0.5283018867924528,0.5336322869955157,223.0,-0.04779280166107099,0.30038022813688214,0.5163398692810458,0.5547445255474452,274.0,-0.08387129714779258,0.25842696629213485,0.5508982035928144,0.5352112676056338,142.0,-0.030422097428095665,0.31746031746031744,0.5042016806722689,27.0,18.0
nuScenes oracle Y8 320->640 q_plan,nuScenes,plan,oracle,False,S4,all,0.2,0.3,2655,85,3.099058380414313,0.5854399611084103,0.3519633328772746,3.8177024482109227,0.6250986582478295,0.4659324120946778,1182,585,0.4949238578680203,0.46438235772834974,0.5267841998178461,0.6720253000057418,0.5129459655499227,0.887715169218954,0.014696650864859806,0.0445351501851056,0.49324324324324326,740.0,0.012565121710556886,0.3104106972301815,0.4954268292682927,0.5142857142857142,980.0,-0.006656203413379506,0.30831826401446655,0.5074404761904762,0.5081967213114754,1159.0,-0.016075174876586412,0.2671428571428571,0.5013404825737265,0.4961948249619482,657.0,0.0015670808520666885,0.32335329341317365,0.4927007299270073,149.0,83.0
nuScenes oracle Y8 320->640 q_plan,nuScenes,plan,oracle,False,S4,test,0.2,0.3,752,24,2.4507978723404253,0.603906673901248,0.3404072268425581,3.0638297872340425,0.6493055555555556,0.4634356180097505,300,155,0.5166666666666667,0.45864662921348315,0.5817454446918209,0.9251080981630719,0.6156663534006954,1.465539180500027,0.0023427981534198798,0.031282396306628164,0.532967032967033,182.0,-0.01811224254546,0.3269961977186312,0.5308641975308642,0.5673469387755102,245.0,-0.07445803205323459,0.33687943262411346,0.5523255813953488,0.5778546712802768,289.0,-0.10960836506149411,0.2978142076502732,0.5706806282722513,0.5179856115107914,139.0,-0.024091326298104666,0.3313953488372093,0.504424778761062,25.0,16.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S0,all,0.25,0.25,3376,85,2.5589454976303316,0.6541266350272023,0.3439406900484745,4.177725118483412,0.5787010777084515,0.49871685201026517,454,192,0.42290748898678415,0.35606001970166057,0.48714415412913264,0.4121972567831394,0.28145880724717476,0.5790842708316745,0.16645983528587036,0.28318995990880896,0.45390070921985815,282.0,-0.007546577402799498,0.07747866053841103,0.43866171003717475,0.46111111111111114,360.0,0.03145619050482108,0.06952380952380953,0.4010989010989011,0.47555555555555556,450.0,0.038027037411547754,0.06284916201117319,0.39823008849557523,0.4732824427480916,262.0,-0.0018195208542275125,0.08609271523178808,0.44635193133047213,286.0,150.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S0,test,0.25,0.25,955,24,1.974869109947644,0.6755037115588547,0.3295093971198438,3.1905759162303666,0.6160157531998687,0.4915792042958262,103,43,0.4174757281553398,0.3181711979609176,0.5176688453159042,0.3496383516412275,0.1480500158555623,0.9718332686836357,0.16657087352354272,0.25612038155062566,0.4444444444444444,54.0,0.002507126493121279,0.05737704918032787,0.42,0.4647887323943662,71.0,0.03311178879582501,0.05263157894736842,0.39473684210526316,0.44554455445544555,101.0,0.05678743197848889,0.05527638190954774,0.3793103448275862,0.5116279069767442,43.0,-0.004768784504520423,0.07539682539682539,0.5,70.0,44.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S1,all,0.25,0.498046875,3376,85,2.5589454976303316,0.6541266350272023,0.3439406900484745,2.593601895734597,0.7643901324805847,0.4099230111206159,383,140,0.36553524804177545,0.3040514868972316,0.4221725608563887,0.3423234011965865,0.23527296244609713,0.48611942465709496,0.16194449588292817,0.24623727859189884,0.4951923076923077,208.0,-0.03247526994767764,0.06593406593406594,0.44,0.42124542124542125,273.0,0.019676170549219517,0.05380200860832138,0.36585365853658536,0.4601063829787234,376.0,0.02028305433963438,0.05151354221986192,0.3716475095785441,0.504950495049505,202.0,-0.01856165565341998,0.0665083135391924,0.42424242424242425,246.0,135.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S1,test,0.25,0.498046875,955,24,1.974869109947644,0.6755037115588547,0.3295093971198438,2.095287958115183,0.7731134432783608,0.4068830851842812,90,30,0.3333333333333333,0.22465667915106116,0.44740215924426446,0.2062883673880669,0.06948848788332118,0.6283712182083185,0.18375015761943192,0.23150745191266753,0.46938775510204084,49.0,-0.020921119779249448,0.04819277108433735,0.375,0.4098360655737705,61.0,0.027319158453174345,0.042735042735042736,0.3333333333333333,0.43820224719101125,89.0,0.03347599388416869,0.0411522633744856,0.3333333333333333,0.5227272727272727,44.0,-0.009175409456391687,0.06285714285714286,0.44,58.0,38.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S2,all,0.25,0.4,3376,85,2.5589454976303316,0.6541266350272023,0.3439406900484745,3.0906398104265405,0.7026068621813303,0.4495580268035358,407,159,0.3906633906633907,0.326442746241237,0.4509337586923794,0.34415351262855187,0.23846309218894607,0.48981386554846773,0.17333473980307587,0.2642916340038361,0.484304932735426,223.0,-0.0362040279119452,0.07283142389525368,0.4564102564102564,0.4261744966442953,298.0,0.025575215187091462,0.06194029850746269,0.3789954337899543,0.435,400.0,0.044945963694198725,0.05701509223029626,0.3695652173913043,0.4883720930232558,215.0,-0.0192745951086046,0.076,0.4393063583815029,254.0,137.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S2,test,0.25,0.4,955,24,1.974869109947644,0.6755037115588547,0.3295093971198438,2.4544502617801047,0.7226962457337884,0.4449597266292409,93,34,0.3655913978494624,0.23878820184790334,0.4660214744117163,0.21342434685302086,0.08191532621502966,0.55046665532151,0.191411431030458,0.24334776987394355,0.425531914893617,47.0,-0.01079848227365841,0.05333333333333334,0.4,0.4166666666666667,60.0,0.022352273432029734,0.05089820359281437,0.3617021276595745,0.41304347826086957,92.0,0.05868431479239852,0.045454545454545456,0.3387096774193548,0.4883720930232558,43.0,-0.0040892028415539855,0.07246376811594203,0.45454545454545453,61.0,39.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S3,all,0.25,0.34,3376,85,2.5589454976303316,0.6541266350272023,0.3439406900484745,3.4410545023696684,0.6597228200051648,0.4695181066438551,427,171,0.40046838407494145,0.3351452002957969,0.45714615638403167,0.3712422744531195,0.24201854496985375,0.5385700254974118,0.17188746868836807,0.27337631285383296,0.4634146341463415,246.0,-0.022370021406855015,0.07313432835820896,0.4375,0.43086816720257237,311.0,0.03148978381767951,0.05980861244019139,0.36585365853658536,0.4489311163895487,421.0,0.046017931278283394,0.06175771971496437,0.38095238095238093,0.47863247863247865,234.0,-0.007959938837063158,0.07970342910101946,0.4365482233502538,269.0,142.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S3,test,0.25,0.34,955,24,1.974869109947644,0.6755037115588547,0.3295093971198438,2.6848167539267016,0.6879875195007801,0.4639980473517208,98,38,0.3877551020408163,0.28408740179573516,0.4910827784503632,0.26575551216398635,0.10119438578245146,0.7254526863907041,0.1880549783760036,0.25612038155062566,0.4117647058823529,51.0,0.00433660430457968,0.051515151515151514,0.37777777777777777,0.4393939393939394,66.0,0.02767206196899148,0.046012269938650305,0.35714285714285715,0.4375,96.0,0.06023237370531307,0.04484304932735426,0.3508771929824561,0.4634146341463415,41.0,0.019017734772861897,0.06696428571428571,0.4411764705882353,65.0,40.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S4,all,0.45,0.4,3376,85,1.5192535545023698,0.8305712614544746,0.25805531793555747,3.0906398104265405,0.7026068621813303,0.4495580268035358,372,187,0.5026881720430108,0.4281688117209001,0.5777216735966736,0.46105817280763434,0.3012875186905225,0.7423198644200425,0.13023525929732746,0.24164993831670536,0.5222222222222223,270.0,-0.03923133293267428,0.08201523140011717,0.5243445692883895,0.4423076923076923,260.0,0.025677970581563393,0.06766917293233082,0.45251396648044695,0.4594594594594595,370.0,0.03285420732471328,0.06976744186046512,0.46987951807228917,0.5,258.0,0.002343896021241622,0.08784258608573436,0.5040322580645161,248.0,129.0
nuScenes mono Y8 320->640 q_brake,nuScenes,brake,mono,False,S4,test,0.45,0.4,955,24,1.1979057591623037,0.8583916083916084,0.2536001952648279,2.4544502617801047,0.7226962457337884,0.4449597266292409,96,41,0.4270833333333333,0.2966190476190476,0.5490441176470588,0.29343305536877357,0.10004395949123875,0.8959992095235844,0.1881439951451865,0.26627907882583335,0.46875,64.0,-0.03316333262778044,0.07178217821782178,0.46774193548387094,0.43103448275862066,58.0,0.021332722478489663,0.05802047781569966,0.3953488372093023,0.4166666666666667,96.0,0.05063459155673736,0.06088992974238876,0.3880597014925373,0.47540983606557374,61.0,0.010509586110028493,0.08709677419354839,0.47368421052631576,68.0,39.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S0,all,0.25,0.25,2655,85,2.609416195856874,0.6551674364896074,0.33239841291558353,4.2531073446327685,0.582624867162593,0.48310302366944863,1612,794,0.49255583126550867,0.4655330080892737,0.5210674861899215,0.7133887667149577,0.5323159684420405,1.0070654968480761,0.01585612301609055,0.05313108272349183,0.4738562091503268,918.0,0.028971683505421498,0.3333333333333333,0.4755244755244755,0.49830508474576274,1180.0,0.009260860430229455,0.34946871310507677,0.4925124792013311,0.5006257822277848,1598.0,0.0022357878002999512,0.3435047951176983,0.4912718204488778,0.47416020671834624,774.0,0.032389671752804064,0.3333333333333333,0.47307132459970885,286.0,150.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S0,test,0.25,0.25,752,24,2.074468085106383,0.6685897435897435,0.31918554631488383,3.3856382978723403,0.6099764336213669,0.4794952681388013,453,225,0.4966887417218543,0.4514038876889849,0.5459489826905557,0.5499881274186688,0.28796838789871987,1.2360232634854422,0.026385272556461906,0.057056980049594926,0.5083333333333333,240.0,-0.007208007520629339,0.3708609271523179,0.5,0.5297805642633229,319.0,-0.04391703575702294,0.375,0.514792899408284,0.5235955056179775,445.0,-0.037721797802593895,0.36477987421383645,0.5178571428571429,0.4808743169398907,183.0,0.0248024495129706,0.3584905660377358,0.4691358024691358,70.0,44.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S1,all,0.25,0.498046875,2655,85,2.609416195856874,0.6551674364896074,0.33239841291558353,2.6365348399246704,0.7651428571428571,0.39430838692023534,1525,756,0.49573770491803276,0.4644804235531094,0.5287830275190044,0.8295297712983859,0.6039567530497987,1.135698862263147,0.007461727330769656,0.04227589500022707,0.4668470906630582,739.0,0.048535673095258206,0.33079847908745247,0.4711191335740072,0.49291784702549574,1059.0,0.01559732461531886,0.3518850987432675,0.49,0.49767750497677504,1507.0,0.005040360243745562,0.3436866981769075,0.4941747572815534,0.48755490483162517,683.0,0.028990915862323514,0.34175334323922735,0.48218029350104824,246.0,135.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S1,test,0.25,0.498046875,752,24,2.074468085106383,0.6685897435897435,0.31918554631488383,2.1941489361702127,0.7672727272727272,0.3934614281617436,433,210,0.48498845265588914,0.4289014895057549,0.5382875245404247,0.7096293124106964,0.35658797874724235,1.465273520060168,0.012736228602626682,0.04238294629158333,0.4919786096256685,187.0,0.018767268479684393,0.35858585858585856,0.47651006711409394,0.5,282.0,-0.010231289220771543,0.35789473684210527,0.4834123222748815,0.4988235294117647,425.0,-0.0005397844946861757,0.3427835051546392,0.4854014598540146,0.5032258064516129,155.0,-0.0007693625339375695,0.35172413793103446,0.46788990825688076,58.0,38.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S2,all,0.25,0.4,2655,85,2.609416195856874,0.6551674364896074,0.33239841291558353,3.143879472693032,0.7046843177189409,0.43364345327678205,1555,766,0.492604501607717,0.4618087774294671,0.5191833278622205,0.7335059420413212,0.5160319516744284,1.0241131643640216,0.01280664019433036,0.04618325608705455,0.4866920152091255,789.0,0.018363534118504884,0.3374485596707819,0.48306332842415317,0.4977210574293528,1097.0,0.0036667011467132844,0.3517305893358279,0.4908616187989556,0.5009759271307742,1537.0,-0.007166460565174099,0.34514528703047487,0.49341438703140833,0.497134670487106,698.0,0.006570745665069624,0.34413965087281795,0.48677248677248675,254.0,137.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S2,test,0.25,0.4,752,24,2.074468085106383,0.6685897435897435,0.31918554631488383,2.583776595744681,0.7143592382913021,0.43016919988528823,436,213,0.48853211009174313,0.4410940472678068,0.538684501390616,0.5877187222590803,0.2878234945870933,1.383331917185869,0.02134144250495942,0.05019992716628584,0.5047619047619047,210.0,0.013813853371367963,0.3662551440329218,0.489010989010989,0.51985559566787,277.0,-0.031324932058785095,0.3656716417910448,0.49746192893401014,0.5093896713615024,426.0,-0.023557404720710072,0.3451086956521739,0.49416342412451364,0.49693251533742333,163.0,0.010821571832943248,0.36046511627906974,0.46616541353383456,61.0,39.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S3,all,0.25,0.34,2655,85,2.609416195856874,0.6551674364896074,0.33239841291558353,3.4990583804143127,0.6618945102260495,0.4528663291831988,1570,772,0.49171974522292994,0.4619791105023097,0.5223315461527315,0.7149328058735944,0.519719137430988,1.0074167493742112,0.014752344258503578,0.04979531703776371,0.47596153846153844,832.0,0.023717427494897088,0.33271028037383177,0.4753004005340454,0.4863636363636364,1100.0,0.012606556789593968,0.3456913827655311,0.4831932773109244,0.49097938144329895,1552.0,0.008670002490398307,0.33857677902621724,0.4844587352625938,0.4755244755244755,715.0,0.024635619000321147,0.33371958285052145,0.4744645799011532,269.0,142.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S3,test,0.25,0.34,752,24,2.074468085106383,0.6685897435897435,0.31918554631488383,2.8404255319148937,0.6807116104868914,0.45110410094637227,444,216,0.4864864864864865,0.4397129875886525,0.5308511034497435,0.538805668764451,0.26736971783665053,1.2522206186641938,0.0269779797295671,0.05677088024660653,0.5221238938053098,226.0,-0.022753324306804025,0.37362637362637363,0.504950495049505,0.5204081632653061,294.0,-0.04120946493142549,0.3650190114068441,0.5052631578947369,0.5069124423963134,434.0,-0.02891849707450454,0.3398876404494382,0.491869918699187,0.49411764705882355,170.0,0.0040329284605503755,0.35978835978835977,0.4689655172413793,65.0,40.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S4,all,0.1,0.3,2655,85,5.105838041431261,0.412215992918265,0.4064851552880011,3.8177024482109227,0.6250986582478295,0.4659324120946778,1743,827,0.474469305794607,0.4421112611012177,0.504749009736053,0.7698836007051225,0.5435567814966488,1.1093209689230985,0.015791579092916827,0.06456129290341461,0.48331273176761436,809.0,0.0048612557949577395,0.3433962264150943,0.4595959595959596,0.49146757679180886,1465.0,-0.015913117967159544,0.361029842012873,0.48127925117004683,0.4959443800695249,1726.0,-0.0185574351756567,0.35564853556485354,0.4809052333804809,0.4833091436865022,689.0,-0.0076516323681102795,0.3560371517027864,0.4713114754098361,248.0,129.0
nuScenes mono Y8 320->640 q_plan,nuScenes,plan,mono,False,S4,test,0.1,0.3,752,24,4.1236702127659575,0.41696227023540794,0.39518210496128475,3.0638297872340425,0.6493055555555556,0.4634356180097505,481,220,0.4573804573804574,0.40322120691769897,0.5136631016042781,0.5894582675111008,0.25247080997227334,1.4964747505170717,0.033449967165512684,0.07761643151410035,0.5,206.0,-0.01731312332693649,0.35175879396984927,0.4605263157894737,0.47354497354497355,378.0,0.006343555844616021,0.34553775743707094,0.45896656534954405,0.4787234042553192,470.0,0.014525937656642278,0.33669354838709675,0.4562841530054645,0.463855421686747,166.0,-0.0019386946933183016,0.35036496350364965,0.43636363636363634,68.0,39.0
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S0,all,0.25,0.25,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,6.131993006993007,0.6535383362183077,0.7171447631754503,957,401,0.41901776384535006,0.33969557543791634,0.4896148685649362,0.27557156420120066,0.12549119587429045,0.6241090432276021,0.13066069713065817,0.18036384365086794,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S0,test,0.25,0.25,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,6.211538461538462,0.6068566745583682,0.7345255202512108,275,132,0.48,0.2647058823529412,0.6292294147241321,1.426792076498352,0.09223102140750485,2.758374680087664,-0.02292083020517737,0.05370491034705472,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S1,all,0.25,0.56396484375,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,3.5526973026973026,0.8634446397188049,0.5518517721491747,942,401,0.4256900212314225,0.34390595502789784,0.49029029609726965,0.3410821019256435,0.1851251576166431,0.7672266412094332,0.11261993017675909,0.17091648368618104,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S1,test,0.25,0.56396484375,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,3.4881221719457014,0.83760337279066,0.5723029432114535,269,124,0.46096654275092935,0.25109304932735427,0.6106498263926801,1.6548598523518774,0.35005398332374815,2.856409677253148,-0.035226674462039,0.05379269218524408,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S2,all,0.2,0.35,8008,21,4.231518481518481,0.665230478663755,0.5074135445135467,5.083791208791209,0.7410282233303038,0.6756116981213282,923,368,0.39869989165763814,0.31240108701348285,0.467744405473497,0.33973971057054875,0.15678313048088152,0.7560884502567384,0.10843291949989607,0.16422753455852265,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S2,test,0.2,0.35,3536,6,4.262160633484163,0.6478667639838099,0.5431901644579276,5.1218891402714934,0.6975871017613605,0.6972164564372771,266,119,0.4473684210526316,0.21817440174039157,0.6182795698924731,1.7628434735262772,0.0904452748894948,4.475506542115753,-0.03466984959271333,0.04544818274770097,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S3,all,0.25,0.3,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,5.557942057942058,0.6997169048260987,0.6968947039962126,947,395,0.4171066525871172,0.33952546629785435,0.4851173572852506,0.2776559924485969,0.1262343295550431,0.6375310990445341,0.12927641132971,0.17896792937748537,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S3,test,0.25,0.3,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,5.633484162895928,0.6526606425702811,0.7171749427856725,268,125,0.4664179104477612,0.242359946326736,0.6126094564517074,1.4258503182543838,0.08689150916495024,2.713920529656141,-0.02287025316311646,0.05370491034705472,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S4,all,0.1,0.1,8008,21,6.753871128871129,0.4815568087270038,0.582495857453356,10.18518981018981,0.4299375942522958,0.7793798015881556,1074,425,0.3957169459962756,0.29294378226385576,0.4976749146201999,0.693936989785071,0.29701433689419,1.556832609431472,0.038195820658485195,0.12479724561181756,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_traj,KITTI,traj,mono,False,S4,test,0.1,0.1,3536,6,7.04920814479638,0.45085452940704485,0.6214274309436373,10.173925339366516,0.3984711605281445,0.7865240300175634,381,178,0.4671916010498688,0.22976421316449017,0.6242774566473989,2.3344234045109644,0.10491488882241054,7.159122166787723,-0.05472315878297252,0.04100884216957148,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 320->640 q_brake,KITTI,brake,mono,False,S0,all,0.25,0.25,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,6.131993006993007,0.6535383362183077,0.7171447631754503,2931,1099,0.37495735243944045,0.24881648471276166,0.47960412904037536,0.16865736519231744,0.04261813632493747,0.5863060564808662,0.519594519802661,0.6243202545108347,,,,,,,,,,,,,,,,,,,,,,
