task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
longitudinal,mono,PKL_gain [scene-z],True,3376,85,0.165727387396415,0.046932332192582325,0.0029585798816568047,0.07611477192885152,0.2569126456078799,0.0,0.1907749495606634,0.05402555031768922,0.0014814814814814814,0.08152067371021299,0.3035800591187539,0.0,0.40773154585221455,0.11546548012344512,0.0009871668311944718,0.24207429342512268,0.5463891503374443,0.0,0.5175098066969673,0.14655358141092936,0.002369668246445498,0.35513057586689306,0.626181800147785,0.0,0.05114298968276815,0.040774929296341994,0.4605650616792678,0.14497041420118342,0.19703703703703704
longitudinal,mono,TIP_gain [scene-z],True,3376,85,0.17311461430999922,0.04902432068607751,0.0029585798816568047,0.08013219929783222,0.24550102956943262,0.0,0.3180433738922668,0.09006669030181319,0.007407407407407408,0.13861655106701043,0.4827553466366901,0.0,0.35246272473277696,0.09981390488642448,0.0009871668311944718,0.17902189748824246,0.5116968961946949,0.0,0.45852256000561453,0.12984898538527417,0.0005924170616113745,0.2954782738560527,0.5802728190724994,0.0,0.0219874115405926,0.017255692619900082,0.483831811036157,0.14792899408284024,0.20592592592592593
lateral,mono,random,False,3376,85,-0.057274144573256525,-0.004854146016329767,,-0.2822967389521398,0.16219878747425867,0.0,-0.07049724956587201,-0.00597484162691748,,-0.44241069605759653,0.20452150345457568,0.0,-0.11196015387423107,-0.009488940235870998,,-0.5319907482208699,0.23506281543861524,0.0,-0.166349803043278,-0.014098617094611575,,-0.867326501342764,0.2529260890514426,0.0,,,,,
lateral,mono,uncertainty,False,3376,85,0.17620162810150464,0.014933587179565033,0.0029585798816568047,-0.027897519183185823,0.38458416323398253,0.0,0.26488298171438035,0.02244958314196786,0.0014814814814814814,-0.07665430798229227,0.49935555703628143,0.0,0.1274889739135233,0.01080505172900065,0.0009871668311944718,-0.3247757382755458,0.3967925865962614,0.0,-0.04839099775214686,-0.004101274156340497,0.0005924170616113745,-0.9254003116613982,0.3384597001260494,0.0,0.0331598969645249,0.027389890195824593,0.4327691584391161,0.05029585798816568,0.10518518518518519
lateral,mono,criticality,False,3376,85,-0.14597318412641294,-0.012371640912277536,0.0029585798816568047,-0.8631307562759225,0.20494614941309283,0.0,-0.1775090848504068,-0.015044397843198588,0.0014814814814814814,-1.0633246270843348,0.24695189839809958,0.0,-0.32919513069718914,-0.027900219971422606,0.0009871668311944718,-1.1625725571676733,0.20823865534988925,0.0,-0.25707770044429673,-0.021788063441135853,0.0005924170616113745,-1.3783057122255595,0.27569951123911846,0.0,-0.006429793726860322,-0.0052664913155894,0.5182547756301571,0.11242603550295859,0.18666666666666668
lateral,mono,perception_oracle_dE,False,3376,85,0.1911265359670114,0.016198515405018914,0.03550295857988166,0.0,0.40831320699617585,0.0,0.3087401419470423,0.02616660172368786,0.5170370370370371,0.04236418332869488,0.547200357943163,0.0,0.08145508868083835,0.0069035495366351445,0.3168805528134255,-0.4955068261427861,0.3994032546714871,0.0,-0.26909630619880615,-0.022806674328819564,0.09774881516587677,-1.39378254411916,0.2719939611707842,0.0,-0.008335433023372972,-0.00770891028509043,0.51639482091811,0.10946745562130178,0.1511111111111111
lateral,mono,best_dE_metric (E4_localization),False,3376,85,0.23149233735381464,0.019619631433161252,0.0029585798816568047,0.0,0.5039711166582063,0.0,0.42307563214351285,0.03585685844244922,0.0014814814814814814,-0.023197396493602227,0.6081801879485423,0.0,-0.09444685026656861,-0.008004638138068846,0.0009871668311944718,-0.7985442939349581,0.31844788691205606,0.0,-0.33032386128191243,-0.02799588308629176,0.0005924170616113745,-1.5875598076499284,0.19958079450693347,0.0,-0.011562662536089213,-0.009621707557550138,0.523302879611426,0.07396449704142012,0.14074074074074075
lateral,mono,multimetric_dE_oracle,False,3376,85,0.17453393621558339,0.014792245567484628,0.0029585798816568047,-0.00469391479680054,0.3862969196028104,0.0,0.3174532989611732,0.02690506646593647,0.0014814814814814814,-0.008149658799263609,0.5879179586760722,0.0,0.3231700734709964,0.02738957930187451,0.0009871668311944718,0.015234261113773837,0.5948914278611008,0.0,0.46561957858089575,0.0394625784345449,0.013625592417061612,0.2061579514430466,0.6921351821909564,0.0,0.0605265859859948,0.04921657617917512,0.37596284549161757,0.1242603550295858,0.19111111111111112
lateral,mono,PKL_gain,False,3376,85,-0.1724182492015755,-0.014612935099081013,0.0029585798816568047,-0.6845594199763073,0.11557444369245,0.0,-0.1609847001819291,-0.013643909427204932,0.0014814814814814814,-0.6807010614738627,0.17202044517781664,0.0,-0.058082759005106545,-0.0049226783803197885,0.0009871668311944718,-0.5984594972578128,0.27002496796015896,0.0,-0.0952986412525888,-0.008076829837348561,0.19075829383886256,-0.7289083696539314,0.27836791144279555,0.0,-0.001974892432792862,-0.0016326020264873905,0.5083477259643063,0.10650887573964497,0.21333333333333335
lateral,mono,TIP_gain,False,3376,85,-0.17813502371140033,-0.01509744793501919,0.0029585798816568047,-0.6100303592087913,0.17039605557602328,0.0,-0.08666663155422419,-0.007345242560010129,0.0014814814814814814,-0.6612793190570284,0.1986661002833484,0.0,0.047640539132589484,0.004037670662203883,0.0009871668311944718,-0.5168337612844142,0.3958475339333789,0.0,0.058195544574658475,0.0049322372768728345,0.1877962085308057,-0.5552086395768581,0.43594428397299684,0.0,0.0026759265633882257,0.0022557142739378826,0.49816933638443933,0.10355029585798817,0.2162962962962963
