cell,g_variant,arch,constant,n_distinct_test,tie_frac_20,eta20_recomputed,eta20_in_122,matches_122
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_mlp_clf,False,2390,0.0014144271570014145,0.06571907483564847,0.0657190748356484,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_gbm_reg,False,2859,0.0014144271570014145,0.1174895907586254,0.1174895907586254,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_gbm_clf,False,2942,0.0014144271570014145,0.2610396533261469,0.2610396533261469,True
KITTI|oracle|traj|JB,V (official),gate_ridge,False,3536,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),gate_gbm,False,3405,0.002828854314002829,,,
KITTI|oracle|traj|JB,V (official),R1_mlp_reg,False,3053,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_mlp_clf,False,1885,0.562942008486563,,,
KITTI|oracle|traj|JB,V (official),R1_gbm_reg,False,3001,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_gbm_clf,False,2959,0.0014144271570014145,,,
KITTI|mono|brake|J,primary,gate_ridge,False,3536,0.0014144271570014145,0.062148366319531585,0.0621483663195315,True
KITTI|mono|brake|J,primary,gate_gbm,False,3383,0.0014144271570014145,0.0064082647942209645,0.0064082647942209,True
KITTI|mono|brake|J,primary,R1_mlp_reg,False,3053,0.0014144271570014145,0.03807338321347392,0.0380733832134739,True
KITTI|mono|brake|J,primary,R1_mlp_clf,False,2473,0.0014144271570014145,0.032710207625725664,0.0327102076257256,True
KITTI|mono|brake|J,primary,R1_gbm_reg,False,2823,0.0014144271570014145,0.06466980650578172,0.0646698065057817,True
KITTI|mono|brake|J,primary,R1_gbm_clf,False,2928,0.0014144271570014145,0.15696310156761573,0.1569631015676157,True
KITTI|mono|brake|J,dE_exact,gate_ridge,False,3536,0.0014144271570014145,0.036436634014078824,0.0364366340140788,True
KITTI|mono|brake|J,dE_exact,gate_gbm,False,3424,0.0014144271570014145,-0.033509485232769504,-0.0335094852327695,True
KITTI|mono|brake|J,dE_exact,R1_mlp_reg,False,3053,0.0014144271570014145,0.04307520648266201,0.043075206482662,True
KITTI|mono|brake|J,dE_exact,R1_mlp_clf,False,2288,0.002828854314002829,-0.0157219050687422,-0.0157219050687422,True
KITTI|mono|brake|J,dE_exact,R1_gbm_reg,False,2895,0.0014144271570014145,0.021346105042970794,0.0213461050429707,True
KITTI|mono|brake|J,dE_exact,R1_gbm_clf,False,2918,0.0014144271570014145,0.07408362304372422,0.0740836230437242,True
KITTI|mono|brake|J,dE_E6_risk_weighted,gate_ridge,False,3536,0.0014144271570014145,0.06282528814367386,0.0628252881436738,True
KITTI|mono|brake|J,dE_E6_risk_weighted,gate_gbm,False,3442,0.0014144271570014145,0.09122137461708901,0.091221374617089,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_mlp_reg,False,3053,0.0014144271570014145,-0.0011910348080725532,-0.0011910348080725,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_mlp_clf,False,2390,0.0014144271570014145,-0.017897955492414897,-0.0178979554924148,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_gbm_reg,False,2859,0.0014144271570014145,0.07241859996199154,0.0724185999619915,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_gbm_clf,False,2942,0.0014144271570014145,0.0887516155518213,0.0887516155518213,True
KITTI|mono|brake|J,V (official),gate_ridge,False,3536,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),gate_gbm,False,3481,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_mlp_reg,False,3053,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_mlp_clf,False,2019,0.06364922206506365,,,
KITTI|mono|brake|J,V (official),R1_gbm_reg,False,2985,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_gbm_clf,False,2943,0.4314002828854314,,,
KITTI|mono|traj|JB,primary,gate_ridge,False,3536,0.0014144271570014145,-0.11034429445286933,-0.1103442944528693,True
KITTI|mono|traj|JB,primary,gate_gbm,False,3383,0.0014144271570014145,0.12086624632048357,0.1208662463204835,True
KITTI|mono|traj|JB,primary,R1_mlp_reg,False,3053,0.0014144271570014145,-0.011480187369709844,-0.0114801873697098,True
KITTI|mono|traj|JB,primary,R1_mlp_clf,False,2473,0.0014144271570014145,0.023906947441493083,0.023906947441493,True
