cell,arch,identical,max_abs_score_diff,eta20_official,eta20_refit
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_reg,True,0.0,0.06457820953947828,0.06457820953947828
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_clf,True,0.0,0.07226030595436043,0.07226030595436043
nuPlan|n/a|idm|safety,gate_ridge,True,0.0,,
nuPlan|n/a|idm|safety,gate_gbm,True,0.0,,
nuPlan|n/a|idm|safety,R1_mlp_reg,True,0.0,,
nuPlan|n/a|idm|safety,R1_mlp_clf,True,0.0,,
nuPlan|n/a|idm|safety,R1_gbm_reg,True,0.0,,
nuPlan|n/a|idm|safety,R1_gbm_clf,True,0.0,,
nuPlan|n/a|idm|scalar_J,gate_ridge,True,0.0,0.056206833299475525,0.056206833299475525
nuPlan|n/a|idm|scalar_J,gate_gbm,True,0.0,0.0,0.0
nuPlan|n/a|idm|scalar_J,R1_mlp_reg,True,0.0,0.030775317321001854,0.030775317321001854
nuPlan|n/a|idm|scalar_J,R1_mlp_clf,True,0.0,0.937578840322055,0.937578840322055
nuPlan|n/a|idm|scalar_J,R1_gbm_reg,True,0.0,0.0,0.0
nuPlan|n/a|idm|scalar_J,R1_gbm_clf,True,0.0,0.05920998476215632,0.05920998476215632
