track,geometry,system,target,labels,cost_source,unit,budget_level,budget_per_frame,cheap_cost,full_cost,signal,n_frames,n_affected,feasible,overhead,overhead_source,escalated_frac,escalations_lost_to_overhead,ndg_defined,undefined_reason,gain,prize,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,note,convention
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,random,384,27,True,0.0,none,0.1,0.0,True,,10.374520426637886,164.15219972227897,0.06320061774493443,0.05564832421263108,0.0810330252753905,0.0,0.0,0.0,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_cheap,384,27,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.019336744790448317,0.08066325520955168,True,,0.0,164.15219972227897,0.0,0.0,0.0,-0.06460955184605614,-0.0810330252753905,-0.05562748153493475,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_ridge,384,27,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm,384,27,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_reg,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,12.047696375203769,164.15219972227897,0.07339345068531931,0.06437378985169143,0.0895256338530392,0.008953656598057042,0.005466328959615935,0.01180808254893186,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_clf,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,11.324992682409459,164.15219972227897,0.06899080671212239,-0.0010691682643650807,0.14998141148570934,0.017516564744187942,-0.06430979537401514,0.08330530228565107,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_reg,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_clf,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,oracle,384,27,True,0.0,none,0.1,0.0,True,,164.15219972227897,164.15219972227897,1.0,1.0,1.0,0.934884894309672,0.9189669747246095,0.9443516757873689,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm_batched,384,27,False,27.891121994302306,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 27.8911 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_gt,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E1_fn_only,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,random,384,27,True,0.0,none,0.2,0.0,True,,20.749040853275773,164.15219972227897,0.12640123548986887,0.11145535124464667,0.13737604290674535,0.0,0.0,0.0,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_cheap,384,27,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.11933674479044833,0.08066325520955168,True,,0.0,164.15219972227897,0.0,0.0,0.2848780048709441,-0.08602562910729275,-0.13735440332843057,0.1550513408254474,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_ridge,384,27,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_gbm,384,27,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_reg,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,True,,23.54769637520377,164.15219972227897,0.1434503857702971,0.003109809941563027,0.1547302463019746,-0.04635700128065068,-0.13355905786029776,0.018447209915042284,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_clf,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,True,,0.5476963752037695,164.15219972227897,0.0033365156003415733,-0.1241393152890037,0.14998141148570934,-0.10091351735323596,-0.23543596371426584,0.013698375098777055,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_reg,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_clf,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,oracle,384,27,True,0.0,none,0.2,0.0,True,,164.15219972227897,164.15219972227897,1.0,1.0,1.0,0.8711725502115346,0.8626239570932546,0.8885446487553533,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_gbm_batched,384,27,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.006103323910307251,0.19389667608969277,True,,-0.0018967786124799435,164.15219972227897,-1.1554999663050572e-05,-1.2463598018801938e-05,-6.18965607605065e-06,-0.12883854463243538,-0.13738844763075353,-0.11146549316483347,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_gt,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,dE_E1_fn_only,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,random,384,27,True,0.0,none,0.3,0.0,True,,31.396574975351502,164.15219972227897,0.19126502738598583,0.16717335153343071,0.20603160499264586,0.0,0.0,0.0,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,criticality_cheap,384,27,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.21933674479044832,0.08066325520955167,True,,34.5,164.15219972227897,0.21017080525493326,0.0,0.7658407323323538,0.02234613363895542,-0.20522386857680275,0.5685980008883431,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_ridge,384,27,True,30.966916337805152,nuScenes feature time as proxy (track features not timed),0.08472066674569005,0.21527933325430992,True,,92.88282367039221,164.15219972227897,0.5658335607292263,0.3691290965509887,0.8574216238060605,0.35053853676271457,0.17072611374554256,0.6682777864029262,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_gbm,384,27,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_mlp_reg,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.2549499094055121,0.04505009059448789,True,,23.54769637520377,164.15219972227897,0.1434503857702971,0.12582110394719878,0.18593875967967222,-0.046442227968142506,-0.05253105214476489,0.0062659107096716985,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_mlp_clf,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.2549499094055121,0.04505009059448789,True,,0.5476963752037687,164.15219972227897,0.0033365156003415685,-0.181415466530338,0.2889576779924012,-0.18348960250524962,-0.34881398638648387,0.0957009010146725,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_gbm_reg,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_gbm_clf,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,oracle,384,27,True,0.0,none,0.3,0.0,True,,164.15219972227897,164.15219972227897,1.0,1.0,1.0,0.8063990765391522,0.7939683950073542,0.8328266484665693,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_gbm_batched,384,27,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.10610332391030725,0.19389667608969274,True,,150.89008475110876,164.15219972227897,0.9192084236848015,0.50365422060794,0.9442764290264747,0.5752239644120843,0.3113173477082462,0.766470709707461,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,criticality_gt,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,dE_E1_fn_only,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,random,384,27,True,0.0,none,0.4999999999999999,1.1102230246251565e-16,True,,52.41862952406511,164.15219972227897,0.3193294370270372,0.27993437056794984,0.34386338415186374,0.0,0.0,0.0,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,criticality_cheap,384,27,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.41933674479044825,0.08066325520955175,True,,150.348861583712,164.15219972227897,0.9159113422669927,0.07020175814615738,0.9325347520519668,0.4565826150216556,-0.24927250194205944,0.6462603087733877,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_ridge,384,27,True,30.966916337805152,nuScenes feature time as proxy (track features not timed),0.28472066674568997,0.21527933325431003,True,,162.85680724453601,164.15219972227897,0.9921085889806255,0.9882112050275907,0.9999878426286826,0.6670923082789008,0.6452583136530123,0.7131392717467661,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_gbm,384,27,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_mlp_reg,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.454949909405512,0.045050090594488,True,,70.79886000123452,164.15219972227897,0.43130009906060124,0.23811865085431655,0.5374900214566567,0.09517937769781329,-0.10479247197222674,0.23558048542856322,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_mlp_clf,384,27,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.454949909405512,0.045050090594488,True,,58.79817542112705,164.15219972227897,0.35819303987765494,0.11672086132136611,0.6168534251399364,-0.025406257914132962,-0.20242343249568112,0.27346741681885994,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_gbm_reg,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_gbm_clf,384,27,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,164.15219972227897,,,,,,,330.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,oracle,384,27,True,0.0,none,0.4999999999999999,1.1102230246251565e-16,True,,164.15219972227897,164.15219972227897,1.0,1.0,1.0,0.6762139777685177,0.6561366158481363,0.7200656294320502,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_gbm_batched,384,27,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.30610332391030715,0.19389667608969285,True,,162.85680724453601,164.15219972227897,0.9921085889806255,0.9914880677096739,0.9930610966799792,0.6675556271196247,0.647676574078001,0.7131392717467661,330.0,,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,criticality_gt,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,dE_E1_fn_only,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,27,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,random,384,48,True,0.0,none,0.1,0.0,True,,10.715844401534403,173.39931409750278,0.06179865507143161,0.054555336686608655,0.07947562999709123,0.0,0.0,0.0,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_cheap,384,48,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.019336744790448317,0.08066325520955168,True,,0.0,173.39931409750278,0.0,-1.558639259355404e-05,0.0,-0.06293002615790354,-0.07947562999709123,-0.054409409246478996,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_ridge,384,48,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,True,,,173.39931409750278,,,,,,,346.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm,384,48,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,173.39931409750278,,,,,,,346.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_reg,384,48,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,12.61975966686615,173.39931409750278,0.0727786019947578,0.001674704417288054,0.08506420036565758,-0.003359793886395501,-0.06488615890563372,0.012102697207361408,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_clf,384,48,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,11.353111968824226,173.39931409750278,0.06547379975471154,0.05883294253631216,0.1500001954578329,0.008550934707351047,0.002078732433505652,0.08315731902786297,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_reg,384,48,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,173.39931409750278,,,,,,,346.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_clf,384,48,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,173.39931409750278,,,,,,,346.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,oracle,384,48,True,0.0,none,0.1,0.0,True,,173.39931409750278,173.39931409750278,1.0,1.0,1.0,0.9363750032951577,0.9205243700029088,0.9454446633133914,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm_batched,384,48,False,27.891121994302306,nuScenes feature time as proxy (track features not timed),,,True,,,173.39931409750278,,,,,,,346.0,"infeasible: allocator overhead 27.8911 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_gt,384,48,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E1_fn_only,384,48,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,48,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,random,384,48,True,0.0,none,0.2,0.0,True,,21.431688803068806,173.39931409750278,0.12359731014286322,0.10975823805531428,0.13370789917449544,0.0,0.0,0.0,346.0,,module
nuPlan,n/a,pdm_closed,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_cheap,384,48,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.11933674479044833,0.08066325520955168,True,,0.11963684525031305,173.39931409750278,0.0006899499336141607,-1.5735196114747517e-05,0.2872780916756707,-0.08230554162608986,-0.13375090538366025,0.15460053840402033,346.0,,module
