task,variant,signal,quota,eta,eta_lo,eta_hi,reduction_frac
plannerC_ade_truth,mono,uncertainty [scene-z],0.1,-0.011340951778423052,-0.10851128728155826,0.06556696699228777,-0.0005230658170445359
plannerC_ade_truth,mono,uncertainty [scene-z],0.2,-0.031441453272956534,-0.18493112036854037,0.06744104584170998,-0.0016705184547922535
plannerC_ade_truth,mono,uncertainty [scene-z],0.3,-0.06240802573832858,-0.20397383533861063,0.05772336286522977,-0.0034521967949854918
plannerC_ade_truth,mono,uncertainty [scene-z],0.5,-0.02082676655056172,-0.21500555508416305,0.15057207046128362,-0.0011521941016341191
plannerC_ade_truth,mono,criticality [scene-z],0.1,-0.015243264990793209,-0.1448823542920853,0.0729400709398344,-0.0007030477699416063
plannerC_ade_truth,mono,criticality [scene-z],0.2,-0.03395718493349765,-0.14800208451907,0.04861812617526284,-0.0018041820017585706
plannerC_ade_truth,mono,criticality [scene-z],0.3,-0.01812020801174686,-0.18164070037908747,0.08435098181898082,-0.0010023474269945441
plannerC_ade_truth,mono,criticality [scene-z],0.5,0.15743445141857068,-0.05268991458675705,0.3155572892742,0.008709707571653172
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.1,0.034813466616192106,-0.10387380580264904,0.165103093845187,0.0016056619158187834
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.2,0.047966785067336995,-0.14000601637244353,0.24666107773505502,0.00254852722539263
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.3,0.17833204480311932,-0.08155679274695175,0.3642225679021182,0.009864713812512693
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.5,0.17412855517284567,-0.10100434567713985,0.3812291370653136,0.009633271382245021
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.1,0.034813466616192106,-0.10387380580264904,0.165103093845187,0.0016056619158187834
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.2,0.047966785067336995,-0.14000601637244353,0.24666107773505502,0.00254852722539263
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.3,0.17833204480311932,-0.08155679274695175,0.3642225679021182,0.009864713812512693
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.5,0.17412855517284567,-0.10100434567713985,0.3812291370653136,0.009633271382245021
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.1,0.033269371766482154,-0.05357606265759889,0.11274839555096289,0.001534445385677598
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.2,0.06224987008559462,-0.05025256344638308,0.14821086394975444,0.0033074029970443413
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.3,0.06130360615201205,-0.0945367578983986,0.17836403185653155,0.0033911041116151297
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.5,0.07357370569483933,-0.12060710422218354,0.22012124192645827,0.004070300088645882
plannerC_ade_truth,mono,PKL_gain [scene-z],0.1,0.38022155994533824,0.21713025659713855,0.5243972603454221,0.017536526457077532
plannerC_ade_truth,mono,PKL_gain [scene-z],0.2,0.39505627082162303,0.23697065851130966,0.5353209144509758,0.02098976740545781
plannerC_ade_truth,mono,PKL_gain [scene-z],0.3,0.3934634259348008,0.24579740671768155,0.5298849024226578,0.021765040023080037
plannerC_ade_truth,mono,PKL_gain [scene-z],0.5,0.40280970287538814,0.24939058494388736,0.5376432615087686,0.0222845424712122
plannerC_ade_truth,mono,TIP_gain [scene-z],0.1,0.3384385815570146,0.17241730278628617,0.49865908993939206,0.015609417678533582
plannerC_ade_truth,mono,TIP_gain [scene-z],0.2,0.3904373327989416,0.23723257176827478,0.5286692567638598,0.02074435822728004
plannerC_ade_truth,mono,TIP_gain [scene-z],0.3,0.3929757212960925,0.25028958563723913,0.5276153204931002,0.02173806188411907
plannerC_ade_truth,mono,TIP_gain [scene-z],0.5,0.4086449831935609,0.25935323380009007,0.5378483626380551,0.02260736625413874
plannerC_fde_truth,mono,random,0.1,0.003402894068164159,-0.044448107876128795,0.08971322464320149,0.00022523339928184167
plannerC_fde_truth,mono,random,0.2,0.013142584322288667,-0.06947510192882395,0.1222277927272709,0.0009065496197418903
plannerC_fde_truth,mono,random,0.3,0.04618154679825418,-0.06796715570878818,0.18121387023245375,0.0031855122753938754
plannerC_fde_truth,mono,random,0.5,0.08927130504293351,-0.0679271488215978,0.23436828674639423,0.006157759056815442
plannerC_fde_truth,mono,uncertainty,0.1,-0.05424710156778998,-0.15934601324156678,0.05269460530826902,-0.003590549350803723
plannerC_fde_truth,mono,uncertainty,0.2,-0.013830793771388834,-0.1342315955702706,0.07703726541195989,-0.000954020954076528
plannerC_fde_truth,mono,uncertainty,0.3,0.0025551465564290564,-0.14321422555796118,0.11259733336684427,0.00017624898439397546
plannerC_fde_truth,mono,uncertainty,0.5,-0.01247045131682801,-0.24544916474275555,0.11323234145718634,-0.0008601872068728342
plannerC_fde_truth,mono,criticality,0.1,-0.07430500339542355,-0.19678582353208024,0.04828704567884082,-0.004918157357577984
plannerC_fde_truth,mono,criticality,0.2,-0.0293015922725556,-0.17170919303313606,0.1041097612258983,-0.0020211662091045588
plannerC_fde_truth,mono,criticality,0.3,0.03561420697126963,-0.13227106617352888,0.17197772014882856,0.002456597956344033
plannerC_fde_truth,mono,criticality,0.5,-0.04442676450593265,-0.2492524289279625,0.15653925132543828,-0.003064470843904938
plannerC_fde_truth,mono,perception_oracle_dE,0.1,0.03185147540997046,-0.11588863294136675,0.1964666741402337,0.0021082102278311525
plannerC_fde_truth,mono,perception_oracle_dE,0.2,0.07493137916118568,-0.12982261897492908,0.22368568715084655,0.005168619171048928
plannerC_fde_truth,mono,perception_oracle_dE,0.3,0.08550629439889262,-0.12176325177720985,0.26306912989926173,0.005898056027032251
plannerC_fde_truth,mono,perception_oracle_dE,0.5,0.11984556986390345,-0.12392427676844761,0.33589847870744455,0.00826671171541337
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.1,0.03185147540997046,-0.11588863294136675,0.1964666741402337,0.0021082102278311525
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.2,0.07493137916118568,-0.12982261897492908,0.22368568715084655,0.005168619171048928
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.3,0.08550629439889262,-0.12176325177720985,0.26306912989926173,0.005898056027032251
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.5,0.11984556986390345,-0.12392427676844761,0.33589847870744455,0.00826671171541337
plannerC_fde_truth,mono,multimetric_dE_oracle,0.1,-0.08963309758626085,-0.23086963034319583,0.004875476776255392,-0.005932705177744801
plannerC_fde_truth,mono,multimetric_dE_oracle,0.2,-0.15153186422262566,-0.3131423900482561,-0.001257896976876442,-0.010452369984557121
plannerC_fde_truth,mono,multimetric_dE_oracle,0.3,-0.13766263944147972,-0.32043046033782974,0.010794543611848973,-0.009495698135007736
plannerC_fde_truth,mono,multimetric_dE_oracle,0.5,-0.009274293323992025,-0.22239753285965944,0.16821915534987236,-0.0006397225142380225
plannerC_fde_truth,mono,PKL_gain,0.1,0.3098785095137097,0.1682893995685121,0.42849153347932134,0.020510479804567452
plannerC_fde_truth,mono,PKL_gain,0.2,0.3125541572734918,0.14896408550520274,0.4586047869243378,0.021559371085373317
plannerC_fde_truth,mono,PKL_gain,0.3,0.33171089135818044,0.17530100757244368,0.48451158560200824,0.022880764928022584
plannerC_fde_truth,mono,PKL_gain,0.5,0.29830459936218284,0.12016595681971526,0.45406886126316287,0.020576464604485877
plannerC_fde_truth,mono,TIP_gain,0.1,0.2589991735765418,0.09785311291502082,0.3916992326460152,0.017142838744699386
plannerC_fde_truth,mono,TIP_gain,0.2,0.2942199200530004,0.1385468867789305,0.4312761830714382,0.020294711458856293
plannerC_fde_truth,mono,TIP_gain,0.3,0.34421996868571453,0.17105829051948068,0.4901762397187655,0.023743616481150236
plannerC_fde_truth,mono,TIP_gain,0.5,0.3016969469041476,0.11447365090553499,0.46688593579074933,0.020810462066384223
plannerC_fde_truth,mono,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.06618877777860237
plannerC_fde_truth,mono,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.06897803335409931
plannerC_fde_truth,mono,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.06897803335409931
plannerC_fde_truth,mono,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.06897803335409931
plannerC_fde_truth,mono,uncertainty [scene-z],0.1,0.01010946235360711,-0.09992657382769532,0.09597147634636505,0.0006691329571840475
plannerC_fde_truth,mono,uncertainty [scene-z],0.2,-0.03615269181491072,-0.17228972335068266,0.06086267596870375,-0.002493741581849385
plannerC_fde_truth,mono,uncertainty [scene-z],0.3,-0.08120043561349079,-0.21982441742207523,0.013459183985233568,-0.005601046356114761
plannerC_fde_truth,mono,uncertainty [scene-z],0.5,-0.07730185057717275,-0.2526776687060459,0.10276568676109471,-0.005332129627445823
plannerC_fde_truth,mono,criticality [scene-z],0.1,-0.010738201717957554,-0.1201600336477497,0.0824688837199976,-0.0007107484472516988
plannerC_fde_truth,mono,criticality [scene-z],0.2,-0.0608100793970113,-0.16996613850352277,0.03797492831704608,-0.004194559684912473
plannerC_fde_truth,mono,criticality [scene-z],0.3,-0.07610644789020245,-0.239163886580631,0.03781918530343893,-0.005249673101032405
plannerC_fde_truth,mono,criticality [scene-z],0.5,0.06726926695720115,-0.13769826080351785,0.22598464293020137,0.004640101739879631
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.1,0.011893055452740517,-0.08691803543444235,0.11873467224730075,0.0007871868044700372
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.2,0.02505718338526289,-0.116889125894541,0.20758098988035992,0.0017283952313084468
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.3,0.1572709534269704,-0.06478888091191379,0.32505623428818453,0.010848241071116564
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.5,0.07041281717557316,-0.1661181965979193,0.2845368823852914,0.004856937651692783
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.1,0.011893055452740517,-0.08691803543444235,0.11873467224730075,0.0007871868044700372
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.2,0.02505718338526289,-0.116889125894541,0.20758098988035992,0.0017283952313084468
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.3,0.1572709534269704,-0.06478888091191379,0.32505623428818453,0.010848241071116564
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.5,0.07041281717557316,-0.1661181965979193,0.2845368823852914,0.004856937651692783
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.1,-0.058632460814628216,-0.1671339323796365,0.024306873949367147,-0.003880810919472038
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.2,-0.10753561139571022,-0.2763207237667329,0.01814685625486789,-0.0074175949896067616
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.3,-0.11909617606636505,-0.3137088275606337,0.0377967701386574,-0.008215020005051412
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.5,-0.02330311830520248,-0.23847330523341898,0.13584858554986462,-0.0016074032717107787
plannerC_fde_truth,mono,PKL_gain [scene-z],0.1,0.2488032715989624,0.1202822372356726,0.3655066682722771,0.016467984454452973
plannerC_fde_truth,mono,PKL_gain [scene-z],0.2,0.2880887259269521,0.14166417837888795,0.42606916388811794,0.019871793745929275
plannerC_fde_truth,mono,PKL_gain [scene-z],0.3,0.29906953515493806,0.15076038744908402,0.44081775867629036,0.020629228371112293
plannerC_fde_truth,mono,PKL_gain [scene-z],0.5,0.2962624772513595,0.14872370922593986,0.42603007780010976,0.020435603037412365
plannerC_fde_truth,mono,TIP_gain [scene-z],0.1,0.1834964010605194,0.047875113000689924,0.31364135115941133,0.012145402512968015
plannerC_fde_truth,mono,TIP_gain [scene-z],0.2,0.28457987741974705,0.14600081928751835,0.40366579853671786,0.019629760276564805
plannerC_fde_truth,mono,TIP_gain [scene-z],0.3,0.2944191606425328,0.14995829511545458,0.41910278658224676,0.020308454682886553
plannerC_fde_truth,mono,TIP_gain [scene-z],0.5,0.3153307648382933,0.15481301889720325,0.4469613557012339,0.021750896014589443
