track,geometry,system,target,architecture,objective,variant,quota,k,ndg,ndg_lo,ndg_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,n_frames,n_units,budget_ms_feasible,budget_ms_escalated_frac,budget_ms_ndg,budget_mJ_feasible,budget_mJ_escalated_frac,budget_mJ_ndg,counterpart,minus_V,minus_V_lo,minus_V_hi
KITTI,mono,brake,J,R1_gbm_reg,G,,0.1,354,0.12044983004410885,0.042886332241898,0.19227755970310162,0.08117010548250508,-0.017197165392608682,0.1786582823535147,3,3536,6,False,,,False,,,R1_gbm_reg|V,0.022765088890977794,-0.12245234754187352,0.15402246494216973
KITTI,mono,brake,J,R1_gbm_reg,G,,0.2,707,0.14447630406980308,0.02986319963537908,0.18143677906511047,0.05440266124528874,-0.024003372317767974,0.1475355195181829,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.0636474478618691,-0.23271895525868108,0.10458113793635813
KITTI,mono,brake,J,R1_gbm_reg,G,,0.3,1061,0.16120782495144798,-0.0018710075758451687,0.25192702943880374,0.036078435320210336,-0.03759861434403852,0.13326031194582755,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.13988822733613818,-0.28869613875317257,0.08104681926400832
KITTI,mono,brake,J,R1_gbm_reg,G,,0.5,1768,0.23161195423210448,-0.05875491623007908,0.46645073094888384,0.028320269914160187,-0.059493946039556905,0.1264549521582472,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1609701315296644,-0.29436061616944265,0.04258604648949477
KITTI,mono,brake,J,R1_gbm_clf,V,,0.1,354,0.16261364867625122,0.012504924051523422,0.3454719171303533,0.11673511258107874,0.017442205121403525,0.2618096190534295,3,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_clf,V,,0.2,707,0.21495919906984853,0.022225511390890525,0.40804101371734586,0.142602681544697,0.012914783341236736,0.29165006905123536,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_clf,V,,0.3,1061,0.3472939015708756,0.01908172473056449,0.5091652365885984,0.1792162808158839,0.038932046364704556,0.3161289743249084,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_clf,V,,0.5,1768,0.40184054919862233,-0.10156341429856103,0.6577990922050364,0.17911201552269837,-0.046629206468058494,0.2740462610771044,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_clf,Q,,0.1,354,0.11575269461915712,0.07212869437800797,0.1788014022269641,0.0811954334661408,-0.04952964926359402,0.1837386832968442,3,3536,6,False,,,False,,,R1_gbm_clf|V,-0.03553967911493794,-0.25997941162427546,0.1662964781754407
KITTI,mono,brake,J,R1_gbm_clf,Q,,0.2,707,0.18585573381543694,0.1450620608713347,0.2190837575133656,0.11037483912649527,-0.00650952982530293,0.20904076500038438,4,3536,6,False,,,False,,,R1_gbm_clf|V,-0.032227842418201716,-0.23503795799046892,0.1843641560348634
