task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
lateral,oracle,best_dE_metric (E4_localization),False,3376,85,0.18781489644968333,0.0136268342049932,0.0029585798816568047,0.0,0.552084815634693,0.01,0.3412228014228169,0.024757282994311094,0.0014814814814814814,0.08486721620311087,0.7089219953119388,0.01,0.3412228014228169,0.024757282994311094,0.0009871668311944718,0.11884231967711259,0.7089219953119388,0.01,0.0915802341460852,0.006644567021857569,0.0005924170616113745,-1.258767507994571,0.6260175054681434,0.01,0.017935307252953437,0.014790241740879324,0.4482833550630161,0.07100591715976332,0.1348148148148148
lateral,oracle,multimetric_dE_oracle,False,3376,85,-0.09195035106077,-0.006671420705607967,0.0029585798816568047,-0.8148203339622215,0.20098920012501667,0.01,-0.20658465486871386,-0.014988666471117138,0.0014814814814814814,-1.2590944640129749,0.21100531671791944,0.01,-0.20658465486871386,-0.014988666471117138,0.0009871668311944718,-1.2590944640129749,0.21100531671791944,0.01,-0.0038503698389390573,-0.0002793620336562892,0.0005924170616113745,-1.0392572225429708,0.40685152916454703,0.01,-0.01666647428764865,-0.013596730717443687,0.5342082616179001,0.09763313609467456,0.1674074074074074
lateral,oracle,PKL_gain,False,3376,85,0.038152895708088996,0.002768167989240462,0.0029585798816568047,-0.8253270120818602,0.521180463670907,0.01,0.13961572848612186,0.010129762976492257,0.0014814814814814814,-0.7465750305891514,0.6302316670468955,0.01,0.14162219457881425,0.010275341316122972,0.0009871668311944718,-0.9159332856557505,0.6384133260431455,0.01,0.14394479995827716,0.01044385701444004,0.283175355450237,-0.9399397616984915,0.6305416785258284,0.01,0.01754702081070132,0.01513737962816509,0.44774374561608604,0.14201183431952663,0.1985185185185185
lateral,oracle,TIP_gain,False,3376,85,-0.07487622559719874,-0.0054326144059720334,0.0029585798816568047,-1.1185549665529382,0.36003339543746177,0.01,0.0467115133076264,0.0033891350438110136,0.0014814814814814814,-0.9391590590597441,0.514092388130905,0.01,0.13233177306096258,0.009601278522854695,0.0009871668311944718,-0.9291278052203197,0.6226763722060604,0.01,0.1346543784404255,0.009769794221171763,0.3015402843601896,-0.9449585496743702,0.6215365142873294,0.01,0.009188099591714504,0.007948300608774796,0.47374403273471244,0.14201183431952663,0.20444444444444446
lateral,oracle,decision_oracle_dJ,False,3376,85,1.0,0.07255459743920743,0.9319526627218935,1.0,1.0,0.01,1.0,0.07255459743920743,0.965925925925926,1.0,1.0,0.01,1.0,0.07255459743920743,0.9772951628825272,1.0,1.0,0.01,1.0,0.07255459743920743,0.9863744075829384,1.0,1.0,0.01,1.0,0.9999999999999999,0.0,1.0,1.0
lateral,oracle,uncertainty [scene-z],True,3376,85,0.22534448483469996,0.016349778382327238,0.0029585798816568047,-0.4277889512353549,0.436407575927273,0.01,0.031130173843526947,0.0022586372314296423,0.0014814814814814814,-1.3999418071318257,0.5093347204559092,0.01,0.11474396750417076,0.008325202370842607,0.0009871668311944718,-1.31457126606053,0.6030996503966569,0.01,0.07077007325885258,0.005134694176039267,0.0005924170616113745,-1.2799012667198313,0.609777430768432,0.01,0.00854861153168929,0.007014919307627485,0.4732528041415013,0.09467455621301775,0.20148148148148148
lateral,oracle,criticality [scene-z],True,3376,85,-0.22379611110955802,-0.016237436750014118,0.0029585798816568047,-1.5387574691567585,0.21206835003409208,0.01,-0.16694846773801617,-0.012112878869824272,0.0014814814814814814,-1.7184330787129698,0.40855404454451166,0.01,-0.003100860475374495,-0.00022498168350594585,0.0009871668311944718,-1.543924511604593,0.5289397451743616,0.01,0.016414132813156224,0.001190920798572235,0.0005924170616113745,-1.5513912286367033,0.5933059703125332,0.01,-0.008748251091705149,-0.007140988145611485,0.5251479289940828,0.13313609467455623,0.21037037037037037
lateral,oracle,perception_oracle_dE [scene-z],True,3376,85,0.26213826859247547,0.01901933655113789,0.014792899408284023,0.006276474655447553,0.6472265292446371,0.01,0.05520938951758559,0.0040056950313128205,0.008888888888888889,-1.0302363333033029,0.6957328707622634,0.01,0.07472438280611894,0.0054215975133911935,0.007897334649555774,-1.28840896128021,0.5903823262896295,0.01,0.05441854807468648,0.003948315848785034,0.01066350710900474,-1.3160957749661264,0.5876953494057852,0.01,-0.01866282351417967,-0.015273081437546873,0.5563894100479466,0.10355029585798817,0.2
lateral,oracle,best_dE_metric (E4_localization) [scene-z],True,3376,85,0.32264195838711623,0.02340915740777473,0.0029585798816568047,0.05783622806728868,0.7169704804129149,0.01,0.1574040262139327,0.011420385757262341,0.0014814814814814814,-0.97206597718055,0.6957328707622634,0.01,0.1574040262139327,0.011420385757262341,0.0009871668311944718,-0.97206597718055,0.6632654280864531,0.01,0.08228981262823618,0.005970504228589484,0.0005924170616113745,-1.2415790784888059,0.6445887837004691,0.01,-0.0010566117660257127,-0.0008844957875408373,0.49978031634446396,0.10946745562130178,0.20444444444444446
lateral,oracle,multimetric_dE_oracle [scene-z],True,3376,85,-0.14859423199611405,-0.01078119468426625,0.0029585798816568047,-0.9220023858147328,0.1861867484015755,0.01,-0.1136804396902184,-0.008248038538435894,0.0014814814814814814,-1.1504882388301558,0.2892688183632991,0.01,-0.07651875361881968,-0.005551787365363359,0.0009871668311944718,-1.153378291493738,0.3100409728830571,0.01,0.007095040041826762,0.0005147777740497981,0.0005924170616113745,-1.2466298624324517,0.4504620205627913,0.01,-0.0005752251895056349,-0.00043816136851333043,0.49829351535836175,0.09763313609467456,0.1925925925925926
lateral,oracle,PKL_gain [scene-z],True,3376,85,0.25287693321458127,0.018347384091045287,0.0029585798816568047,-0.33533196282341293,0.6990572335277354,0.01,0.09161955780577725,0.006647420134156363,0.0014814814814814814,-0.9650658722638039,0.6226763722060604,0.01,0.12103488545042118,0.008781637389955892,0.0009871668311944718,-0.9461819528746684,0.6226763722060604,0.01,0.13961572848612186,0.010129762976492257,0.006516587677725118,-0.9580777055632377,0.6239657452801445,0.01,0.009992349945137063,0.00814831761467903,0.47994907702100575,0.12130177514792899,0.17629629629629628
lateral,oracle,TIP_gain [scene-z],True,3376,85,0.00800576414513345,0.000580854994743398,0.0029585798816568047,-0.9794169773049836,0.5324593156342968,0.01,0.01729618566298247,0.0012549177880114841,0.0014814814814814814,-1.1072804064055828,0.514092388130905,0.01,0.13233177306096258,0.009601278522854695,0.0009871668311944718,-1.017577444163137,0.6226763722060604,0.01,0.12304135154311356,0.008927215729586609,0.011848341232227487,-0.9409566426384762,0.6096340660541084,0.01,0.012025460935243011,0.009832098514737158,0.45774345774345776,0.1390532544378698,0.17333333333333334
plannerC_path_dev,oracle,random,False,3376,85,0.06754549856933245,0.008068358545955886,,0.0058657091281818135,0.128760453724947,0.0,0.12271827012116761,0.01678097435326042,,0.03834141622572559,0.1899581465356905,0.0,0.17062324593228415,0.023744409122559422,,0.06547413982216398,0.25889441214636216,0.0,0.27698532496987616,0.038546054150440864,,0.14734163603692282,0.3718814285680387,0.0,,,,,
plannerC_path_dev,oracle,uncertainty,False,3376,85,0.04446634473994709,0.005311536966770787,0.0029585798816568047,-0.02229351307950183,0.10140261607437326,0.0,0.09609528884160433,0.013140444172884107,0.0014814814814814814,0.020438943269743964,0.19947659176755164,0.0,0.17791335512643422,0.024758921150555478,0.0009871668311944718,0.07554181978431171,0.2933263724100414,0.0,0.2559938959427562,0.03562482805276763,0.0005924170616113745,0.13897495901129223,0.3740071142394963,0.0,0.009622460860752904,0.007120462562893084,0.4962342192178288,0.16863905325443787,0.2948148148148148
plannerC_path_dev,oracle,criticality,False,3376,85,0.14829027592106284,0.017713380467267576,0.0029585798816568047,0.03917152144333659,0.24806717860653746,0.0,0.21863552105495226,0.029897072929013148,0.0014814814814814814,0.09649507431304565,0.3441956373481138,0.0,0.29169148308610454,0.040592604331952234,0.0009871668311944718,0.14910038681518029,0.444632935506611,0.0,0.3939692954639512,0.05482587136418171,0.0005924170616113745,0.2333079876913703,0.5364059126180531,0.0,0.07883412597330212,0.05810070416053858,0.4671164970399958,0.20118343195266272,0.3274074074074074
plannerC_path_dev,oracle,perception_oracle_dE,False,3376,85,0.20838687891802754,0.0248919630618689,0.03550295857988166,0.09393798761238345,0.30690236535964355,0.0,0.3283979591484244,0.04490641633630894,0.5170370370370371,0.19592672967937277,0.45081874477622824,0.0,0.39754299184364816,0.055323196968648354,0.3168805528134255,0.26478886611549485,0.5216284195376416,0.0,0.5226040894793921,0.07272704983379645,0.09774881516587677,0.39791999234861464,0.6330154671689633,0.0,0.14950658650142762,0.12513528635175472,0.4170252475504173,0.16568047337278108,0.3422222222222222
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),False,3376,85,0.3861937701524739,0.04613112452795432,0.0029585798816568047,0.22729350957702138,0.5528637283423393,0.0,0.45452296074818666,0.06215324042420378,0.0014814814814814814,0.31006438535416336,0.6000255981492982,0.0,0.4615257414696558,0.06422721573587514,0.0009871668311944718,0.3179097211189642,0.6097637652068904,0.0,0.5137177614360984,0.07149040351691077,0.1362559241706161,0.3845412729013514,0.6439950041292498,0.0,0.18529831928429077,0.14964324464785014,0.4038992853459073,0.2781065088757396,0.39555555555555555
plannerC_path_dev,oracle,multimetric_dE_oracle,False,3376,85,0.3266471501028761,0.03901823779329196,0.0029585798816568047,0.20681064576435337,0.4354219122128544,0.0,0.3813685512193212,0.052149821463687865,0.0014814814814814814,0.2381034183164708,0.5219344800527833,0.0,0.38624736805940424,0.0537512663037374,0.0009871668311944718,0.23236024100435113,0.5292704425124142,0.0,0.4219323767498805,0.05871729213016574,0.001184834123222749,0.2595878758675825,0.550586797109546,0.0,0.09633814912486198,0.06991861943624607,0.45523725268216614,0.2485207100591716,0.37037037037037035
plannerC_path_dev,oracle,PKL_gain,False,3376,85,0.8204820750998817,0.09800717594290419,0.0029585798816568047,0.7717211252764552,0.873002385990471,0.0,0.8692506764347324,0.11886472400077808,0.0014814814814814814,0.8249967372693338,0.9097578465918781,0.0,0.8905249361087176,0.12392794605020215,0.0009871668311944718,0.8497143773350336,0.9286090473504174,0.0,0.8938905556853123,0.12439631510355653,0.283175355450237,0.8547301824162473,0.9311162010676782,0.0,0.6774929979817054,0.5816831624965049,0.1742593900771046,0.6331360946745562,0.7274074074074074
plannerC_path_dev,oracle,TIP_gain,False,3376,85,0.8540856963064852,0.10202115274491218,0.0029585798816568047,0.8000517780299672,0.8938425161164704,0.0,0.8497488903296663,0.11619797379195618,0.0014814814814814814,0.7945741815637056,0.8853661743707051,0.0,0.860216262853452,0.11971010613159798,0.0009871668311944718,0.8146446877276359,0.9028480108362711,0.0,0.8696217694464823,0.12101900279060583,0.3015402843601896,0.8256666465713866,0.9087400703231888,0.0,0.6256054593981679,0.5358222384338815,0.20198610777002646,0.6775147928994083,0.7125925925925926
plannerC_path_dev,oracle,decision_oracle_dJ,False,3376,85,1.0,0.1194507216150618,0.008875739644970414,1.0,1.0,0.0,1.0,0.13674389589008623,0.0014814814814814814,1.0,1.0,0.0,1.0,0.13916280277532025,0.1688055281342547,1.0,1.0,0.0,1.0,0.13916280277532025,0.5011848341232228,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
plannerC_path_dev,oracle,uncertainty [scene-z],True,3376,85,0.060133795605522115,0.0071830252785322485,0.0029585798816568047,0.00857162441762325,0.11652411244236993,0.0,0.11588307172182305,0.015846302694952366,0.0014814814814814814,0.041694519687834344,0.17954409640882404,0.0,0.1664178480372455,0.02315917416470041,0.0009871668311944718,0.07177638922710237,0.23949965355893507,0.0,0.25582009637891534,0.035600641618342414,0.0005924170616113745,0.12571027304247911,0.37366890364188987,0.0,-0.009599565074667292,-0.007163347576792279,0.5022009885668784,0.14792899408284024,0.2637037037037037
plannerC_path_dev,oracle,criticality [scene-z],True,3376,85,0.07216073592370305,0.008619651978360243,0.0029585798816568047,-0.001175769079074824,0.14585525516653147,0.0,0.1989283723518409,0.02720224063846444,0.0014814814814814814,0.08633739787919971,0.30291520994700494,0.0,0.2545048606188767,0.03541760972366511,0.0009871668311944718,0.12985158935643185,0.38218216512075537,0.0,0.36482195233738424,0.050769645401234686,0.0005924170616113745,0.22525714444967262,0.4836508544549689,0.0,0.03128051780334777,0.023302417489354445,0.48779317377481857,0.15976331360946747,0.2577777777777778
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],True,3376,85,0.25313892955462686,0.030237627804164474,0.014792899408284023,0.1398315409072441,0.394553829067377,0.0,0.39573070883864964,0.05411375884994233,0.008888888888888889,0.2670635971603484,0.5058625155701911,0.0,0.4474337487316841,0.062266134529769555,0.007897334649555774,0.32621226548189736,0.5781647205214551,0.0,0.5220829217598617,0.07265452267323058,0.01066350710900474,0.3750427054925132,0.639447160452863,0.0,0.15175814075477484,0.11294729612847582,0.4297416509136736,0.21301775147928995,0.36148148148148146
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.3391000391085923,0.04050574437121703,0.0029585798816568047,0.18987989149971587,0.5020232145607623,0.0,0.41728648384682543,0.057061379503490446,0.0044444444444444444,0.2691058062127402,0.543635234970219,0.0,0.43606082981711536,0.06068344725788171,0.0009871668311944718,0.29760582435712607,0.5753995323232842,0.0,0.49506110847300333,0.06889409140015998,0.012440758293838863,0.3410888832558522,0.609424479903989,0.0,0.10396673374927154,0.0771804162173588,0.4509214442473619,0.22485207100591717,0.36
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],True,3376,85,0.29615609928770936,0.03537605977061877,0.0029585798816568047,0.15445182241130218,0.41316121018989554,0.0,0.33775776386205775,0.04618631249762155,0.0014814814814814814,0.19233263792238778,0.4646015890305464,0.0,0.3763517943905863,0.05237417053691504,0.0009871668311944718,0.24754717456846442,0.5071836177250356,0.0,0.42236869761989554,0.058778011765346395,0.0035545023696682463,0.28411510670278933,0.5421205604805105,0.0,0.06792646672149337,0.04976422840229563,0.469324716413882,0.22781065088757396,0.3274074074074074
plannerC_path_dev,oracle,PKL_gain [scene-z],True,3376,85,0.7719488647044515,0.09220984893887443,0.0029585798816568047,0.720390488127997,0.8266687190186488,0.0,0.8003318087461988,0.10944048953271461,0.0014814814814814814,0.7520496364644552,0.8374038382715013,0.0,0.8125344384756519,0.11307456980974272,0.0009871668311944718,0.7651744792126068,0.8506826068329582,0.0,0.8510776223558107,0.11843834730639018,0.006516587677725118,0.813524358598448,0.8884316628287884,0.0,0.56888228353546,0.4499398967303183,0.22510333611907934,0.5887573964497042,0.6281481481481481
plannerC_path_dev,oracle,TIP_gain [scene-z],True,3376,85,0.770321015207546,0.09201540114178837,0.0029585798816568047,0.7087829077603564,0.8192932491540518,0.0,0.7872128622428091,0.10764655367786748,0.0014814814814814814,0.7380442795062546,0.8307149887267914,0.0,0.80917009540333,0.11260637839830068,0.0009871668311944718,0.7432764823550613,0.8545024600750167,0.0,0.8451381764310953,0.11761179736457433,0.011848341232227487,0.8003513196533569,0.8815717944665457,0.0,0.5445656311483094,0.43166479210107594,0.2376335768944827,0.6035502958579881,0.64
plannerC_ade_truth,oracle,random,False,2655,85,0.037849557165087276,0.0014999903788471343,,-0.04187423075202596,0.11321569800434021,0.0,0.06139849455764053,0.002706908703838289,,-0.02860479434584002,0.15606804961106358,0.0,0.10148473665283715,0.004488930813867988,,-0.02213570635522995,0.2067495146295707,0.0,0.15986556501430985,0.007071264946215825,,-0.03371345641218215,0.2927767325107645,0.0,,,,,
plannerC_ade_truth,oracle,uncertainty,False,2655,85,0.048534900952498246,0.0019234540618139385,0.0037593984962406013,-0.027591120463437768,0.14711423329083745,0.0,0.13381028040316514,0.0058993663492241995,0.0018832391713747645,0.017197591810781596,0.24680278821788318,0.0,0.12861868889169645,0.005689135281301394,0.001256281407035176,-0.018049757501899178,0.2549419961961918,0.0,0.09472643622057754,0.004189993810527995,0.0007530120481927711,-0.1261516493509357,0.24931438789634294,0.0,0.00308876477838388,0.0015533062007442333,0.49848644477749254,0.21052631578947367,0.3483992467043315
plannerC_ade_truth,oracle,criticality,False,2655,85,-0.023322879493863004,-0.0009242933727128314,0.0037593984962406013,-0.23789496864314127,0.14194815909699143,0.0,0.015507804761077984,0.0006837009927951566,0.0018832391713747645,-0.2073086026121888,0.17539871150409092,0.0,0.06502318411151246,0.0028761426043058037,0.001256281407035176,-0.2125152108170209,0.253661241260541,0.0,0.12473789488831363,0.0055174777852224285,0.0007530120481927711,-0.1704938451575621,0.356457688311563,0.0,0.016080152940195713,0.010984762290755247,0.49217918744616634,0.18045112781954886,0.3295668549905838
plannerC_ade_truth,oracle,perception_oracle_dE,False,2655,85,0.13298661219800242,0.005270303109291837,0.518796992481203,0.02646627678932952,0.2650238496987391,0.0,0.22768252359926583,0.010037962808096636,0.4952919020715631,0.08824767499951651,0.3641419973215469,0.0,0.22332993312449065,0.009878457111151961,0.2876884422110553,0.039334655201937005,0.35648944685492945,0.0,0.18372515309682375,0.008126635868802733,0.0783132530120482,-0.07453107468071696,0.36264959084284387,0.0,0.01600197681526124,0.012460383032334231,0.4911633655964354,0.16165413533834586,0.3258003766478343
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only),False,2655,85,0.13298661219800242,0.005270303109291837,0.518796992481203,0.02646627678932952,0.2650238496987391,0.0,0.22768252359926583,0.010037962808096636,0.4952919020715631,0.08824767499951651,0.3641419973215469,0.0,0.22332993312449065,0.009878457111151961,0.2876884422110553,0.039334655201937005,0.35648944685492945,0.0,0.18372515309682375,0.008126635868802733,0.0783132530120482,-0.07453107468071696,0.36264959084284387,0.0,0.01600197681526124,0.012460383032334231,0.49187822292740974,0.16165413533834586,0.3258003766478343
plannerC_ade_truth,oracle,multimetric_dE_oracle,False,2655,85,0.03175964760422351,0.001258645263249036,0.0037593984962406013,-0.15451208467751365,0.16570998323176026,0.0,0.040813189306658865,0.0017993531952461635,0.0018832391713747645,-0.15085272263543822,0.1843500358902341,0.0,0.05674442260429785,0.002509951698598202,0.001256281407035176,-0.13386018825045423,0.2089047146607748,0.0,0.06449131476068348,0.0028526166555115974,0.002259036144578313,-0.12146817050162961,0.21374886050001707,0.0,-0.035198931506694675,-0.026400044210232104,0.5152379642166695,0.17669172932330826,0.2824858757062147
plannerC_ade_truth,oracle,PKL_gain,False,2655,85,0.3863805854684917,0.015312389475210497,0.0037593984962406013,0.138611910052361,0.5278709624592128,0.0,0.3590051308682751,0.015827653763686722,0.0018832391713747645,0.12960466673445167,0.5369157447516529,0.0,0.3890259096693152,0.017207616149031935,0.001256281407035176,0.1597739698723106,0.5623429861337104,0.0,0.3986266926930432,0.017632283465260006,0.25903614457831325,0.17344492365680272,0.5647852499263808,0.0,0.16504419083374633,0.13732646792652753,0.4252817743630631,0.45112781954887216,0.4896421845574388
plannerC_ade_truth,oracle,TIP_gain,False,2655,85,0.3747981119952636,0.01485337224821055,0.0037593984962406013,0.10842712632202227,0.5581686784506105,0.0,0.3759169350619067,0.01657325364034776,0.0018832391713747645,0.1162481914248459,0.5440952276241402,0.0,0.3699537883491168,0.01636400718965771,0.001256281407035176,0.1300554163407564,0.5340291146216439,0.0,0.37287465288924554,0.016493204537650748,0.2786144578313253,0.13901667617143262,0.5417936764618985,0.0,0.12176769400389953,0.10442859363617575,0.44234343025315814,0.424812030075188,0.4971751412429379
plannerC_ade_truth,oracle,decision_oracle_dJ,False,2655,85,1.0,0.039630328363015485,0.0037593984962406013,1.0,1.0,0.0,1.0,0.044087541939600156,0.0018832391713747645,1.0,1.0,0.0,1.0,0.0442325709453619,0.27261306532663315,1.0,1.0,0.0,1.0,0.0442325709453619,0.5640060240963856,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
plannerC_ade_truth,oracle,uncertainty [scene-z],True,2655,85,0.048332245801302035,0.0019154227716275762,0.0037593984962406013,-0.013915628266777877,0.12573313916963494,0.0,0.0614246914701396,0.0027080636613167797,0.0018832391713747645,-0.10536864057835726,0.16552314274481184,0.0,0.07080246471526265,0.0031317750436243375,0.001256281407035176,-0.11151213432139881,0.19183957480494465,0.0,0.05962272104338866,0.0026372662385072106,0.0007530120481927711,-0.13898775778852354,0.2499140830815962,0.0,-0.0333985905868157,-0.025422531073611088,0.5131771702081369,0.16165413533834586,0.2787193973634652
plannerC_ade_truth,oracle,criticality [scene-z],True,2655,85,-0.011845820621389945,-0.00046945376095506366,0.0037593984962406013,-0.17198279007070544,0.09355433530757698,0.0,0.0031951844415128053,0.0001408678280699537,0.0018832391713747645,-0.17314434832327993,0.1335505780027939,0.0,0.02207424208014702,0.0009764004788751961,0.001256281407035176,-0.1831899763658298,0.17427190768989617,0.0,0.1275614457206188,0.0056423706977302025,0.0007530120481927711,-0.135643147476564,0.32581062645634973,0.0,-0.001021733365606464,-0.0009619820735559925,0.500377216144851,0.13533834586466165,0.2617702448210923
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],True,2655,85,0.13970799864364075,0.005536673861187205,0.015037593984962405,0.0003267678039034899,0.30436457158527935,0.0,0.09654344858013174,0.004256363338270189,0.011299435028248588,-0.10901859604009545,0.3012300634976302,0.0,0.09858433536878727,0.004360638608301233,0.002512562814070352,-0.14786292343822452,0.2911929397224709,0.0,0.16235204869973052,0.00718124851223568,0.012048192771084338,-0.08759041158888271,0.35023376728358063,0.0,0.0036600362480531954,0.0026720434632944217,0.5000327919025862,0.15037593984962405,0.3013182674199623
