cell,arch,joint_lo,joint_hi,official_lo,official_hi,width_ratio_joint_over_official
nuScenes|oracle|brake|J,gate_ridge,-0.2609080297267463,0.6630664469528925,-0.2331569068103267,0.662076433049284,1.0321046318767968
nuScenes|oracle|brake|J,gate_gbm,-0.1928739786666367,0.5950207404249389,-0.200966452489151,0.6230092494888766,0.9562111081675875
nuScenes|oracle|brake|J,R1_mlp_reg,0.08761834993812145,0.6115153935981126,0.0885247995922842,0.6335139792949945,0.9612980645703372
nuScenes|oracle|brake|J,R1_mlp_clf,-0.24013728108925728,0.756737123816221,-0.2161865070214592,0.7522090019431208,1.0294083312833084
nuScenes|oracle|brake|J,R1_gbm_reg,-0.0035740686402264132,0.6484051202431429,-0.0003766609211083,0.6605820192141607,0.98641444386499
nuScenes|oracle|brake|J,R1_gbm_clf,-0.003370951778795465,0.775569278495379,-0.0007516181936808,0.7649930811869827,1.017232284995487
nuScenes|oracle|plan_ade|JC_ade,gate_ridge,-0.5742422807714977,0.15633334314851952,-0.5713789027800568,0.1453920053578641,1.0192595927448553
nuScenes|oracle|plan_ade|JC_ade,gate_gbm,-0.5560807749207994,0.16839299473119682,-0.556504094263098,0.1495215276196996,1.026129572635058
nuScenes|oracle|plan_ade|JC_ade,R1_mlp_reg,-0.3959776013620339,0.1979332841485881,-0.3963055282407974,0.1888934168497744,1.014887143070126
nuScenes|oracle|plan_ade|JC_ade,R1_mlp_clf,-0.25799307795314264,0.15320394461797507,-0.2582402588740471,0.1533857066174212,0.9989579303632157
nuScenes|oracle|plan_ade|JC_ade,R1_gbm_reg,-0.2697206270787077,0.04184051354341517,-0.2624443789855978,0.0414732761484272,1.0251498567423702
nuScenes|oracle|plan_ade|JC_ade,R1_gbm_clf,-0.3754842726784812,0.12635627413746264,-0.3733172170496114,0.135600665560462,0.9860933639080786
nuScenes|oracle|plan_fde|JC_fde,gate_ridge,-0.5038658448943669,0.289228012880968,-0.5633654414975999,0.2807957294310579,0.93950525692014
nuScenes|oracle|plan_fde|JC_fde,gate_gbm,-0.26327611648932026,0.37237108174790695,-0.2839143562843756,0.3502782246587609,1.0022936523349537
nuScenes|oracle|plan_fde|JC_fde,R1_mlp_reg,-0.16893845776356994,0.18829873631177463,-0.1840250507778553,0.2014437890289513,0.926760238919412
nuScenes|oracle|plan_fde|JC_fde,R1_mlp_clf,-0.1605619570989543,0.04141064040966737,-0.157949962212712,0.0426678744786677,1.0067529430063893
nuScenes|oracle|plan_fde|JC_fde,R1_gbm_reg,-0.5072370338723176,0.12110745247462916,-0.4301316797686732,0.1184281868638739,1.1454437784597236
nuScenes|oracle|plan_fde|JC_fde,R1_gbm_clf,-0.3802078068585108,0.33104700962202455,-0.3806359727733436,0.3191903796334268,1.0163304283047665
nuScenes|mono|brake|J,gate_ridge,0.11096547926210303,0.7450545170037942,0.115974496540544,0.7383453244102868,1.0188283405121312
nuScenes|mono|brake|J,gate_gbm,0.1562425062644803,0.6869323746688828,0.1701091998240216,0.6898436700061693,1.0210788370808181
nuScenes|mono|brake|J,R1_mlp_reg,0.18164283642059384,0.5801701443330939,0.1627071414751608,0.5677475536324922,0.9839198656495998
nuScenes|mono|brake|J,R1_mlp_clf,-0.19676590413284278,0.47734821116215864,-0.1737768639061364,0.479759355550918,1.031487001370854
nuScenes|mono|brake|J,R1_gbm_reg,0.21053382507476284,0.5606403372722512,0.2212384999056966,0.5659589006241559,1.0156245800010775
nuScenes|mono|brake|J,R1_gbm_clf,-0.04448480410494879,0.5765804409665609,-0.0403108393359607,0.5615314206205627,1.0319402381553848
nuScenes|mono|plan_ade|JC_ade,gate_ridge,-0.29706311924174517,0.24497685449508047,-0.2857845562500753,0.2594714728146646,0.9941017519174787
nuScenes|mono|plan_ade|JC_ade,gate_gbm,-0.2273113701212552,0.1985695194796909,-0.2397383449498037,0.2010700456731443,0.9661360778525419
nuScenes|mono|plan_ade|JC_ade,R1_mlp_reg,-0.1223940926555778,0.4212971293188893,-0.1014412131544645,0.4189788534126071,1.0447160993635443
nuScenes|mono|plan_ade|JC_ade,R1_mlp_clf,-0.2657002086901608,0.2869907305629096,-0.257813086225452,0.2861544910072252,1.0160365477383255
nuScenes|mono|plan_ade|JC_ade,R1_gbm_reg,-0.2938918654652989,0.10225342680396053,-0.2842679433240189,0.1045181896285258,1.018928554012015
nuScenes|mono|plan_ade|JC_ade,R1_gbm_clf,-0.4549234352225479,0.35388750150527953,-0.4299700645292527,0.3426673221860322,1.0468182754737345
nuScenes|mono|plan_fde|JC_fde,gate_ridge,-0.21781967527236482,0.06373090207343936,-0.2195341165591965,0.0641302304918696,0.9925483419850385
nuScenes|mono|plan_fde|JC_fde,gate_gbm,-0.2260026094280103,0.2352859037298904,-0.2049636440503747,0.2439210769756734,1.0276324667578356
nuScenes|mono|plan_fde|JC_fde,R1_mlp_reg,-0.01951651919108396,0.3944690268184228,-0.0350236296393843,0.4165178775617837,0.91682722276309
nuScenes|mono|plan_fde|JC_fde,R1_mlp_clf,-0.2518074768267913,0.23050230999140714,-0.2610001330405613,0.2621765777931679,0.9218869587095999
nuScenes|mono|plan_fde|JC_fde,R1_gbm_reg,-0.43682341496099036,0.12026020433490062,-0.3955835190930927,0.1417626539872895,1.0367313422972053
nuScenes|mono|plan_fde|JC_fde,R1_gbm_clf,-0.23462516676886022,0.33622460275164734,-0.2471254966288456,0.3635664089082332,0.9347590238951479
KITTI|oracle|brake|J,gate_ridge,0.07235160166254619,0.33485518990607727,0.0773360705568518,0.3233333278484107,1.0670996544177267
KITTI|oracle|brake|J,gate_gbm,0.10955114475003565,0.5232859282588104,0.1133644141191802,0.5304793608983995,0.9918963266683566
KITTI|oracle|brake|J,R1_mlp_reg,0.04373051625852854,0.4201338212010534,0.0344045615086725,0.3998756152991929,1.0299127688461767
KITTI|oracle|brake|J,R1_mlp_clf,0.0669568624043877,0.4765774549922656,0.0598450797190984,0.4975872816560238,0.9357576006503034
KITTI|oracle|brake|J,R1_gbm_reg,0.0688497356202188,0.5161285513719246,0.0629120715182206,0.5230896903817427,0.9719699468573204
KITTI|oracle|brake|J,R1_gbm_clf,0.10633581894092102,0.559853484674394,0.1042127267169223,0.5621230952058535,0.9904070685930223
KITTI|oracle|traj|JB,gate_ridge,0.09277438151126423,0.9549701275419301,0.0963426839838175,0.9556721840606952,1.0033354446152865
KITTI|oracle|traj|JB,gate_gbm,0.35760839360444197,0.893127480732997,0.3576083936044419,0.893127480732997,0.9999999999999998
KITTI|oracle|traj|JB,R1_mlp_reg,0.17657430721392253,0.7063830087483852,0.1803993594758404,0.7141366685919837,0.9926394360772975
KITTI|oracle|traj|JB,R1_mlp_clf,0.2632758663932641,0.8279532886367974,0.2656516792141163,0.8402735444031229,0.9826939357029127
KITTI|oracle|traj|JB,R1_gbm_reg,0.2800510679527366,0.9030817268823089,0.2883201932903631,0.914976962611314,0.9942135622418827
KITTI|oracle|traj|JB,R1_gbm_clf,0.2789161587650643,0.86327010485615,0.2885092655872436,0.8810711130140128,0.9861484478433319
KITTI|mono|brake|J,gate_ridge,0.035996907173773976,0.2247077600649474,0.0322897631572119,0.2247077600649474,0.9807339018379884
KITTI|mono|brake|J,gate_gbm,0.00019616769273936036,0.3407434683421081,-0.0550787330723403,0.3231541694822467,0.9003640305994285
KITTI|mono|brake|J,R1_mlp_reg,0.07189402375773284,0.31158212912477495,0.0647353090384671,0.311838395478488,0.9699923575225003
KITTI|mono|brake|J,R1_mlp_clf,0.01679907034183504,0.2790348919613689,0.0123708923976856,0.2756136209128176,0.9961749868599303
KITTI|mono|brake|J,R1_gbm_reg,0.02743828354295023,0.40813116912346753,0.0268278551118953,0.408641047994205,0.9970658234899239
KITTI|mono|brake|J,R1_gbm_clf,0.02338694169816087,0.40804101371734586,0.0251635582406792,0.4011975502230758,1.0229236723822348
KITTI|mono|traj|JB,gate_ridge,-0.06961222950119904,0.689255776516631,-0.0653903497614015,0.6929493700562045,1.0006966352762732
KITTI|mono|traj|JB,gate_gbm,-0.029929917154429147,0.29466375821781976,-0.0232703112665867,0.2946637582178197,1.0209464996898332
KITTI|mono|traj|JB,R1_mlp_reg,-0.30005937838185764,0.2905894452762388,-0.3161563157594916,0.2872796117253918,0.9788095086083397
KITTI|mono|traj|JB,R1_mlp_clf,-0.15156252869150513,0.2928240366072337,-0.204553365311905,0.3040270942989042,0.8737782919123659
KITTI|mono|traj|JB,R1_gbm_reg,-0.09519675795330286,0.23533549850850044,-0.0994440024363502,0.2372085110104278,0.9818202545933397
KITTI|mono|traj|JB,R1_gbm_clf,-0.5343855713752859,0.24608336857659371,-0.5343855713752859,0.2305044873196989,1.0203674777568357
nuPlan|n/a|pdm_closed|safety,gate_ridge,0.8350199449809846,0.9999892301259363,0.717805463078389,0.9999891727405577,0.5846166149791336
nuPlan|n/a|pdm_closed|safety,gate_gbm,0.8488561642184624,0.993078401003754,0.7731275605129186,0.9930610966799792,0.6557537304167245
nuPlan|n/a|pdm_closed|safety,R1_mlp_reg,0.003467848926749671,0.1547302463019746,0.0035261804612773,0.1547302463019746,1.0003857801984577
nuPlan|n/a|pdm_closed|safety,R1_mlp_clf,-0.12816304170845108,0.1547302463019746,-0.128163041708451,0.1547302463019746,1.0000000000000004
nuPlan|n/a|pdm_closed|safety,R1_gbm_reg,-0.0010691682643650807,0.08005828079167701,-0.001069168264365,0.080058280791677,1.000000000000001
nuPlan|n/a|pdm_closed|safety,R1_gbm_clf,0.0,0.14905470580340782,0.0,0.1394326258516361,1.069008812629048
nuPlan|n/a|pdm_closed|scalar_J,gate_ridge,0.8308484683882006,0.9992983712992952,0.7358864312842378,0.999094498100738,0.6399876149256938
nuPlan|n/a|pdm_closed|scalar_J,gate_gbm,0.9028780796456154,0.9903982987544955,0.881729452433555,0.9907220729194038,0.8029921541361912
nuPlan|n/a|pdm_closed|scalar_J,R1_mlp_reg,0.015183269238473554,0.15134841317690695,0.0027410231282591,0.1513444535210537,0.9162987932278293
nuPlan|n/a|pdm_closed|scalar_J,R1_mlp_clf,0.07485097662483314,0.45210888387777476,0.0734823872611869,0.4755204019681612,0.938363770221844
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_reg,0.05719734659102678,0.1435948402209853,0.0587176671821242,0.144724180031861,1.0045459438740971
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_clf,-0.005378262409145023,0.08107455031806345,-0.0056511562702857,0.0810745503180634,0.9968533682586646
