cell,g_variant,arch,constant,n_distinct_test,tie_frac_20,eta20_recomputed,eta20_in_122,matches_122
KITTI|oracle|brake|J,V (official),R1_mlp_clf,False,1746,0.4596888260254597,,,
KITTI|oracle|brake|J,V (official),R1_gbm_reg,False,2979,0.0014144271570014145,,,
KITTI|oracle|brake|J,V (official),R1_gbm_clf,False,2941,0.5742574257425742,,,
KITTI|oracle|traj|JB,primary,gate_ridge,False,3536,0.0014144271570014145,0.20507823127743344,0.2050782312774334,True
KITTI|oracle|traj|JB,primary,gate_gbm,False,3383,0.0014144271570014145,0.2928500762984516,0.2928500762984516,True
KITTI|oracle|traj|JB,primary,R1_mlp_reg,False,3053,0.0014144271570014145,0.1619144805132618,0.1619144805132618,True
KITTI|oracle|traj|JB,primary,R1_mlp_clf,False,2473,0.0014144271570014145,0.0669779554657119,0.0669779554657119,True
KITTI|oracle|traj|JB,primary,R1_gbm_reg,False,2823,0.0014144271570014145,0.2487077645364339,0.2487077645364339,True
KITTI|oracle|traj|JB,primary,R1_gbm_clf,False,2928,0.0014144271570014145,0.31133972120307896,0.3113397212030789,True
KITTI|oracle|traj|JB,dE_exact,gate_ridge,False,3536,0.0014144271570014145,0.033484954139168244,0.0334849541391682,True
KITTI|oracle|traj|JB,dE_exact,gate_gbm,False,3424,0.0014144271570014145,0.17696350630291158,0.1769635063029115,True
KITTI|oracle|traj|JB,dE_exact,R1_mlp_reg,False,3053,0.0014144271570014145,0.14673474414435023,0.1467347441443502,True
KITTI|oracle|traj|JB,dE_exact,R1_mlp_clf,False,2288,0.002828854314002829,0.09618896460270171,0.0961889646027017,True
KITTI|oracle|traj|JB,dE_exact,R1_gbm_reg,False,2895,0.0014144271570014145,0.14421615477737929,0.1442161547773792,True
KITTI|oracle|traj|JB,dE_exact,R1_gbm_clf,False,2918,0.0014144271570014145,0.3841873291965886,0.3841873291965886,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,gate_ridge,False,3536,0.0014144271570014145,0.002436830119600996,0.0024368301196009,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,gate_gbm,False,3442,0.0014144271570014145,0.21260567748383813,0.2126056774838381,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_mlp_reg,False,3053,0.0014144271570014145,0.09983377593001486,0.0998337759300148,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_mlp_clf,False,2390,0.0014144271570014145,0.06565645093773635,0.0656564509377363,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_gbm_reg,False,2859,0.0014144271570014145,0.11738368058722697,0.1173836805872269,True
KITTI|oracle|traj|JB,dE_E6_risk_weighted,R1_gbm_clf,False,2942,0.0014144271570014145,0.2609999507340669,0.2609999507340669,True
KITTI|oracle|traj|JB,V (official),gate_ridge,False,3536,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),gate_gbm,False,3404,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_mlp_reg,False,3053,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_mlp_clf,False,1336,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_gbm_reg,False,3000,0.0014144271570014145,,,
KITTI|oracle|traj|JB,V (official),R1_gbm_clf,False,2967,0.0014144271570014145,,,
KITTI|mono|brake|J,primary,gate_ridge,False,3536,0.0014144271570014145,0.061551743272348663,0.0615517432723486,True
KITTI|mono|brake|J,primary,gate_gbm,False,3383,0.0014144271570014145,0.006161642872727177,0.0061616428727271,True
KITTI|mono|brake|J,primary,R1_mlp_reg,False,3053,0.0014144271570014145,0.037056417476900215,0.0370564174769002,True
KITTI|mono|brake|J,primary,R1_mlp_clf,False,2473,0.0014144271570014145,0.032416218277459996,0.0324162182774599,True
KITTI|mono|brake|J,primary,R1_gbm_reg,False,2823,0.0014144271570014145,0.06412898491823774,0.0641289849182377,True
KITTI|mono|brake|J,primary,R1_gbm_clf,False,2928,0.0014144271570014145,0.1568518958548052,0.1568518958548052,True
KITTI|mono|brake|J,dE_exact,gate_ridge,False,3536,0.0014144271570014145,0.0373509703847762,0.0373509703847762,True
KITTI|mono|brake|J,dE_exact,gate_gbm,False,3424,0.0014144271570014145,-0.03342688824892718,-0.0334268882489271,True
KITTI|mono|brake|J,dE_exact,R1_mlp_reg,False,3053,0.0014144271570014145,0.042921064650886555,0.0429210646508865,True
KITTI|mono|brake|J,dE_exact,R1_mlp_clf,False,2288,0.002828854314002829,-0.015787699820979308,-0.0157876998209793,True
KITTI|mono|brake|J,dE_exact,R1_gbm_reg,False,2895,0.0014144271570014145,0.02099779961424767,0.0209977996142476,True
KITTI|mono|brake|J,dE_exact,R1_gbm_clf,False,2918,0.0014144271570014145,0.0735784712973941,0.0735784712973941,True
KITTI|mono|brake|J,dE_E6_risk_weighted,gate_ridge,False,3536,0.0014144271570014145,0.06342594636834384,0.0634259463683438,True
KITTI|mono|brake|J,dE_E6_risk_weighted,gate_gbm,False,3442,0.0014144271570014145,0.09162263093614752,0.0916226309361475,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_mlp_reg,False,3053,0.0014144271570014145,-0.0023343700966904747,-0.0023343700966904,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_mlp_clf,False,2390,0.0014144271570014145,-0.01896557663223755,-0.0189655766322375,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_gbm_reg,False,2859,0.0014144271570014145,0.07269894854891681,0.0726989485489168,True
KITTI|mono|brake|J,dE_E6_risk_weighted,R1_gbm_clf,False,2942,0.0014144271570014145,0.08806070008413101,0.088060700084131,True
KITTI|mono|brake|J,V (official),gate_ridge,False,3536,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),gate_gbm,False,3483,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_mlp_reg,False,3053,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_mlp_clf,False,2087,0.38189533239038187,,,
KITTI|mono|brake|J,V (official),R1_gbm_reg,False,2988,0.0014144271570014145,,,
KITTI|mono|brake|J,V (official),R1_gbm_clf,False,2887,0.6223479490806223,,,
KITTI|mono|traj|JB,primary,gate_ridge,False,3536,0.0014144271570014145,-0.11476783259397115,-0.1147678325939711,True
KITTI|mono|traj|JB,primary,gate_gbm,False,3383,0.0014144271570014145,0.11925504670876869,0.1192550467087686,True
KITTI|mono|traj|JB,primary,R1_mlp_reg,False,3053,0.0014144271570014145,-0.01744979231966114,-0.0174497923196611,True
KITTI|mono|traj|JB,primary,R1_mlp_clf,False,2473,0.0014144271570014145,0.022605500257888718,0.0226055002578887,True
KITTI|mono|traj|JB,primary,R1_gbm_reg,False,2823,0.0014144271570014145,0.06718298155469446,0.0671829815546944,True
KITTI|mono|traj|JB,primary,R1_gbm_clf,False,2928,0.0014144271570014145,-0.23524729813554499,-0.2352472981355449,True
KITTI|mono|traj|JB,dE_exact,gate_ridge,False,3536,0.0014144271570014145,0.26161305350602676,0.2616130535060267,True
