setting,check,n,n_shipped,n_rebuilt,abs_diff,pass,part,reference,quantity,mine,shipped
Y8 384->640|mono,,,,,0.0,True,B,shared_history_effect.csv,harmed_share,0.4868995633187773,0.4868995633187773
Y8 384->640|mono,,,,,0.0,True,B,shared_history_effect.csv,rho,0.4585841134217043,0.4585841134217043
Y8 384->640|mono,,,,,6.938893903907228e-18,True,B,shared_history_effect.csv,all_full,0.059702726427005706,0.0597027264270057
Y8 384->640|mono,,,,,9.71445146547012e-17,True,B,shared_history_effect.csv,oracle20,0.11027147135323649,0.1102714713532364
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,458.0,458.0
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,harmed_share,0.4868995633187773,0.4868995633187773
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,0.4585841134217043,0.4585841134217043
Y8 384->640|mono,,,,,6.938893903907228e-18,True,B,calibration_cells.csv,all_full,0.059702726427005706,0.0597027264270057
Y8 384->640|mono,,,,,9.71445146547012e-17,True,B,calibration_cells.csv,oracle20,0.11027147135323649,0.1102714713532364
Y8 384->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,458.0,458.0
Y8 384->640|mono,,,,,0.0,True,B,shared_history_effect.csv,harmed_share,0.4868995633187773,0.4868995633187773
Y8 384->640|mono,,,,,0.0,True,B,shared_history_effect.csv,rho,0.4585841134217043,0.4585841134217043
Y8 384->640|mono,,,,,6.938893903907228e-18,True,B,shared_history_effect.csv,all_full,0.059702726427005706,0.0597027264270057
Y8 384->640|mono,,,,,9.71445146547012e-17,True,B,shared_history_effect.csv,oracle20,0.11027147135323649,0.1102714713532364
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,458.0,458.0
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,harmed_share,0.4868995633187773,0.4868995633187773
Y8 384->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,0.4585841134217043,0.4585841134217043
Y8 384->640|mono,,,,,6.938893903907228e-18,True,B,calibration_cells.csv,all_full,0.059702726427005706,0.0597027264270057
Y8 384->640|mono,,,,,9.71445146547012e-17,True,B,calibration_cells.csv,oracle20,0.11027147135323649,0.1102714713532364
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,shared_history_effect.csv,all_full,-0.00589026124569438,-0.0058902612456943
