track,geometry,system,target,split,signal,deployable,input_dim,width_mult,gflops,trt_vs_torch_spearman,quota,k,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,p_le_random,tie_frac,responsive_frac,boot_dropped,n_units,n_frames
KITTI,oracle,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999651985756759,0.1,354,0.09324837365424664,0.029555777025948717,0.24528545261431614,0.04365063739111656,-0.09367757473964858,0.18570696696156033,0.31287726358148893,0.002824858757062147,0.1807909604519774,6,6,3536
KITTI,oracle,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999651985756759,0.2,707,0.1318687609677234,0.04027249738682949,0.2906489187882431,0.009965205627904731,-0.13349944667426683,0.16972417402334844,0.545271629778672,0.0014144271570014145,0.1753889674681754,6,6,3536
KITTI,oracle,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999651985756759,0.3,1061,0.15729201272069468,0.06584978972806868,0.3616003779571474,-0.018918717773888098,-0.18887828366453688,0.18827484546940254,0.6629778672032193,0.000942507068803016,0.18567389255419417,6,6,3536
KITTI,oracle,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999651985756759,0.5,1768,0.26272346461082635,0.18717213585257553,0.4832833596504514,-0.014802851092150376,-0.21279421802562215,0.2011821382208723,0.5975855130784709,0.0005656108597285068,0.2081447963800905,6,6,3536
KITTI,oracle,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999603483989714,0.1,354,0.04134492501119919,0.00017588410820285392,0.13781838515483913,-0.054491027280987064,-0.09975193830458354,0.03845847832539329,0.9361936193619362,0.002824858757062147,0.02824858757062147,91,6,3536
KITTI,oracle,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999603483989714,0.2,707,0.12618279834052268,8.905243003358349e-05,0.3052069031669085,-0.07171114601037824,-0.1995027351360164,0.10607306949274709,0.7744774477447744,0.0014144271570014145,0.033946251768033946,91,6,3536
KITTI,oracle,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999603483989714,0.3,1061,0.17735147371102927,0.0006006135658712865,0.41274845754090217,-0.11151747481817255,-0.29889283238758024,0.11443941371765476,0.7799779977997799,0.000942507068803016,0.03110273327049953,91,6,3536
KITTI,oracle,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999603483989714,0.5,1768,0.3804858544901855,0.05502174367231646,0.765881045548144,-0.12553453124176622,-0.4437471854017001,0.27021076010992073,0.7777777777777778,0.0005656108597285068,0.034502262443438916,91,6,3536
KITTI,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999621936000546,0.1,354,0.07459816196606747,0.020661506795813064,0.18680794310680754,0.03865535456482496,-0.07144082486598563,0.17182869903376297,0.272,0.005649717514124294,0.2514124293785311,0,6,3536
KITTI,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999621936000546,0.2,707,0.13328809254054844,0.0432082602821567,0.31237730514501066,0.05598801785003307,-0.07526323593742165,0.24092629741474683,0.273,0.0014144271570014145,0.2828854314002829,0,6,3536
KITTI,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999621936000546,0.3,1061,0.1546792956835416,0.03321992627425538,0.35055480919962295,0.048336334083595285,-0.11457635665452336,0.25441450138269767,0.334,0.000942507068803016,0.31385485391140433,0,6,3536
KITTI,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999621936000546,0.5,1768,0.258972574629728,0.02659617160649698,0.35642803419713137,0.0369707669185356,-0.13978896280999903,0.17845548956618823,0.316,0.0005656108597285068,0.3506787330316742,0,6,3536
KITTI,mono,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999571103384193,0.1,354,-0.06331065256983939,-0.24414377349223604,0.021780933113087556,-0.060982036496605434,-0.27102250942810413,0.15213760693473893,0.7346115035317861,0.002824858757062147,0.0903954802259887,9,6,3536
KITTI,mono,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999571103384193,0.2,707,-0.1994615122707147,-0.32813827972592613,0.0029763164430966042,-0.12494700429714366,-0.3626397532785387,0.10044929338094727,0.8203834510595358,0.0014144271570014145,0.09335219236209336,9,6,3536
KITTI,mono,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999571103384193,0.3,1061,-0.14218902281981435,-0.5352176760779157,0.16537200262600657,-0.09661495052862512,-0.4255276532949924,0.20479723737694283,0.7961654894046418,0.001885014137606032,0.09048067860508954,9,6,3536
KITTI,mono,traj,JB,test,R2_cnn_clf,True,49152,1.2,0.151328256,0.9999571103384193,0.5,1768,-0.20119133524303823,-0.7439477106476893,0.4052032683381949,-0.025422321978518153,-0.4594961096835759,0.23603717131123245,0.4167507568113017,0.0022624434389140274,0.0879928894634777,9,6,3536
