track,geometry,system,target,setting,quota,arch,eta,official,ok
KITTI,mono,brake,J,quota,0.3,R1_mlp_clf,0.2518389538376761,0.2518389538376761,True
KITTI,mono,brake,J,quota,0.5,R1_mlp_clf,0.38432973861412384,0.3843297386141238,True
KITTI,mono,brake,J,quota,0.1,R1_gbm_reg,0.09018176373024843,0.0901817637302484,True
KITTI,mono,brake,J,quota,0.2,R1_gbm_reg,0.20385533929693472,0.2038553392969347,True
KITTI,mono,brake,J,quota,0.3,R1_gbm_reg,0.34701381299270395,0.3470138129927039,True
KITTI,mono,brake,J,quota,0.5,R1_gbm_reg,0.44350879460638365,0.4435087946063836,True
KITTI,mono,brake,J,quota,0.1,R1_gbm_clf,0.13122329166944896,0.1312232916694489,True
KITTI,mono,brake,J,quota,0.2,R1_gbm_clf,0.1965353305288963,0.1965353305288963,True
KITTI,mono,brake,J,quota,0.3,R1_gbm_clf,0.26995371940889634,0.2699537194088963,True
KITTI,mono,brake,J,quota,0.5,R1_gbm_clf,0.436194655250091,0.436194655250091,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_ridge,,,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_gbm,,,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_mlp_reg,0.1184002070079313,0.1184002070079313,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_mlp_clf,0.15033254461065587,0.1503325446106558,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_gbm_reg,,,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_gbm_clf,,,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_gbm_batched,0.009690116572266188,0.0096901165722661,True
KITTI,mono,traj,JB,quota,0.1,gate_ridge,0.05700292639911306,0.057002926399113,True
KITTI,mono,traj,JB,quota,0.2,gate_ridge,0.2983829098023783,0.2983829098023783,True
KITTI,mono,traj,JB,quota,0.3,gate_ridge,0.2290197799909988,0.2290197799909988,True
KITTI,mono,traj,JB,quota,0.5,gate_ridge,0.22430048924934165,0.2243004892493416,True
KITTI,mono,traj,JB,quota,0.1,gate_gbm,0.058359178096259595,0.0583591780962595,True
KITTI,mono,traj,JB,quota,0.2,gate_gbm,0.06181501651927516,0.0618150165192751,True
KITTI,mono,traj,JB,quota,0.3,gate_gbm,0.16853645029393594,0.1685364502939359,True
KITTI,mono,traj,JB,quota,0.5,gate_gbm,0.25235864116298024,0.2523586411629802,True
KITTI,mono,traj,JB,quota,0.1,R1_mlp_reg,0.109798601758677,0.109798601758677,True
KITTI,mono,traj,JB,quota,0.2,R1_mlp_reg,0.10871922849158093,0.1087192284915809,True
KITTI,mono,traj,JB,quota,0.3,R1_mlp_reg,0.04614646701394118,0.0461464670139411,True
KITTI,mono,traj,JB,quota,0.5,R1_mlp_reg,-0.22004195063473647,-0.2200419506347364,True
KITTI,mono,traj,JB,quota,0.1,R1_mlp_clf,0.19467017995494176,0.1946701799549417,True
KITTI,mono,traj,JB,quota,0.2,R1_mlp_clf,0.19359386440248336,0.1935938644024833,True
KITTI,mono,traj,JB,quota,0.3,R1_mlp_clf,0.06138152095712364,0.0613815209571236,True
KITTI,mono,traj,JB,quota,0.5,R1_mlp_clf,-0.3192305142777481,-0.3192305142777481,True
KITTI,mono,traj,JB,quota,0.1,R1_gbm_reg,0.12772994985217953,0.1277299498521795,True
KITTI,mono,traj,JB,quota,0.2,R1_gbm_reg,0.12620066648982387,0.1262006664898238,True
KITTI,mono,traj,JB,quota,0.3,R1_gbm_reg,-0.06119801575216583,-0.0611980157521658,True
KITTI,mono,traj,JB,quota,0.5,R1_gbm_reg,-0.14514832810802036,-0.1451483281080203,True
KITTI,mono,traj,JB,quota,0.1,R1_gbm_clf,-0.19107698013410257,-0.1910769801341025,True
KITTI,mono,traj,JB,quota,0.2,R1_gbm_clf,-0.19215635340119866,-0.1921563534011986,True
KITTI,mono,traj,JB,quota,0.3,R1_gbm_clf,-0.3362543040825143,-0.3362543040825143,True
KITTI,mono,traj,JB,quota,0.5,R1_gbm_clf,-0.5250139874981182,-0.5250139874981182,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_ridge,,,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_gbm,,,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_mlp_reg,0.10910450053592684,0.1091045005359268,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_mlp_clf,0.1939760787321916,0.1939760787321916,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_gbm_reg,,,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_gbm_clf,,,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_gbm_batched,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,gate_ridge,0.8449951726962819,0.8449951726962819,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,gate_ridge,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,gate_ridge,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,gate_ridge,0.9188866143939853,0.9188866143939852,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,gate_gbm,0.9270882797045129,0.9270882797045128,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_mlp_reg,0.0033365156003415685,0.0033365156003415,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_mlp_reg,0.1434503857702971,0.1434503857702971,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_mlp_reg,0.2134957658556118,0.2134957658556118,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_mlp_reg,0.4983069100476104,0.4983069100476104,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_mlp_clf,0.06899080671212239,0.0689908067121223,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_mlp_clf,-0.06672041948463618,-0.0667204194846361,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_mlp_clf,0.07339345068531931,0.0733934506853193,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_mlp_clf,0.3580781244739611,0.3580781244739611,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_gbm_reg,0.07183403692296864,0.0718340369229686,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_gbm_reg,0.07183403692296864,0.0718340369229686,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_gbm_reg,-0.001273022259977703,-0.0012730222599777,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_gbm_reg,0.28647333062629565,0.2864733306262956,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_gbm_clf,0.06897925171245935,0.0689792517124593,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_gbm_clf,0.06877235782533699,0.0687723578253369,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_gbm_clf,0.13882929291031473,0.1388292929103147,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_ridge,0.35567431047395603,0.355674310473956,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_gbm,,,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_mlp_reg,0.1434503857702971,0.1434503857702971,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_mlp_clf,0.0033365156003415733,0.0033365156003415,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_gbm_reg,,,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_gbm_clf,,,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_gbm_batched,0.5013570341455791,0.5013570341455791,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,gate_ridge,0.8383660618283683,0.8383660618283683,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,gate_ridge,0.9881693559402288,0.9881693559402288,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,gate_ridge,0.9850458671228198,0.9850458671228198,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,gate_ridge,0.9004489757910216,0.9004489757910216,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,gate_gbm,0.9260728535035636,0.9260728535035636,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,gate_gbm,0.9893573565223529,0.9893573565223528,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,gate_gbm,0.9892972766301558,0.9892972766301558,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,gate_gbm,0.9891381096854984,0.9891381096854984,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_mlp_reg,0.0027194656959144505,0.0027194656959144,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_mlp_reg,0.14051048827290885,0.1405104882729088,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_mlp_reg,0.14058513072765688,0.1405851307276568,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_mlp_reg,0.4326660328493792,0.4326660328493792,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_mlp_clf,0.13528005769650828,0.1352800576965082,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_mlp_clf,0.2775625847881968,0.2775625847881968,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_mlp_clf,0.6756298141283948,0.6756298141283948,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_mlp_clf,0.6083287024985333,0.6083287024985333,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_gbm_reg,0.06438962487940961,0.0643896248794096,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_gbm_reg,0.06457820953947828,0.0645782095394782,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_gbm_reg,0.13478272651832518,0.1347827265183251,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_gbm_reg,0.13110605615109652,0.1311060561510965,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_gbm_clf,0.00167663892314626,0.0016766389231462,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_gbm_clf,0.07226030595436043,0.0722603059543604,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_gbm_clf,0.06495091189024785,0.0649509118902478,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_gbm_clf,0.26776602692924495,0.2677660269292449,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_ridge,0.35376522807050664,0.3537652280705066,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_gbm,,,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_mlp_reg,0.14051048827290885,0.1405104882729088,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_mlp_clf,0.20883228705926943,0.2088322870592694,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_gbm_reg,,,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_gbm_clf,,,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_gbm_batched,0.5741586874852933,0.5741586874852933,True
nuPlan,n/a,idm,safety,quota,0.1,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.2,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.3,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.5,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.1,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.2,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.3,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.5,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_ridge,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_gbm,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_gbm_batched,,,True
nuPlan,n/a,idm,scalar_J,quota,0.1,gate_ridge,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,gate_ridge,0.056206833299475525,0.0562068332994755,True
nuPlan,n/a,idm,scalar_J,quota,0.3,gate_ridge,0.056206833299475525,0.0562068332994755,True
nuPlan,n/a,idm,scalar_J,quota,0.5,gate_ridge,0.0628085946015181,0.0628085946015181,True
nuPlan,n/a,idm,scalar_J,quota,0.1,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.3,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.5,gate_gbm,0.026285748924041594,0.0262857489240415,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_mlp_reg,0.026285748924041594,0.0262857489240415,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_mlp_reg,0.030775317321001854,0.0307753173210018,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_mlp_reg,0.03428588639762831,0.0342858863976283,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_mlp_reg,0.03428588639762831,0.0342858863976283,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_mlp_clf,0.9370714227081094,0.9370714227081094,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_mlp_clf,0.9437931667005246,0.9437931667005246,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_gbm_reg,-0.025209024497524733,-0.0252090244975247,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_gbm_clf,0.05920998476215632,0.0592099847621563,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_gbm_clf,0.08998530208315816,0.0899853020831581,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_gbm_clf,0.9932782560075849,0.9932782560075848,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_ridge,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_gbm,,,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_mlp_reg,0.030775317321001854,0.0307753173210018,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_gbm_reg,,,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_gbm_clf,,,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_gbm_batched,0.0,0.0,True
