track,geometry,system,target,split,signal,deployable,input_dim,width_mult,gflops,trt_vs_torch_spearman,quota,k,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,p_le_random,tie_frac,responsive_frac,boot_dropped,n_units,n_frames
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996952440076119,0.3,226,-0.01884729152267738,-0.19607544505050092,0.14264273870094366,-0.09909735911004892,-0.2535051083488251,0.09066500363647603,0.868,0.004424778761061947,0.17256637168141592,0,24,752
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996952440076119,0.5,376,0.1541778472330153,-0.1752567620716905,0.3652156211643562,-0.005697349926446585,-0.2993012335954442,0.2887967555689199,0.519,0.0026595744680851063,0.1702127659574468,0,24,752
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997271496418817,0.1,96,0.29314556874757447,-0.030877214601045064,0.4807662470625186,0.189682181875233,-0.07874215735546446,0.4038417002763199,0.124,0.010416666666666666,0.09375,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997271496418817,0.2,191,0.21544401007165898,-0.2397001704391675,0.4542544673756983,0.05182886857886504,-0.29635791924014454,0.30561405015631815,0.321,0.005235602094240838,0.08900523560209424,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997271496418817,0.3,286,0.24564833306255937,-0.319045897038674,0.5967368241906246,0.015044532199701295,-0.3890800892190635,0.3476857633016728,0.418,0.0034965034965034965,0.08041958041958042,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997271496418817,0.5,478,0.4524280321883018,-0.22151482390925167,0.7635325943936518,0.05668113884607571,-0.3337876034743648,0.3714871806083331,0.356,0.0020920502092050207,0.07112970711297072,0,24,955
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996352240131464,0.1,75,0.10483111374425194,-0.02464431657192186,0.3190510587748397,0.0399243794387807,-0.06535962146131867,0.2764150381114812,0.411,0.013333333333333334,0.6533333333333333,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996352240131464,0.2,150,0.0823170421886926,-0.04431856702211759,0.3323920109861546,0.015410298172731197,-0.12981650290795083,0.26626549477705114,0.515,0.006666666666666667,0.6333333333333333,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996352240131464,0.3,226,0.07372371899177592,-0.07302392297722662,0.3094072500160463,-0.028293751584761103,-0.19247600132243992,0.22053583644973393,0.641,0.004424778761061947,0.6283185840707964,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9996352240131464,0.5,376,0.05833973891036944,-0.29411434386539365,0.30618885617471364,-0.12814545726442067,-0.3074000287593968,0.12601467871681968,0.851,0.0026595744680851063,0.6223404255319149,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9995513314556509,0.1,75,0.07390544323475065,-0.08229998928956031,0.23094668871944796,0.024917822157306056,-0.10364766381549993,0.21825384991304383,0.436,0.013333333333333334,0.22666666666666666,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9995513314556509,0.2,150,0.06590551800183382,-0.1069207246836149,0.2782779260949063,-0.007857456335004127,-0.15235514100757164,0.2658326630925245,0.614,0.006666666666666667,0.22666666666666666,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9995513314556509,0.3,226,0.13518388217458527,-0.06663110302305492,0.39357447260174006,0.04504627084538103,-0.15143367587673848,0.34668440145309753,0.418,0.004424778761061947,0.24778761061946902,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9995513314556509,0.5,376,0.17454823808284436,-0.23712301781569156,0.3871633289948089,-0.0297065678736304,-0.22293210835205307,0.15475876793085236,0.641,0.0026595744680851063,0.2579787234042553,0,24,752
