setting,pair,geometry,scheme,t_cheap,t_full,system,variant,n,affected,harmed,harmed_share_affected,harmed_share_all,rho,sum_V,all_full_reduction,oracle20_reduction,affected_same_action,note
Y8 320->640|mono|S2,Y8 320->640,mono,S2,0.2,0.35,traj,memoryless,8008,637,302,0.4740973312401884,0.03771228771228771,0.34451363865305684,2127.1501771904095,0.10684171088596862,0.16299608532879653,0.0,
Y8 320->640|mono|S2,Y8 320->640,mono,S2,0.2,0.35,brake,own,8008,2777,967,0.34821750090025205,0.12075424575424576,0.17408007316417393,8560.490896837498,0.48052890291956385,0.5811685502822288,855.0,
Y8 320->640|mono|S2,Y8 320->640,mono,S2,0.2,0.35,brake,shared,8008,1922,621,0.3231009365244537,0.07754745254745254,0.17310391119072258,8509.740896837498,0.4776801361704307,0.5776785531278619,0.0,
Y8 320->640|mono|S2,Y8 320->640,mono,S2,0.2,0.35,brake,memoryless,8008,1922,614,0.3194588969823101,0.07667332667332667,0.17093596800486588,8535.400896837502,0.4828869035128034,0.5824482607823912,0.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,traj,own,8008,947,395,0.4171066525871172,0.04932567432567433,0.277655992448597,2639.131345918382,0.12927641132971,0.17896792937748537,266.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,traj,shared,8008,671,324,0.4828614008941878,0.040459540459540456,0.28464676288793406,2581.077237146454,0.12643266243612553,0.1767415814689586,0.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,traj,memoryless,8008,671,324,0.4828614008941878,0.040459540459540456,0.2816707610560119,2603.427237146454,0.12770862726036553,0.17778564526777355,0.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,brake,own,8008,2853,1033,0.36207500876270593,0.128996003996004,0.15863196665003518,9935.102941865207,0.5177062204307803,0.6146731398589195,849.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,brake,shared,8008,2004,658,0.3283433133732535,0.08216783216783216,0.1576793499998368,9882.882941865206,0.5149850992718866,0.6113884294203019,0.0,
Y8 320->640|mono|S3,Y8 320->640,mono,S3,0.25,0.3,brake,memoryless,8008,2004,651,0.3248502994011976,0.08129370629370629,0.1550643853798947,9924.072941865204,0.5206734996382855,0.6162286103567625,0.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,traj,own,8008,682,294,0.4310850439882698,0.03671328671328671,0.4991718237489465,1040.1389509148762,0.055082637718312906,0.10998310464605485,224.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,traj,shared,8008,449,216,0.48106904231625836,0.026973026973026972,0.4836669075932189,1068.5187756624741,0.056585548078227965,0.10959117071978862,0.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,traj,memoryless,8008,449,217,0.48329621380846327,0.027097902097902096,0.4833493391072909,1069.2219006624741,0.05666547032169036,0.10967850156966691,0.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,brake,own,8008,2341,839,0.3583938487825716,0.10477022977022978,0.43661895799755024,2134.5083376185466,0.18615723919175145,0.3304286536339365,800.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,brake,shared,8008,1541,538,0.3491239454899416,0.06718281718281718,0.43609374166746817,2108.3783376185465,0.1838783590513686,0.3260796565640112,0.0,
Y8 384->640|mono|S1,Y8 384->640,mono,S1,0.25,0.43408203125,brake,memoryless,8008,1541,535,0.34717715768981183,0.06680819180819181,0.43488840980469856,2103.9483376185467,0.18563554272757807,0.3284936036498964,0.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,traj,own,8008,686,296,0.4314868804664723,0.03696303696303696,0.4665983113025706,1107.9093319606466,0.05867155374140076,0.10999506560370399,226.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,traj,shared,8008,452,218,0.4823008849557522,0.027222777222777224,0.4689083168851968,1099.159126149801,0.05820816909820906,0.10960098029934032,0.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,traj,memoryless,8008,452,219,0.48451327433628316,0.027347652347652348,0.4686474654770562,1099.752876149801,0.05828351806678188,0.10968898100600906,0.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,brake,own,8008,2464,947,0.3843344155844156,0.11825674325674326,0.45028716923048107,2211.9226802075104,0.1929087894369402,0.3509264813173416,820.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,brake,shared,8008,1644,610,0.3710462287104623,0.07617382617382618,0.4494336289482888,2188.4926802075106,0.19086538485641324,0.3466709826316045,0.0,
Y8 384->640|mono|S2,Y8 384->640,mono,S2,0.25,0.35,brake,memoryless,8008,1644,608,0.36982968369829683,0.07592407592407592,0.4465862187071097,2193.382680207511,0.19352651249529515,0.34969586778843326,0.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,traj,own,8008,691,301,0.4356005788712012,0.037587412587412584,0.46668133534179934,1107.7368857352453,0.05866242150675912,0.10999506560370399,228.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,traj,shared,8008,455,221,0.4857142857142857,0.027597402597402596,0.4689855996989726,1098.9991799243996,0.05819969882605893,0.10960098029934032,0.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,traj,memoryless,8008,455,222,0.4879120879120879,0.027722277722277724,0.46870662614271186,1099.6304299243998,0.058277028793650466,0.10968898100600906,0.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,brake,own,8008,2547,1016,0.3989006674519042,0.12687312687312688,0.47309321387876063,2184.1501836119137,0.19048666196122052,0.36151871066884983,832.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,brake,shared,8008,1715,665,0.3877551020408163,0.08304195804195805,0.47266246423911157,2160.3101836119135,0.18840749998086356,0.3572806546171853,0.0,
Y8 384->640|mono|S3,Y8 384->640,mono,S3,0.25,0.29,brake,memoryless,8008,1715,663,0.3865889212827988,0.08279220779220779,0.46840422434800477,2172.850183611914,0.19171488951913876,0.3606403555107323,0.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,traj,own,8008,442,209,0.47285067873303166,0.0260989010989011,1.14245308574076,-128.14790519692804,-0.007261590553623981,0.050975312439625525,170.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,traj,shared,8008,263,141,0.5361216730038023,0.017607392607392608,1.1478136285222762,-132.27960138333435,-0.007495716003833615,0.050710587912426316,0.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,traj,memoryless,8008,263,140,0.532319391634981,0.017482517482517484,1.147161933887398,-131.73585138333442,-0.007468611121004754,0.05075097155708365,0.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,brake,own,8008,2212,917,0.41455696202531644,0.1145104895104895,0.6189347370948426,964.2348234346377,0.0943501279298398,0.2475957194590156,790.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,brake,shared,8008,1422,591,0.41561181434599154,0.0738011988011988,0.616632329534423,956.0748234346379,0.0935516740416416,0.24402598666713063,0.0,
Y8 512->640|mono|S1,Y8 512->640,mono,S1,0.25,0.30078125,brake,memoryless,8008,1422,592,0.41631504922644164,0.07392607392607392,0.6181935097685022,943.9048234346377,0.09364227032883875,0.24526107524275237,0.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,traj,own,8008,437,202,0.4622425629290618,0.025224775224775224,1.0540297728687615,-52.004869785442764,-0.0029342604937394805,0.05430821448883038,167.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,traj,shared,8008,261,138,0.5287356321839081,0.017232767232767232,1.0587710676715196,-56.28656597184906,-0.0031758457917663934,0.05403757184600886,0.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,traj,memoryless,8008,261,137,0.524904214559387,0.017107892107892108,1.0584809525944396,-56.01781597184913,-0.0031623119782085043,0.05407422139886897,0.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,brake,own,8008,2134,886,0.41518275538894095,0.11063936063936064,0.6003952219083768,982.684399336767,0.09599414822830012,0.24022272377907342,786.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,brake,shared,8008,1348,556,0.4124629080118694,0.06943056943056942,0.5978404311305759,974.464399336767,0.09519117231968777,0.23670000588894446,0.0,
Y8 512->640|mono|S2,Y8 512->640,mono,S2,0.3,0.35,brake,memoryless,8008,1348,558,0.413946587537092,0.06968031968031968,0.5984150959158469,964.5843993367669,0.09545652984164132,0.2376994973437498,0.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,traj,own,8008,445,211,0.47415730337078654,0.026348651348651348,1.1091198376120632,-99.87588354134314,-0.005659536699754434,0.05186533286344246,171.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,traj,shared,8008,265,142,0.5358490566037736,0.017732267732267732,1.1142184800406465,-104.00757972774949,-0.00589366214996407,0.05159990001501255,0.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,traj,memoryless,8008,265,141,0.5320754716981132,0.017607392607392608,1.1135588980889488,-103.43882972774956,-0.005864344337065713,0.05164143396735189,0.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,brake,own,8008,2250,961,0.4271111111111111,0.12000499500499501,0.6230379947985809,977.0563170038397,0.09560470775739341,0.25361894949150454,791.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,brake,shared,8008,1459,624,0.4276901987662783,0.07792207792207792,0.6203833116160421,970.6063170038396,0.0949735769266485,0.25018282871323355,0.0,
Y8 512->640|mono|S3,Y8 512->640,mono,S3,0.25,0.26,brake,memoryless,8008,1459,624,0.4276901987662783,0.07792207792207792,0.6209882209524819,961.4063170038396,0.09537854664746392,0.2516506133058881,0.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,traj,own,8008,492,223,0.4532520325203252,0.027847152847152848,0.5781172213940101,528.7662414703784,0.02957236084247574,0.07009615547757264,182.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,traj,shared,8008,295,128,0.43389830508474575,0.015984015984015984,0.5789355639166351,525.4553432115335,0.02938719191461261,0.0697926241122733,0.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,traj,memoryless,8008,295,130,0.4406779661016949,0.016233766233766232,0.5783960397114234,526.0584682115336,0.029437201104012645,0.06982192739333772,0.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,brake,own,8008,3011,1277,0.4241115908336101,0.15946553446553446,0.7388634038059663,845.2907021606059,0.08150720390878685,0.31149612665991955,1060.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,brake,shared,8008,1951,818,0.4192721681189134,0.10214785214785214,0.7388986121912677,830.7107021606058,0.0801013265816702,0.306782461992688,0.0,
RT 480->640|mono|S1,RT 480->640,mono,S1,0.25,0.252685546875,brake,memoryless,8008,1951,819,0.41978472578165044,0.10227272727272728,0.7420273012010914,817.1707021606057,0.08029679361113376,0.3112608194006054,0.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,traj,own,8008,446,206,0.4618834080717489,0.025724275724275724,0.5203688466334422,645.6971994589342,0.03541080069278374,0.07382923407754781,168.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,traj,shared,8008,264,123,0.4659090909090909,0.01535964035964036,0.5208314004696625,642.7542804465227,0.03524940752166447,0.07356368417340903,0.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,traj,memoryless,8008,264,123,0.4659090909090909,0.01535964035964036,0.5204805868330757,643.3042804465229,0.03529618076647727,0.07360740732761613,0.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,brake,own,8008,2143,907,0.42323845076994865,0.11326173826173826,0.8335716944949542,369.7439297403842,0.04123469519457377,0.24776251292977555,774.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,brake,shared,8008,1369,574,0.4192841490138787,0.07167832167832168,0.8368131696486146,356.0139297403842,0.03970349395100224,0.24330084643172425,0.0,
RT 480->640|mono|S2,RT 480->640,mono,S2,0.5,0.55,brake,memoryless,8008,1369,571,0.4170927684441198,0.0713036963036963,0.8368328939474523,353.47392974038416,0.03997291420787771,0.24498144984568462,0.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,traj,own,8008,492,223,0.4532520325203252,0.027847152847152848,0.5781172213940101,528.7662414703784,0.02957236084247574,0.07009615547757264,182.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,traj,shared,8008,295,128,0.43389830508474575,0.015984015984015984,0.5789355639166351,525.4553432115335,0.02938719191461261,0.0697926241122733,0.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,traj,memoryless,8008,295,130,0.4406779661016949,0.016233766233766232,0.5783960397114234,526.0584682115336,0.029437201104012645,0.06982192739333772,0.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,brake,own,8008,3014,1287,0.42700729927007297,0.16071428571428573,0.7208072667763104,897.7795663780488,0.08656844561862277,0.3094874913693977,1067.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,brake,shared,8008,1947,821,0.4216743708269132,0.10252247752247752,0.7203397317211169,883.7495663780487,0.08521560207270736,0.3047111504152918,0.0,
RT 480->640|mono|S3,RT 480->640,mono,S3,0.25,0.25,brake,memoryless,8008,1947,822,0.4221879815100154,0.10264735264735264,0.7232796295861191,870.5795663780486,0.08554485320961679,0.30913825780758597,0.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,traj,own,8008,646,89,0.13777089783281735,0.011113886113886114,0.0752987841449601,4890.075578762113,0.5763496551010244,0.623282034476501,175.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,traj,shared,8008,452,49,0.1084070796460177,0.006118881118881119,0.07544473653270681,4838.319392056202,0.570249614339518,0.6167826163262012,0.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,traj,memoryless,8008,452,49,0.1084070796460177,0.006118881118881119,0.07497582179058497,4862.219392056202,0.5752766517602821,0.6219044488911145,0.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,brake,own,8008,1190,209,0.17563025210084032,0.0260989010989011,0.05604846098183105,9230.839745786758,0.6157199875636757,0.6522792348048971,344.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,brake,shared,8008,846,111,0.13120567375886524,0.013861138861138862,0.05585335425304893,9182.169745786758,0.6124735774189863,0.6487059824635991,0.0,
Y8 320->640|oracle|S1,Y8 320->640,oracle,S1,0.25,0.56396484375,brake,memoryless,8008,846,111,0.13120567375886524,0.013861138861138862,0.0552778429878436,9201.559745786757,0.6159378482922582,0.6519777732749129,0.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,traj,own,8008,569,33,0.05799648506151142,0.004120879120879121,0.0018500015408332662,4606.757892233926,0.6341255953013745,0.6353009029507247,153.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,traj,shared,8008,393,18,0.04580152671755725,0.002247752247752248,0.0014587527334399067,4559.3119797434665,0.6275946101255854,0.6285114529255381,0.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,traj,memoryless,8008,393,18,0.04580152671755725,0.002247752247752248,0.0014390987737592292,4578.302604743466,0.6328326127595826,0.6337446338850842,0.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,brake,own,8008,1528,385,0.2519633507853403,0.04807692307692308,0.06733758268325646,8815.225986094265,0.6460406467719403,0.6926843354861353,441.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,brake,shared,8008,1087,220,0.20239190432382706,0.027472527472527472,0.06677497998891423,8764.885986094265,0.6423513838750161,0.6883135043543809,0.0,
Y8 320->640|oracle|S2,Y8 320->640,oracle,S2,0.2,0.35,brake,memoryless,8008,1087,220,0.20239190432382706,0.027472527472527472,0.06513350764357591,8794.465986094265,0.647466856969862,0.6925768141907167,0.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,traj,own,8008,633,29,0.045813586097946286,0.0036213786213786215,0.001247268816371097,5840.681602204151,0.6883891205291779,0.6892487990629695,156.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,traj,shared,8008,458,14,0.03056768558951965,0.0017482517482517483,0.0009360077600781925,5785.635520143796,0.6819013291036353,0.6825401920199308,0.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,traj,memoryless,8008,458,14,0.03056768558951965,0.0017482517482517483,0.0009170999702515977,5809.707395143798,0.6873793114818464,0.6880102856943899,0.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,brake,own,8008,1640,462,0.2817073170731707,0.057692307692307696,0.06990076159854218,10197.15158471178,0.6801753924705927,0.731293354932315,431.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,brake,shared,8008,1209,266,0.22001654259718775,0.033216783216783216,0.06928966419735509,10146.761584711781,0.6768142540446445,0.7272018242506797,0.0,
Y8 320->640|oracle|S3,Y8 320->640,oracle,S3,0.25,0.3,brake,memoryless,8008,1209,266,0.22001654259718775,0.033216783216783216,0.0672430128911691,10193.25158471178,0.6823201306782587,0.7315089997805055,0.0,
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (safety),own,1440,5,2,0.4,0.001388888888888889,0.0550821604713839,11.531304976765004,0.014156490508103432,0.014981715780882678,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (safety),shared,1440,5,2,0.4,0.001388888888888889,0.0550821604713839,11.531304976765004,0.014156490508103432,0.014981715780882678,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (safety),memoryless,1440,5,2,0.4,0.001388888888888889,0.0550821604713839,11.531304976765004,0.014156490508103432,0.014981715780882678,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (scalar_J),own,1440,30,10,0.3333333333333333,0.006944444444444444,0.13556374251485054,11.91183801718798,0.010867802168321419,0.012572126717519273,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (scalar_J),shared,1440,30,10,0.3333333333333333,0.006944444444444444,0.13556374251485054,11.91183801718798,0.010867802168321419,0.012572126717519273,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,idm (scalar_J),memoryless,1440,30,10,0.3333333333333333,0.006944444444444444,0.13556374251485054,11.91183801718798,0.010867802168321419,0.012572126717519273,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (safety),own,1440,45,20,0.4444444444444444,0.013888888888888888,0.3340197419527115,140.40335933985176,0.09814702960040764,0.14737228080654677,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (safety),shared,1440,45,20,0.4444444444444444,0.013888888888888888,0.3340197419527115,140.40335933985176,0.09814702960040764,0.14737228080654677,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (safety),memoryless,1440,45,20,0.4444444444444444,0.013888888888888888,0.3340197419527115,140.40335933985176,0.09814702960040764,0.14737228080654677,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (scalar_J),own,1440,104,39,0.375,0.027083333333333334,0.34825960199882955,147.0207225019673,0.08262162127720693,0.12677075340212152,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (scalar_J),shared,1440,104,39,0.375,0.027083333333333334,0.34825960199882955,147.0207225019673,0.08262162127720693,0.12677075340212152,,no action history: the same under every variant
nuPlan|n/a|S0,nuPlan real,n/a,S0,0.25,0.25,pdm_closed (scalar_J),memoryless,1440,104,39,0.375,0.027083333333333334,0.34825960199882955,147.0207225019673,0.08262162127720693,0.12677075340212152,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_ade (JC_ade),own,2655,1612,794,0.49255583126550867,0.2990583804143126,0.7133887667149573,163.56029631453592,0.015856123016090552,0.05313108272349186,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_ade (JC_ade),shared,2655,1612,794,0.49255583126550867,0.2990583804143126,0.7133887667149573,163.56029631453592,0.015856123016090552,0.05313108272349186,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_ade (JC_ade),memoryless,2655,1612,794,0.49255583126550867,0.2990583804143126,0.7133887667149573,163.56029631453592,0.015856123016090552,0.05313108272349186,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_fde (JC_fde),own,2655,656,329,0.5015243902439024,0.12391713747645951,0.8342529502114026,227.96629665519077,0.011432905528661452,0.06897803335409945,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_fde (JC_fde),shared,2655,656,329,0.5015243902439024,0.12391713747645951,0.8342529502114026,227.96629665519077,0.011432905528661452,0.06897803335409945,,no action history: the same under every variant
nuScenes|mono|S0,nuSc Y8 320->640,mono,S0,0.25,0.25,plan_fde (JC_fde),memoryless,2655,656,329,0.5015243902439024,0.12391713747645951,0.8342529502114026,227.96629665519077,0.011432905528661452,0.06897803335409945,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_ade (JC_ade),own,2655,1179,600,0.5089058524173028,0.22598870056497175,0.70354755575489,132.99941935706846,0.01311285377199777,0.04408754193960015,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_ade (JC_ade),shared,2655,1179,600,0.5089058524173028,0.22598870056497175,0.70354755575489,132.99941935706846,0.01311285377199777,0.04408754193960015,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_ade (JC_ade),memoryless,2655,1179,600,0.5089058524173028,0.22598870056497175,0.70354755575489,132.99941935706846,0.01311285377199777,0.04408754193960015,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_fde (JC_fde),own,2655,478,219,0.4581589958158996,0.08248587570621468,0.7168197248075756,306.9172893024586,0.015580125381770211,0.05501839904344797,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_fde (JC_fde),shared,2655,478,219,0.4581589958158996,0.08248587570621468,0.7168197248075756,306.9172893024586,0.015580125381770211,0.05501839904344797,,no action history: the same under every variant
nuScenes|oracle|S0,nuSc Y8 320->640,oracle,S0,0.25,0.25,plan_fde (JC_fde),memoryless,2655,478,219,0.4581589958158996,0.08248587570621468,0.7168197248075756,306.9172893024586,0.015580125381770211,0.05501839904344797,,no action history: the same under every variant
