track,geometry,system,target,signal,budget_level,budget_per_frame,n_frames,feasible,overhead,overhead_source,escalated_frac,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,note,row_type,n_cells,n_feasible
nuScenes,mono,brake,J,criticality_gt,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_exact,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_E6_risk_weighted,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,PKL,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,TIP,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,random,0.3,18.51529400119034,955.0,True,0.0,none,0.3,0.1947679910268157,0.0148437101332366,0.2548439463672269,0.0,0.0,0.0,,cell,,
nuScenes,mono,brake,J,oracle,0.3,18.51529400119034,955.0,True,0.0,none,0.3,1.0,1.0,1.0,0.8213978063135787,0.7451560536327732,0.9851562898667634,,cell,,
nuScenes,mono,brake,J,gate_ridge,0.3,18.51529400119034,955.0,True,3.925717499981829,measured,0.0971337787316416,0.2610618909998904,0.0701221441206013,0.6718783837580655,0.1310926018715782,-0.1691240747013676,0.5710993968766224,,cell,,
nuScenes,mono,brake,J,gate_gbm,0.3,18.51529400119034,955.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,uncertainty,0.3,18.51529400119034,955.0,True,0.2944104999755836,measured,0.2847859797267503,0.2650448311467044,-0.0396040427342994,0.5939633983181056,0.0390038969628865,-0.2141052111632509,0.470523131633678,,cell,,
nuScenes,mono,brake,J,criticality_cheap,0.3,18.51529400119034,955.0,True,1.4709314999947765,measured,0.2239878276646448,0.4052468833092829,0.1365312224965053,0.8012902719015967,0.3011798664615835,-0.0917347205568111,0.6874346147609367,,cell,,
nuScenes,mono,brake,J,gate_gbm_batched,0.3,18.51529400119034,955.0,True,3.5357949274881264,measured,0.1172835013923785,0.2089149043330044,-0.0232016418834356,0.6468413922207344,0.0782041689390768,-0.2221776322846666,0.5049669759074342,,cell,,
nuScenes,mono,brake,J,R1_mlp_reg,0.3,18.51529400119034,955.0,True,0.6491920000541995,measured,0.2664522146768704,0.3533542494595226,0.2101732143310827,0.5515427754413603,0.1913272336547785,0.0074668713260003,0.4841511695510588,,cell,,
nuScenes,mono,brake,J,R1_mlp_clf,0.3,18.51529400119034,955.0,True,0.6491920000541995,measured,0.2664522146768704,0.3086944985488488,-0.0784507572186155,0.5417737835889366,0.1235022036045699,-0.202395734782183,0.3450752608099739,,cell,,
nuScenes,mono,brake,J,R1_gbm_reg,0.3,18.51529400119034,955.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,R1_gbm_clf,0.3,18.51529400119034,955.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,R2_cnn_clf,0.3,18.51529400119034,955.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,criticality_gt,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_exact,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_E6_risk_weighted,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,PKL,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,TIP,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,random,0.5,22.38554650102742,955.0,True,0.0,none,0.5,0.3248403206985703,0.0247411057939874,0.4253318826128979,0.0,0.0,0.0,,cell,,
nuScenes,mono,brake,J,oracle,0.5,22.38554650102742,955.0,True,0.0,none,0.5,1.0,1.0,1.0,0.7019852044912783,0.5746681173871021,0.9752588942060124,,cell,,
nuScenes,mono,brake,J,gate_ridge,0.5,22.38554650102742,955.0,True,3.925717499981829,measured,0.2971337787316417,0.2848442018034108,0.1258267169616286,0.6590915001881925,0.0550639531008371,-0.2196135352200849,0.4455799610770734,,cell,,
nuScenes,mono,brake,J,gate_gbm,0.5,22.38554650102742,955.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,uncertainty,0.5,22.38554650102742,955.0,True,0.2944104999755836,measured,0.4847859797267503,0.2887990556475235,-0.0349060200602479,0.722599779548003,0.016597336872759,-0.32899583203908,0.4507555109854544,,cell,,
nuScenes,mono,brake,J,criticality_cheap,0.5,22.38554650102742,955.0,True,1.4709314999947765,measured,0.4239878276646448,0.4699612667689786,0.2289283528761697,0.7592324303925961,0.2122225913529939,-0.035042291193703,0.5450569667575024,,cell,,
nuScenes,mono,brake,J,gate_gbm_batched,0.5,22.38554650102742,955.0,True,3.5357949274881264,measured,0.3172835013923785,0.4526292174949526,0.1421356826204969,0.7172728310651073,0.1470717724226927,-0.1186432144019383,0.5174791342502377,,cell,,
nuScenes,mono,brake,J,R1_mlp_reg,0.5,22.38554650102742,955.0,True,0.6491920000541995,measured,0.4664522146768704,0.484328968829058,0.2319427668058336,0.5997231733973536,0.1453743865812423,-0.0681832643800273,0.4212465239950796,,cell,,
nuScenes,mono,brake,J,R1_mlp_clf,0.5,22.38554650102742,955.0,True,0.6491920000541995,measured,0.4664522146768704,0.335244604223573,-0.0989100612962913,0.5598543296570505,0.0002877975977529,-0.2741262183575362,0.2360103507883945,,cell,,
nuScenes,mono,brake,J,R1_gbm_reg,0.5,22.38554650102742,955.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,R1_gbm_clf,0.5,22.38554650102742,955.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,R2_cnn_clf,0.5,22.38554650102742,955.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,brake,J,criticality_gt,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_exact,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,dE_E6_risk_weighted,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,PKL,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,brake,J,TIP,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,random,0.1,14.645041501353262,752.0,True,0.0,none,0.1,0.0509425875515849,-0.0280360297982216,0.0803649184113091,0.0,0.0,0.0,,cell,,
nuScenes,mono,plan_ade,JC_ade,oracle,0.1,14.645041501353262,752.0,True,0.0,none,0.1,1.0,1.0,1.0,0.958497271470934,0.9196350815886908,1.0280360297982218,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.1,14.645041501353262,752.0,False,3.925717499981829,measured,,,,,,,,"infeasible: allocator overhead 3.9257 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.1,14.645041501353262,752.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.1,14.645041501353262,752.0,True,0.2944104999755836,measured,0.0847859797267502,0.0246426413568951,-0.2948523233539967,0.3194384088634663,-0.0215353890057114,-0.2740119376634043,0.2934495411185041,,cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.1,14.645041501353262,752.0,True,1.4709314999947765,measured,0.0239878276646448,-0.0152169344112502,-0.126103003693214,0.0650862067905129,-0.0628923476400579,-0.1376327126652926,0.043149198449899,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.1,14.645041501353262,752.0,False,3.5357949274881264,measured,,,,,,,,"infeasible: allocator overhead 3.5358 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.163443663215971,-0.0413594255210452,0.2735700365009758,0.0923154645869425,-0.0545326276863853,0.2009244382185593,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.0669249053259404,-0.1874493432299222,0.1736551803812348,0.0107889228205081,-0.1771855018731998,0.1034964992680127,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.1,14.645041501353262,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.1,14.645041501353262,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.1,14.645041501353262,752.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,PKL,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,TIP,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,random,0.2,16.5801677512718,752.0,True,0.0,none,0.2,0.0922414713725252,-0.0482501340957112,0.146277887768352,0.0,0.0,0.0,,cell,,
nuScenes,mono,plan_ade,JC_ade,oracle,0.2,16.5801677512718,752.0,True,0.0,none,0.2,1.0,1.0,1.0,0.9244780146087272,0.853722112231648,1.048250134095711,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.2,16.5801677512718,752.0,False,3.925717499981829,measured,,,,,,,,"infeasible: allocator overhead 3.9257 ms per input exceeds the budget headroom b - C_c = 3.8703 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.2,16.5801677512718,752.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 3.8703 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.2,16.5801677512718,752.0,True,0.2944104999755836,measured,0.1847859797267503,0.0118422140027971,-0.2899323471931949,0.2952789106266054,-0.0639526319141661,-0.2804811580747582,0.2351337102591511,,cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.2,16.5801677512718,752.0,True,1.4709314999947765,measured,0.1239878276646448,-0.0777998814898129,-0.2981588859793672,0.0710469675158568,-0.1357015389313792,-0.2847861521041226,0.0011053213276137,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.2,16.5801677512718,752.0,True,3.5357949274881264,measured,0.0172835013923785,-0.0037169937208154,-0.0436163876101483,0.0773657189817962,-0.0725288855356071,-0.1533761530595158,0.0464889328415948,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.2021790873603232,-0.0873101538689727,0.3803356597232086,0.1118476953908251,-0.1013585357139623,0.2699569931188958,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.1027096710583741,-0.2231209749800644,0.2765708518467005,-0.0128962022629466,-0.1924183540005184,0.1471023583281544,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.2,16.5801677512718,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 3.8703 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.2,16.5801677512718,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 3.8703 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.2,16.5801677512718,752.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 3.8703 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,PKL,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,TIP,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,random,0.3,18.51529400119034,752.0,True,0.0,none,0.3,0.1346450810707124,-0.0691395651767346,0.2145536370518213,0.0,0.0,0.0,,cell,,
nuScenes,mono,plan_ade,JC_ade,oracle,0.3,18.51529400119034,752.0,True,0.0,none,0.3,1.0,1.0,1.0,0.8896076669527002,0.7854463629481786,1.0691395651767346,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.3,18.51529400119034,752.0,True,3.925717499981829,measured,0.0971337787316416,-0.007421418361114,-0.1883081030779353,0.1564673912389841,-0.1067079651369452,-0.2219883180276391,0.0576954807005231,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.3,18.51529400119034,752.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.3,18.51529400119034,752.0,True,0.2944104999755836,measured,0.2847859797267503,-0.0100637665229,-0.2902651757754409,0.2648438929863123,-0.1137848625185963,-0.3019083011558498,0.1781444889555306,,cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.3,18.51529400119034,752.0,True,1.4709314999947765,measured,0.2239878276646448,-0.0640297249450448,-0.348189410688436,0.0739771238118815,-0.2001979959390545,-0.3305181957202334,-0.0282607747279639,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.3,18.51529400119034,752.0,True,3.5357949274881264,measured,0.1172835013923785,-0.0046818875073622,-0.1985454556299756,0.1271668238983464,-0.1239516261584304,-0.2190105921462274,-0.027355697076314,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.3,18.51529400119034,752.0,True,0.6491920000541995,measured,0.2664522146768704,0.2241664310768714,-0.1413272092185462,0.4247845352101979,0.0887670167123704,-0.1662631067133651,0.2554835840843998,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.3,18.51529400119034,752.0,True,0.6491920000541995,measured,0.2664522146768704,0.1232517431084717,-0.2596841114369462,0.309778486594666,-0.0446141459129469,-0.2318693177399242,0.1131329172108325,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.3,18.51529400119034,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.3,18.51529400119034,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.3,18.51529400119034,752.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 5.8054 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,PKL,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,TIP,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,random,0.5,22.38554650102742,752.0,True,0.0,none,0.5,0.2250059362906658,-0.1153074557515813,0.3570861999086153,0.0,0.0,0.0,,cell,,
nuScenes,mono,plan_ade,JC_ade,oracle,0.5,22.38554650102742,752.0,True,0.0,none,0.5,1.0,1.0,1.0,0.8160659798656233,0.6429138000913847,1.1153074557515814,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.5,22.38554650102742,752.0,True,3.925717499981829,measured,0.2971337787316417,0.1387918408018469,-0.2347593022518353,0.303368878114342,-0.0839089420395097,-0.242950704769866,0.0776196546551672,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.5,22.38554650102742,752.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.5,22.38554650102742,752.0,True,0.2944104999755836,measured,0.4847859797267503,0.0416620075759685,-0.2787706831377265,0.3368839352670734,-0.114797469036645,-0.344896285845008,0.1612815252134691,,cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.5,22.38554650102742,752.0,True,1.4709314999947765,measured,0.4239878276646448,-0.008081804005917,-0.4410850478350555,0.2701581974783688,-0.207463460331871,-0.4118134954470717,0.1008887199563423,,cell,,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.5,22.38554650102742,752.0,True,3.5357949274881264,measured,0.3172835013923785,0.1129375912328725,-0.1558689948249046,0.2296484853417243,-0.0981897209499887,-0.1947835519615045,0.0717738645661694,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.5,22.38554650102742,752.0,True,0.6491920000541995,measured,0.4664522146768704,0.2710623205841821,-0.1693016531195773,0.4675949119629302,0.0357708097916396,-0.2032855819110127,0.2178528148749991,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.5,22.38554650102742,752.0,True,0.6491920000541995,measured,0.4664522146768704,0.1650378818149055,-0.4015774407843525,0.447349503885249,-0.1047103463917367,-0.3415463771121247,0.1085429905241847,,cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.5,22.38554650102742,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.5,22.38554650102742,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.5,22.38554650102742,752.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 9.6756 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,PKL,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_ade,JC_ade,TIP,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,random,0.1,14.645041501353262,752.0,True,0.0,none,0.1,0.0418190840050702,-0.0128240911634964,0.0703674391367296,0.0,0.0,0.0,,cell,,
nuScenes,mono,plan_fde,JC_fde,oracle,0.1,14.645041501353262,752.0,True,0.0,none,0.1,1.0,1.0,1.0,0.9624234440995248,0.9296325608632704,1.0128240911634965,,cell,,
nuScenes,mono,plan_fde,JC_fde,gate_ridge,0.1,14.645041501353262,752.0,False,3.925717499981829,measured,,,,,,,,"infeasible: allocator overhead 3.9257 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,gate_gbm,0.1,14.645041501353262,752.0,False,21.37658250001095,measured,,,,,,,,"infeasible: allocator overhead 21.3766 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,uncertainty,0.1,14.645041501353262,752.0,True,0.2944104999755836,measured,0.0847859797267502,-0.0303443673316375,-0.3582626972451903,0.1995422791827807,-0.0812866644932655,-0.3573142631210933,0.1609058883028342,,cell,,
nuScenes,mono,plan_fde,JC_fde,criticality_cheap,0.1,14.645041501353262,752.0,True,1.4709314999947765,measured,0.0239878276646448,0.0235641491395017,-0.0843764769850014,0.1175825340823807,-0.0183229811858451,-0.1037391979355911,0.0967205592125769,,cell,,
nuScenes,mono,plan_fde,JC_fde,gate_gbm_batched,0.1,14.645041501353262,752.0,False,3.5357949274881264,measured,,,,,,,,"infeasible: allocator overhead 3.5358 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.130541233184125,-0.0684922767778862,0.2750270832253438,0.064623179648267,-0.077224001710707,0.2152618302795742,,cell,,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.0102355215840744,-0.1301597739535914,0.1201727609069496,-0.0369346140978166,-0.1337480743126864,0.060588278359289,,cell,,
nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,0.1,14.645041501353262,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.1,14.645041501353262,752.0,False,15.909292499998172,measured,,,,,,,,"infeasible: allocator overhead 15.9093 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.1,14.645041501353262,752.0,False,9.765887999975575,measured,,,,,,,,"infeasible: allocator overhead 9.7659 ms per input exceeds the budget headroom b - C_c = 1.9351 ms, so it cannot run within this budget",cell,,
nuScenes,mono,plan_fde,JC_fde,criticality_gt,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,dE_exact,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,dE_E6_risk_weighted,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,PKL,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,TIP,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,,
nuScenes,mono,plan_fde,JC_fde,random,0.2,16.5801677512718,752.0,True,0.0,none,0.2,0.0797070253576951,-0.0250158757303332,0.1331183750554031,0.0,0.0,0.0,,cell,,
