part,system,setting,pair,geometry,parameter,value,default_value,is_default,n_inputs,affected,harmed,harmed_share,harmed_share_lo,harmed_share_hi,rho,rho_lo,rho_hi,all_full,oracle20,headline_setting
A,brake,RT 320->640|mono,RT 320->640,mono,collision,3.0,6.0,False,8008,2354,1040,0.4418011894647408,0.3740711506081788,0.5151794146085525,0.7013442476127498,0.4098886776970057,1.0036150807465578,0.1262844388811479,0.4228428144166539,False
A,brake,RT 320->640|mono,RT 320->640,mono,collision,6.0,6.0,True,8008,2354,1040,0.4418011894647408,0.3788384720648539,0.5193824663895443,0.7007510232636827,0.4259430050417045,1.0394347145681049,0.1263455098969962,0.4222086614128195,False
A,brake,RT 320->640|mono,RT 320->640,mono,collision,12.0,6.0,False,8008,2354,1040,0.4418011894647408,0.3810657818367447,0.5065987532492539,0.6995806802600353,0.4291196278254199,0.9968200000961734,0.1264654582938444,0.4209631338068068,False
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.06,0.12,False,8008,2354,1034,0.4392523364485981,0.3759549775958826,0.5063017382486766,0.6112540533277909,0.3204485200677445,0.9654076872037772,0.1592795870653748,0.4097266825001264,False
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.12,0.12,True,8008,2354,1040,0.4418011894647408,0.3768393351800553,0.5053149697877358,0.7007510232636827,0.405644117508194,1.0142682530134912,0.1263455098969962,0.4222086614128195,False
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.24,0.12,False,8008,2354,1021,0.4337298215802889,0.3607310911953708,0.5059432853364678,0.7890507015539661,0.5235140210354079,1.0747656081627812,0.0931662067293169,0.4416521288083411,False
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.0,0.02,False,8008,2354,1038,0.4409515717926933,0.3815095182537807,0.5102718323758821,0.697999279222192,0.424048032136823,1.01639927841736,0.1294999142900737,0.4288066397872994,False
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.02,0.02,True,8008,2354,1040,0.4418011894647408,0.3793024102458787,0.5180785789516069,0.7007510232636827,0.4195423333682615,1.0324492610291474,0.1263455098969962,0.4222086614128195,False
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.04,0.02,False,8008,2354,1042,0.4426508071367884,0.380226565691481,0.511789817078559,0.7035585722057799,0.4013909741604984,1.0284353552846497,0.1233059304284933,0.4159537732158287,False
A,brake,RT 480->640|mono,RT 480->640,mono,collision,3.0,6.0,False,8008,1947,821,0.4216743708269132,0.3891501456042511,0.4586275192050068,0.7221325934017182,0.609216521906993,0.924429474478774,0.0848880084098959,0.3054982570612189,True
