track,geometry,system,target,n_test_frames,n_test_units,n_affected,rate_target,oracle_prize,all_cheap_loss,ndg_defined,undefined_reason,variant,signal,policy,available,rate_realised,rate_unit_min,rate_unit_max,gain,gain_share_all_cheap,ndg,tau,tie_p,ndg_lo,ndg_hi,boot_dropped,minus_random,minus_random_lo,minus_random_hi,budget_level,budget_ms,cheap_ms,full_ms,overhead_ms,feasible,note
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,criticality_cheap,B,True,0.027925531914893616,0.0,0.12903225806451613,0.9373139890697155,0.00031470645304699477,0.0060923050535470905,0.902892334,0.30000000000001137,-0.08030362088725865,0.11682574466502649,0.0,-0.028774644486322117,-0.09510036827870318,0.08656873553775359,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,criticality_cheap,A_expected,True,0.09973404255319149,,,-3.508496990445695,-0.0011779901465944049,-0.022804347523354043,0.809475874,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,gate_ridge,C,True,0.09973404255319149,,,-1.2211050702145243,-0.000409990301997223,-0.00793687566485962,,,-0.22534663107053174,0.18160869299900895,0.0,-0.04259817676973043,-0.23051430806011275,0.10596303979650773,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,gate_ridge,A,True,0.061170212765957445,0.0,0.40625,-3.488095677304085,-0.001171140334289065,-0.022671744121931448,0.037190164,0.9000000000000057,-0.12582948638801988,0.022772077345133666,0.0,-0.07810831711641314,-0.14956086065639787,0.013315603588143616,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,gate_ridge,B,True,0.02925531914893617,0.0,0.13333333333333333,1.5875216519278923,0.0005330159520070636,0.010318491237130533,0.037190164,0.9000000000000057,-0.011305567372708365,0.054203843174138476,0.0,-0.02245632299816274,-0.06283657459870123,0.05543435592267287,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,gate_ridge,A,True,0.08776595744680851,0.0,0.41935483870967744,-0.639824930793476,-0.00021482346032293903,-0.004158701037981186,0.172971346,0.30000000000001137,-0.22582575985939343,0.09864608335796068,0.0,-0.07519353565038009,-0.2276563896264901,0.043994701930196126,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,gate_ridge,B,True,0.043882978723404256,0.0,0.12903225806451613,1.4703662527749266,0.0004936806166203297,0.009557010624835039,0.172971346,0.30000000000001137,-0.1715190052886449,0.09371596337248911,0.0,-0.04118175078029806,-0.178391189964727,0.055075423864820075,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,gate_ridge,A_expected,True,0.09973404255319149,,,-1.2211050702145232,-0.00040999030199722264,-0.007936875664859613,0.167774954,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,gate_gbm,C,True,0.09973404255319149,,,4.597520811645431,0.0015436337068634733,0.029882728307911867,,,-0.20685218337704686,0.12916351619599875,0.0,-0.06110921915342941,-0.20580245781293893,0.03769927968578968,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,gate_gbm,A,True,0.10904255319148937,0.0,0.3333333333333333,-2.1948207787431926,-0.0007369187597825752,-0.014265782734383971,0.249115162,0.9000000000000057,-0.13259417291891681,0.08212862436195127,0.0,-0.0675520107370925,-0.15884827198891655,0.06574430106361706,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,gate_gbm,B,True,0.06382978723404255,0.0,0.125,0.31272572250250685,0.00010499875607639378,0.002032638498724552,0.249115162,0.9000000000000057,-0.03803405074303851,0.03527530782380036,0.0,-0.03307895483808619,-0.07011225805639823,0.02185419248057028,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,gate_gbm,A,True,0.07047872340425532,0.0,0.25806451612903225,8.969541559457689,0.003011554977896086,0.05829976294808114,0.440578708,0.30000000000001137,-0.12513312052581502,0.1490511696580971,0.0,-0.02073285692791329,-0.13636071879462028,0.06907989415640212,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,gate_gbm,B,True,0.05452127659574468,0.0,0.12903225806451613,15.152597360952932,0.00508753760801928,0.09848806968956025,0.440578708,0.30000000000001137,-0.032757011293371996,0.16488066227375414,0.0,0.044791060334451294,-0.05044149154999353,0.11467565155385985,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,gate_gbm,A_expected,True,0.09973404255319149,,,4.597520811645426,0.0015436337068634716,0.029882728307911832,0.331764238,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,R1_mlp_reg,C,True,0.09973404255319149,,,26.168917021691158,0.008786305498492894,0.1700913752235117,,,-0.1080445469813791,0.33431082536348183,0.0,0.08863871465942223,-0.12252053416679512,0.2547540544937941,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_mlp_reg,A,True,0.07712765957446809,0.0,0.23333333333333334,-2.2273209115784187,-0.0007478307931538914,-0.014477025419142699,0.397880239,0.9000000000000057,-0.18370457946759391,0.10188494843410655,0.0,-0.07114230928228443,-0.17234251030250225,0.06330257763077592,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_mlp_reg,B,True,0.05319148936170213,0.0,0.12903225806451613,0.8726997001187797,0.0002930119793391131,0.00567232843557531,0.397880239,0.9000000000000057,-0.11333287575015263,0.10838813748650936,0.0,-0.028881469417576553,-0.1258564664708609,0.09165538195657394,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_mlp_reg,A,True,0.08377659574468085,0.0,0.3333333333333333,24.243079212735676,0.008139698712434251,0.15757391410308572,1.147021398,0.30000000000001137,-0.05016330544232666,0.26851443957388793,0.0,0.07309200511192526,-0.05968568505067206,0.17364777659054173,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_mlp_reg,B,True,0.0625,0.0,0.12903225806451613,13.640259552434197,0.004579764894629855,0.08865825451454772,1.147021398,0.30000000000001137,-0.05792215964144619,0.16352208125647397,0.0,0.03570530336690851,-0.06419142539972439,0.11156933834605802,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,R1_mlp_reg,A_expected,True,0.09973404255319149,,,26.168917021691165,0.008786305498492897,0.17009137522351175,1.033048285,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,R1_mlp_clf,C,True,0.09973404255319149,,,10.944249352749996,0.0036745700322729793,0.07113486666854715,,,-0.22852106435153383,0.2076581047377101,0.0,-0.007426364351377776,-0.22747116584932955,0.12622590311018067,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_mlp_clf,A,True,0.05851063829787234,0.0,0.3333333333333333,-7.162738489943614,-0.00240491452230495,-0.046555997678888864,0.837810037,0.9000000000000057,-0.2605397174147861,0.08857306573376685,0.0,-0.10830795672879592,-0.25278961212527895,0.04434292723940073,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_mlp_clf,B,True,0.0425531914893617,0.0,0.12903225806451613,-5.936956929176315,-0.001993354072233833,-0.03858872600227675,0.837810037,0.9000000000000057,-0.2115946015922855,0.07950956230037746,0.0,-0.08140569513904464,-0.20828010620421317,0.048378490040641584,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_mlp_clf,A,True,0.06382978723404255,0.0,0.3333333333333333,10.371567411510313,0.00348229006573745,0.06741257816610789,0.992456048,0.30000000000001137,-0.2279840019482395,0.17194381977964862,0.0,-0.013659104423540154,-0.22255858348817115,0.08577075085142893,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_mlp_clf,B,True,0.043882978723404256,0.0,0.1,11.530599521848192,0.0038714391541598116,0.07494599521245224,0.992456048,0.30000000000001137,-0.14199484155342432,0.2010392859372145,0.0,0.028689970947289617,-0.15178612597443025,0.17179229655512368,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,R1_mlp_clf,A_expected,True,0.09973404255319149,,,10.944249352749992,0.003674570032272978,0.07113486666854713,0.919664933,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,R1_gbm_reg,C,True,0.09973404255319149,,,-6.525101570011802,-0.0021908256942882952,-0.042411518160894765,,,-0.25617092357045135,0.037469832574076066,0.0,-0.1169170642382077,-0.23757601952135976,-0.04177521962895332,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_gbm_reg,A,True,0.07313829787234043,0.0,0.25806451612903225,-1.935865840795901,-0.0006499737328537865,-0.01258264080383084,0.295375117,0.9000000000000057,-0.08244895652204107,0.05834713666798738,0.0,-0.06696886947494349,-0.12395422543800882,0.03649276896585762,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_gbm_reg,B,True,0.05053191489361702,0.0,0.12903225806451613,0.45037969113603893,0.0001512165579247337,0.002927354654171267,0.295375117,0.9000000000000057,-0.06097057895308116,0.07195938701876269,0.0,-0.03327242941633574,-0.08198315342039178,0.05091104902321369,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_gbm_reg,A,True,0.0797872340425532,0.0,0.28125,-3.8977016244635116,-0.001308666964938669,-0.025334079700982226,0.456851919,0.30000000000001137,-0.16983393159566806,0.03151270413579127,0.0,-0.09539624586211644,-0.1584653118297125,-0.055146778342433325,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_gbm_reg,B,True,0.05319148936170213,0.0,0.12903225806451613,2.997224586908378,0.0010063286473163083,0.01948120556224768,0.456851919,0.30000000000001137,-0.05782007451911912,0.05554957050596238,0.0,-0.02318169599401715,-0.08100851683633696,0.034691838717417246,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,R1_gbm_reg,A_expected,True,0.09973404255319149,,,-6.5251015700118025,-0.0021908256942882952,-0.04241151816089477,0.37474386,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,R1_gbm_clf,C,True,0.09973404255319149,,,7.473732626468722,0.00250933189232774,0.04857738130451456,,,-0.17424053641402198,0.14241364195990985,0.0,-0.010809256774488572,-0.17660327528275582,0.08727235736798898,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_gbm_clf,A,True,0.057180851063829786,0.0,0.2,15.432444102482396,0.005181497131135868,0.10030700308596754,0.518131606,0.9000000000000057,-0.0009624383154313794,0.33811519808992374,0.0,0.06502211273407572,-0.07987334274749389,0.30658516872948943,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V1,R1_gbm_clf,B,True,0.041223404255319146,0.0,0.12903225806451613,2.053483317011587,0.0006894642122319032,0.013347124800752156,0.518131606,0.9000000000000057,-0.03898155633178477,0.0988093456950459,0.0,-0.019137512962378124,-0.06813406885602129,0.07475882477315526,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_gbm_clf,A,True,0.043882978723404256,0.0,0.13333333333333333,1.8136549339381474,0.0006089409930575605,0.011788300663674575,0.553353314,0.30000000000001137,-0.0863159278570395,0.10078984290388375,0.0,-0.040710337199935095,-0.11967517677145803,0.07616357673725373,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,V2,R1_gbm_clf,B,True,0.0398936170212766,0.0,0.1,0.5326344957588147,0.00017883389652286909,0.003461990184767827,0.553353314,0.30000000000001137,-0.08420299274566737,0.08512577406723253,0.0,-0.03254197563585353,-0.10557150143180512,0.06238759112069986,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,R1_gbm_clf,A_expected,True,0.09973404255319149,,,7.473732626468724,0.0025093318923277404,0.048577381304514576,0.492446993,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,official,R2_cnn_clf,C,True,0.09973404255319149,,,16.128488074482853,0.0054151963313477545,0.10483111374425194,,,-0.022432715647292267,0.3211368809508297,0.0,0.03366273495691538,-0.0868129555876182,0.2911155684847487,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V1,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V2,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.1,153.85211029838175,2978.375498800933,True,,TEST,R2_cnn_clf,A_expected,True,0.09973404255319149,,,16.128488074482853,0.0054151963313477545,0.10483111374425194,0.979029894,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1+V2,random,A,True,0.19988364361702127,0.08133400537634408,0.3408182123655914,17.127849146452885,0.005750735309684223,0.1007893390902495,,,-0.05129179164831695,0.15899166471246962,0.0,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1+V2,random,B,True,0.16468583776595747,0.07938088037634408,0.22599966397849464,12.089729191373301,0.004059168898025288,0.07114237196740851,,,-0.05406935314968736,0.11918203316769346,0.0,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,uncertainty,C,True,0.19946808510638298,,,2.272400951648076,0.0007629665744171358,0.013372011167677505,,,-0.2894072473510961,0.30429274368703085,0.0,-0.07050659245395649,-0.29674959222407693,0.23417453521511306,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,uncertainty,A,True,0.1077127659574468,0.0,0.5666666666666667,-0.3789013229674807,-0.00012721744559073323,-0.002229656134624609,3.094407558,0.8000000000000114,-0.36348587017047274,0.28503363861930314,0.0,-0.0907478608402924,-0.3424625475010572,0.21232490523566905,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,uncertainty,B,True,0.06382978723404255,0.0,0.23333333333333334,-2.7743057763335823,-0.0009314828763030359,-0.0163254850763811,3.094407558,0.8000000000000114,-0.24655225988305943,0.14235179494960695,0.0,-0.0775412357245858,-0.2374283697768565,0.11358727097908469,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,uncertainty,A,True,0.13031914893617022,0.0,0.6666666666666666,0.18187784107212934,6.10661218323048e-05,0.0010702655797629854,2.8783319,0.6000000000000227,-0.331879773447271,0.29015488040621396,0.0,-0.08643443436471387,-0.32317405925110515,0.21343802787429172,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,uncertainty,B,True,0.0678191489361702,0.0,0.23333333333333334,-8.268392355805979,-0.002776141678285615,-0.048655601398331014,2.8783319,0.6000000000000227,-0.2671586551699863,0.05100581341522665,0.0,-0.1144869633270832,-0.25432092324520816,0.029460193814509084,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,TEST,uncertainty,A_expected,True,0.19946808510638298,,,2.272400951648076,0.0007629665744171358,0.013372011167677505,2.413944244,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,criticality_cheap,C,True,0.19946808510638298,,,-10.278597763500667,-0.003451075180963158,-0.06048471506840046,,,-0.40232205978439284,0.08296094113741899,0.0,-0.1706903678065794,-0.367429618959824,0.007244851357254234,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,criticality_cheap,A,True,0.125,0.0,1.0,-13.29564608273397,-0.004464059715803691,-0.07823862587756052,0.686125767,0.8000000000000114,-0.4503213205138973,0.06677418122046018,0.0,-0.18047858985441093,-0.4110902471175943,-0.01539509747640077,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,criticality_cheap,B,True,0.0678191489361702,0.0,0.23333333333333334,-3.4379414190052424,-0.0011543008664922627,-0.020230668806672285,0.686125767,0.8000000000000114,-0.1684597787655493,0.07921012501679378,0.0,-0.08257108023702674,-0.16043096953615402,0.05703642325610458,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,criticality_cheap,A,True,0.1422872340425532,0.0,1.0,-13.076906146002253,-0.004390617016312046,-0.07695144419658463,0.614773825,0.6000000000000227,-0.4108320963392858,0.06221619689217441,0.0,-0.17797888377729476,-0.36985039824504923,-0.015989514081918222,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,criticality_cheap,B,True,0.07712765957446809,0.0,0.23333333333333334,-2.813093505634432,-0.0009445059921984175,-0.016553732626182396,0.614773825,0.6000000000000227,-0.1365218117545315,0.0748512632985342,0.0,-0.07758692111937635,-0.14354741449470493,0.05795901559429317,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,TEST,criticality_cheap,A_expected,True,0.19946808510638298,,,-10.278597763500674,-0.0034510751809631603,-0.0604847150684005,0.444445007,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,gate_ridge,C,True,0.19946808510638298,,,10.647596671293366,0.0035749678559939776,0.06265610014561854,,,-0.29706311924174517,0.24497685449508047,0.0,-0.04892837567886033,-0.2812884648463407,0.1262616276915477,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,gate_ridge,A,True,0.13430851063829788,0.0,0.625,-11.856527985598873,-0.003980870776828578,-0.06977009251748578,0.026004568,0.8000000000000114,-0.24900328254383527,0.006816665926850567,0.0,-0.16516154759054805,-0.2478958120281762,-0.058052685098706806,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,gate_ridge,B,True,0.08244680851063829,0.0,0.23333333333333334,-5.591727301936432,-0.0018774420163567725,-0.032904686065138175,0.026004568,0.8000000000000114,-0.1580022351257599,0.031148052810202522,0.0,-0.09626213050726509,-0.17763794135129404,0.015118952854375176,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,gate_ridge,A,True,0.20345744680851063,0.0,0.75,12.37224371683267,0.004154024138935343,0.07280483711764264,0.107341402,0.6000000000000227,-0.3017747073107203,0.23118190545547762,0.0,-0.04524157820006051,-0.2841196791527313,0.1189149548695496,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,gate_ridge,B,True,0.125,0.0,0.22580645161290322,18.559753316055726,0.006231502147236879,0.10921542187862641,0.107341402,0.6000000000000227,-0.18716668083067062,0.2317323822555432,0.0,0.023780679220742052,-0.16275787417862903,0.13912163727014898,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,TEST,gate_ridge,A_expected,True,0.19946808510638298,,,10.647596671293364,0.003574967855993977,0.06265610014561852,0.108844467,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,gate_gbm,C,True,0.19946808510638298,,,7.1417770190609815,0.0023978766350771404,0.042025999851251584,,,-0.2273113701212552,0.1985695194796909,0.0,-0.06840749701992394,-0.21723748510581645,0.05524965215982042,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,gate_gbm,A,True,0.2047872340425532,0.03125,0.40625,22.384455001543955,0.007515659127116689,0.13172199300741028,0.153364873,0.8000000000000114,-0.026219770784629476,0.356289593924759,0.0,0.062175975493860426,-0.1124414410812711,0.3164300767375325,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,gate_gbm,B,True,0.1422872340425532,0.03125,0.22580645161290322,20.852131404439554,0.007001176115246191,0.12270498910318506,0.153364873,0.8000000000000114,-0.002089383001335302,0.2965421907676338,0.0,0.07179034760093352,-0.04767922317639915,0.26296375570392416,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,gate_gbm,A,True,0.16622340425531915,0.03125,0.4375,2.6422771047337807,0.0008871537876260188,0.015548558420983538,0.224630199,0.6000000000000227,-0.24589841684099484,0.1389294527284393,0.0,-0.10463348020316389,-0.22490426891405776,-0.010936491279956169,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,gate_gbm,B,True,0.12632978723404256,0.03125,0.22580645161290322,6.451646745591542,0.002166162979848886,0.03796490767590608,0.224630199,0.6000000000000227,-0.13628793978392165,0.12051350610867101,0.0,-0.041073089734743204,-0.12998019556536283,0.02541235074910126,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,TEST,gate_gbm,A_expected,True,0.19946808510638298,,,7.141777019060976,0.0023978766350771386,0.04202599985125155,0.182515808,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,R1_mlp_reg,C,True,0.19946808510638298,,,42.49721238938536,0.0142685878279936,0.2500761136602585,,,-0.1223940926555778,0.4212971293188893,0.0,0.11608153522469311,-0.12293838998792829,0.2879933929096836,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,R1_mlp_reg,A,True,0.16090425531914893,0.0,0.40625,0.4427655115044349,0.00014866007045877467,0.002605466856632734,0.204966012,0.8000000000000114,-0.13882861548038294,0.12674043754374292,0.0,-0.08072571917745472,-0.16777071758541018,0.07553608425065882,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,R1_mlp_reg,B,True,0.13031914893617022,0.0,0.22580645161290322,4.515177594059658,0.001515986683303508,0.02656969720419458,0.204966012,0.8000000000000114,-0.08548015453205042,0.15668901872681115,0.0,-0.027486377596605778,-0.11662581984751487,0.1231164111870805,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,R1_mlp_reg,A,True,0.17287234042553193,0.03125,0.5333333333333333,38.17657740943696,0.012817919508405337,0.22465120827046542,0.55611425,0.6000000000000227,-0.09357330754886459,0.36597051498032585,0.0,0.10663332925057929,-0.0986261393366901,0.24811498232401583,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V2,R1_mlp_reg,B,True,0.13829787234042554,0.03125,0.23333333333333334,30.06509190706434,0.010094459855437393,0.17691892993045044,0.55611425,0.6000000000000227,-0.09567934499861064,0.2925014370951208,0.0,0.09652152279390751,-0.0908260167129776,0.23615622601707317,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,TEST,R1_mlp_reg,A_expected,True,0.19946808510638298,,,42.49721238938536,0.0142685878279936,0.2500761136602585,0.483323511,1.0,,,,,,,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,official,R1_mlp_clf,C,True,0.19946808510638298,,,17.288342146574642,0.005804621396306399,0.10173376493569976,,,-0.2657002086901608,0.2869907305629096,0.0,-0.02592404684868317,-0.23019339122430194,0.1375205777325655,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,R1_mlp_clf,A,True,0.14627659574468085,0.0,0.36666666666666664,-1.1945798556533518,-0.000401084368352573,-0.007029540785438408,0.579619366,0.8000000000000114,-0.38450666203514566,0.1351819098667006,0.0,-0.12616759938093305,-0.34984848469339846,-0.005836684472489285,,,,,,,
nuScenes,mono,plan_ade,JC_ade,752.0,24.0,453.0,0.2,169.93711141528715,2978.375498800933,True,,V1,R1_mlp_clf,B,True,0.12101063829787234,0.0,0.23333333333333334,0.998329863474023,0.000335192746474023,0.005874701853877784,0.579619366,0.8000000000000114,-0.2386615275760213,0.11403094969317507,0.0,-0.08251428372590607,-0.2168748939907619,0.0029145662376767337,,,,,,,
