registry_version,track,geometry,system,target,signal,unit,budget_level,budget_per_frame,cheap_cost,full_cost,headroom,n_frames,k_zero_overhead,gain_random,gain_zero_overhead,overheads_at_least_random,full_fidelity_feasible,gain_full_fidelity,overheads_at_least_full_fidelity,max_overhead_at_least_random,measured_overhead,measured_feasible,measured_capacity,measured_gain,measured_in_at_least_random,measured_in_at_least_full_fidelity,overhead_provenance,all_cheap_loss,measured_ndg,measured_minus_random,measured_minus_random_lo,measured_minus_random_hi,measured_matches_shipped
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,752,150,16.247751390345453,-25.57926288155214,none,False,81.45539363693187,not feasible (C_f > b),,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,752,225,24.37162708551818,-23.226823690278106,none,False,81.45539363693187,not feasible (C_f > b),,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,752,376,40.72769681846594,-6.316887604968663,none,True,81.45539363693187,none,,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,752,75,8.123875695172726,-1.095919113410908,"[8.32911, 9.03497]",False,81.45539363693187,not feasible (C_f > b),9.034967587069964,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,752,150,16.247751390345453,-25.57926288155214,none,False,81.45539363693187,not feasible (C_f > b),,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,752,225,24.37162708551818,-23.226823690278106,none,False,81.45539363693187,not feasible (C_f > b),,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,752,376,40.72769681846594,-6.316887604968663,none,False,81.45539363693187,not feasible (C_f > b),,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,752,75,8.123875695172726,-4.793185303643676,"[0.597007, 0.725672]",False,81.45539363693187,not feasible (C_f > b),0.7256723437451853,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,752,150,16.247751390345453,17.849729233975683,"[0, 0.0874924]; [0.808018, 0.833751]",False,81.45539363693187,not feasible (C_f > b),0.8337512034480827,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,752,225,24.37162708551818,12.802509955768777,none,False,81.45539363693187,not feasible (C_f > b),,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,752,376,40.72769681846594,35.24850387633958,none,True,81.45539363693187,none,,15.909292499998173,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,752,75,8.123875695172726,-4.793185303643676,"[4.09397, 4.97629]",False,81.45539363693187,not feasible (C_f > b),4.97629074139515,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,752,150,16.247751390345453,17.849729233975683,"[0, 0.599978]; [5.54098, 5.71744]",False,81.45539363693187,not feasible (C_f > b),5.7174404262575145,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,752,225,24.37162708551818,12.802509955768777,none,False,81.45539363693187,not feasible (C_f > b),,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,752,376,40.72769681846594,35.24850387633958,none,False,81.45539363693187,not feasible (C_f > b),,158.80676427354655,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,752,75,8.123875695172726,-13.499896064973662,none,False,81.45539363693187,not feasible (C_f > b),,9.765887999975575,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,752,150,16.247751390345453,7.980805131736931,"[1.45134, 1.60574]",False,81.45539363693187,not feasible (C_f > b),1.6057430584687764,9.765887999975575,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,752,225,24.37162708551818,32.07970885570723,"[0, 1.40503]",False,81.45539363693187,not feasible (C_f > b),1.4050251761633952,9.765887999975575,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,752,376,40.72769681846594,40.73240482434807,"[0, 2.57323e-11]; [0.0514661, 0.771992]; [4.68342, 4.81208]",True,81.45539363693187,none,4.812082562988058,9.765887999975575,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,752,75,8.123875695172726,-13.499896064973662,none,False,81.45539363693187,not feasible (C_f > b),,26.134822283795316,False,,,False,,measured on nuScenes,5814.220981124377,,,,,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,752,150,16.247751390345453,7.980805131736931,"[9.95258, 11.0114]",False,81.45539363693187,not feasible (C_f > b),11.01136674670292,26.134822283795316,True,2.0,0.0,False,,measured on nuScenes,5814.220981124377,0.0,-0.05516431429212607,-0.12493989176799505,0.06282212371716767,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,752,225,24.37162708551818,32.07970885570723,"[0, 9.63495]",False,81.45539363693187,not feasible (C_f > b),9.634945903387113,26.134822283795316,True,77.0,-13.499896064973662,False,,measured on nuScenes,5814.220981124377,-0.04912936429440921,-0.10468771859638554,-0.22097811922528518,0.10581371986664298,True
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,752,376,40.72769681846594,40.73240482434807,"[0, 1.76456e-10]; [0.352928, 5.29393]; [32.1165, 32.9988]",False,81.45539363693187,not feasible (C_f > b),32.99880739761951,26.134822283795316,True,227.0,32.07970885570723,False,,measured on nuScenes,5814.220981124377,0.11674576568924872,-0.018896038705997847,-0.21652548230641008,0.23677469460786485,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,2.5122292872616176,none,False,55.35472261479156,not feasible (C_f > b),,0.29441049997558366,True,80.0,1.6622292872616176,False,,measured on nuScenes,332.31933917287085,0.019529502238438128,-0.044973592373574685,-0.09151006222506826,0.06253103171582078,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,7.402266059817327,none,False,55.35472261479156,not feasible (C_f > b),,0.29441049997558366,True,176.0,10.086467707575848,False,,measured on nuScenes,332.31933917287085,0.1185057291329227,-0.021492522878501574,-0.1567461804328594,0.20711191304418025,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,25.75852122136154,"[0, 0.39513]",False,55.35472261479156,not feasible (C_f > b),0.3951304908413258,0.29441049997558366,True,271.0,22.55896107286534,True,,measured on nuScenes,332.31933917287085,0.2650448311467044,0.03900389696288658,-0.21410521116325096,0.470523131633678,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,24.580772339705227,"[1.67171, 2.48223]",True,55.35472261479156,none,2.4822300064602745,0.29441049997558366,True,462.0,24.580772339705227,False,False,measured on nuScenes,332.31933917287085,0.2887990556475235,0.01659733687275902,-0.32899583203908006,0.4507555109854544,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,2.5122292872616176,none,False,55.35472261479156,not feasible (C_f > b),,2.322374272157252,True,78.0,-0.8385882649096664,False,,measured on nuScenes,332.31933917287085,-0.009852558562279545,-0.04727489849049246,-0.0918677184903795,0.05481498455462779,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,7.402266059817327,none,False,55.35472261479156,not feasible (C_f > b),,2.322374272157252,True,174.0,10.136467707575848,False,,measured on nuScenes,332.31933917287085,0.1190931782408196,-0.023418093772517978,-0.15575837205507878,0.2004183694868511,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,25.75852122136154,"[0, 2.7096]",False,55.35472261479156,not feasible (C_f > b),2.7096033356716447,2.322374272157252,True,269.0,18.11896107286534,True,,measured on nuScenes,332.31933917287085,0.21287935036546132,0.03607439927344244,-0.21490887683453935,0.4533385193015426,True
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,24.580772339705227,"[11.4637, 17.0219]",False,55.35472261479156,not feasible (C_f > b),17.021867107972497,2.322374272157252,True,460.0,24.580772339705227,False,,measured on nuScenes,332.31933917287085,0.2887990556475235,0.01716448536127214,-0.32899583203908006,0.4547263663325931,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,15.815512511420753,"[0, 1.24618]",False,55.35472261479156,not feasible (C_f > b),1.2461807787636157,1.4709314999947765,True,22.0,4.261689777772578,False,,measured on nuScenes,332.31933917287085,0.050070517161715206,0.0004721247244331035,-0.0958583598090288,0.2224995080879837,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,34.104842666906634,"[0, 3.05973]",False,55.35472261479156,not feasible (C_f > b),3.0597284161218283,1.4709314999947765,True,118.0,15.464226690901855,True,,measured on nuScenes,332.31933917287085,0.18168892347770876,0.14220720122711208,-0.0901508945479256,0.6172594431288924,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,47.60287042637931,"[0, 3.23196]",False,55.35472261479156,not feasible (C_f > b),3.231964783915625,1.4709314999947765,True,213.0,34.49208432370437,True,,measured on nuScenes,332.31933917287085,0.4052468833092829,0.3011798664615835,-0.09173472055681116,0.6874346147609367,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,39.76016856366338,"[0, 6.35248]",True,55.35472261479156,none,6.352482506297353,1.4709314999947765,True,404.0,40.00016856366337,True,False,measured on nuScenes,332.31933917287085,0.46996126676897865,0.21222259135299396,-0.03504229119370301,0.5450569667575024,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,15.815512511420753,"[0, 8.54567]",False,55.35472261479156,not feasible (C_f > b),8.545672058357429,11.60302866907548,True,11.0,-0.07000000000000006,False,,measured on nuScenes,332.31933917287085,-0.0008224287510556348,-0.04346966453365792,-0.08482989684633845,0.1106576606720013,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,34.104842666906634,"[0, 20.9821]",False,55.35472261479156,not feasible (C_f > b),20.98205659836643,11.60302866907548,True,107.0,15.815512511420753,True,,measured on nuScenes,332.31933917287085,0.1858161743153218,0.12189562394056548,-0.09617828163935234,0.5426195117307074,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,47.60287042637931,"[0, 22.1632]",False,55.35472261479156,not feasible (C_f > b),22.163165744624273,11.60302866907548,True,202.0,34.104842666906634,True,,measured on nuScenes,332.31933917287085,0.40069718799275605,0.27628276236987265,-0.10362062470676636,0.6899386613669529,True
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,39.76016856366338,"[0, 43.5621]",False,55.35472261479156,not feasible (C_f > b),43.562084394472144,11.60302866907548,True,393.0,39.26106693004326,True,,measured on nuScenes,332.31933917287085,0.46127757486267346,0.21723463460008485,-0.03582157499583698,0.5501810939566427,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,21.580348148379557,"[0, 1.8946]",False,55.35472261479156,not feasible (C_f > b),1.894600045752027,3.925717499981829,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,25.38435197281319,"[0, 3.6271]",False,55.35472261479156,not feasible (C_f > b),3.627095274736688,3.925717499981829,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,24.426010147155345,"[0, 5.50143]",False,55.35472261479156,not feasible (C_f > b),5.501432218375064,3.925717499981829,True,92.0,22.219958077263456,True,,measured on nuScenes,332.31933917287085,0.26106189099989047,0.1310926018715782,-0.16912407470136764,0.5710993968766224,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,26.606399838426398,"[1.06381, 3.79933]; [4.60986, 5.58248]",True,55.35472261479156,none,5.582484626748615,3.925717499981829,True,283.0,24.244159874816873,False,False,measured on nuScenes,332.31933917287085,0.28484420180341086,0.055063953100837136,-0.21961353522008492,0.4455799610770734,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,21.580348148379557,"[0, 12.9922]",False,55.35472261479156,not feasible (C_f > b),12.992200608975173,30.966916337805152,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,25.38435197281319,"[0, 24.8728]",False,55.35472261479156,not feasible (C_f > b),24.872769080156957,30.966916337805152,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,24.426010147155345,"[0, 37.726]",False,55.35472261479156,not feasible (C_f > b),37.72601567178637,30.966916337805152,True,63.0,24.54710371458621,True,,measured on nuScenes,332.31933917287085,0.2884034835717179,0.13944608629993405,-0.15663472162836195,0.5796915315328067,True
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,26.606399838426398,"[7.29509, 26.0539]; [31.612, 38.2818]",False,55.35472261479156,not feasible (C_f > b),38.281831740613576,30.966916337805152,True,254.0,26.945815320824273,False,,measured on nuScenes,332.31933917287085,0.31658590343544685,0.06335408549483793,-0.21896036181707756,0.4881221429351877,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,21.009593664031165,"[0, 1.79328]",False,55.35472261479156,not feasible (C_f > b),1.7932845352850877,21.376582500010954,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,33.78290739619419,"[0, 3.60683]",False,55.35472261479156,not feasible (C_f > b),3.6068321726433004,21.376582500010954,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,38.57497275171668,"[0, 3.13065]; [3.35354, 5.5217]",False,55.35472261479156,not feasible (C_f > b),5.521695320468452,21.376582500010954,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,49.39807879339955,"[0, 7.0009]",True,55.35472261479156,none,7.000901773285765,21.376582500010954,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,21.009593664031165,"[0, 12.2974]",False,55.35472261479156,not feasible (C_f > b),12.29743052294115,168.62314770970988,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,33.78290739619419,"[0, 24.7338]",False,55.35472261479156,not feasible (C_f > b),24.73381506295015,168.62314770970988,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,38.57497275171668,"[0, 21.4684]; [22.9969, 37.865]",False,55.35472261479156,not feasible (C_f > b),37.86496968899317,168.62314770970988,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,49.39807879339955,"[0, 48.0086]",False,55.35472261479156,not feasible (C_f > b),48.00861294508989,168.62314770970988,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,21.009593664031165,"[0, 1.79328]",False,55.35472261479156,not feasible (C_f > b),1.7932845352850877,3.5357949274881264,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,33.78290739619419,"[0, 3.60683]",False,55.35472261479156,not feasible (C_f > b),3.6068321726433004,3.5357949274881264,True,16.0,20.083652200798113,True,,measured on nuScenes,332.31933917287085,0.23596247137340184,0.1183535970448416,-0.09216702685853416,0.4549044099025441,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,38.57497275171668,"[0, 3.13065]; [3.35354, 5.5217]",False,55.35472261479156,not feasible (C_f > b),5.521695320468452,3.5357949274881264,True,112.0,17.781532180799275,True,,measured on nuScenes,332.31933917287085,0.20891490433300447,0.07820416893907682,-0.22217763228466664,0.5049669759074342,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,49.39807879339955,"[0, 7.0009]",True,55.35472261479156,none,7.000901773285765,3.5357949274881264,True,303.0,38.52497275171668,True,False,measured on nuScenes,332.31933917287085,0.45262921749495266,0.1470717724226927,-0.11864321440193834,0.5174791342502377,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,21.009593664031165,"[0, 12.2974]",False,55.35472261479156,not feasible (C_f > b),12.29743052294115,27.891121994302306,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,33.78290739619419,"[0, 24.7338]",False,55.35472261479156,not feasible (C_f > b),24.73381506295015,27.891121994302306,False,,,False,,measured on nuScenes,332.31933917287085,,,,,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,38.57497275171668,"[0, 21.4684]; [22.9969, 37.865]",False,55.35472261479156,not feasible (C_f > b),37.86496968899317,27.891121994302306,True,85.0,21.009593664031165,True,,measured on nuScenes,332.31933917287085,0.24684134110422165,0.09935108472572404,-0.19649552664102116,0.5148182178058801,True
2026-09-23.1,nuScenes,mono,brake,J,gate_gbm_batched,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,49.39807879339955,"[0, 48.0086]",False,55.35472261479156,not feasible (C_f > b),48.00861294508989,27.891121994302306,True,276.0,34.52723895146181,True,,measured on nuScenes,332.31933917287085,0.40565991440357396,0.1247976985047475,-0.13601206798651447,0.49419445074487955,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,ms,0.1,14.645041501353262,12.709915251434722,19.351262499185395,1.9351262499185395,955,95,5.506490731314344,10.584175207342064,"[0, 1.44881]",False,55.35472261479156,not feasible (C_f > b),1.4488117996974943,0.6491920000541995,True,63.0,10.127571802758414,True,,measured on nuScenes,332.31933917287085,0.11898866041384085,0.07589023622077073,-0.05988474164856748,0.31080976722842907,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,ms,0.2,16.5801677512718,12.709915251434722,19.351262499185395,3.870252499837079,955,191,11.070944522958314,26.34153918941145,"[0, 1.66157]",False,55.35472261479156,not feasible (C_f > b),1.6615743716780669,0.6491920000541995,True,158.0,21.66680188498732,True,,measured on nuScenes,332.31933917287085,0.2545628687662854,0.14901483985962508,-0.014641493752515545,0.4099411626356088,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,ms,0.3,18.51529400119034,12.709915251434722,19.351262499185395,5.805378749755619,955,286,16.577435254272658,32.30287358968945,"[0, 3.00907]",False,55.35472261479156,not feasible (C_f > b),3.009070660888358,0.6491920000541995,True,254.0,30.07530735084111,True,,measured on nuScenes,332.31933917287085,0.35335424945952265,0.19132723365477852,0.007466871326000305,0.4841511695510588,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,ms,0.5,22.38554650102742,12.709915251434722,19.351262499185395,9.675631249592698,955,477,27.64837977723097,39.09996380153521,"[0, 5.05564]",True,55.35472261479156,none,5.0556439723205315,0.6491920000541995,True,445.0,41.22305765030417,True,False,measured on nuScenes,332.31933917287085,0.484328968829058,0.14537438658124235,-0.06818326438002738,0.42124652399507967,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,13.270108643249827,955,95,5.506490731314344,10.584175207342064,"[0, 9.93521]",False,55.35472261479156,not feasible (C_f > b),9.935212230425474,6.480242972520074,True,48.0,10.227571802758415,True,,measured on nuScenes,332.31933917287085,0.12016355862963463,0.07236444649162123,-0.06245114468838389,0.29768432357032826,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,26.540217286499654,955,191,11.070944522958314,26.34153918941145,"[0, 11.3942]",False,55.35472261479156,not feasible (C_f > b),11.394229411096925,6.480242972520074,True,144.0,21.71680188498732,True,,measured on nuScenes,332.31933917287085,0.2551503178741823,0.12310310993971738,-0.06367360605833075,0.4069062307553515,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,39.81032592974948,955,286,16.577435254272658,32.30287358968945,"[0, 20.6347]",False,55.35472261479156,not feasible (C_f > b),20.63467155534942,6.480242972520074,True,239.0,30.54739406128571,True,,measured on nuScenes,332.31933917287085,0.35890078779753576,0.17073295241656802,-0.007250904955116997,0.4777993498318871,True
2026-09-23.1,nuScenes,mono,brake,J,R1_mlp_reg,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,66.35054321624912,955,477,27.64837977723097,39.09996380153521,"[0, 34.669]",False,55.35472261479156,not feasible (C_f > b),34.66902729323667,6.480242972520074,True,430.0,35.98580964213272,True,,measured on nuScenes,332.31933917287085,0.4227966354243573,0.13570583363131594,-0.07669890741592768,0.42123724404877266,True
