section,track,geometry,system,target,unit,budget_level,budget,budget_shipped,feasible,share_cascade,share_cascade_shipped,share_equal,eta_cascade,eta_cascade_shipped,eta_match,Cc,Cf,Cs,signal,eligible,share_skipping,ineligible_reason,k,n_test,n_units,coverage,n_positive,n_nonnegative,share_positive,share_nonnegative,share_skipping_exceeds_nonnegative,regime,denominator,oracle_same_k,oracle_capacity,oracle_same_k_over_capacity,gain_r2,gain_random,tie_frac_r2,ndg_r2,ndg_random,ndg_minus_random,all_cheap_loss,gain_share_all_cheap_r2,gain_share_all_cheap_random,n_draws,n_draws_oracle_nonpositive,gain_minus_random_mean,gain_minus_random_lo,gain_minus_random_hi,ndg_r2_lo,ndg_r2_hi,ndg_minus_random_lo,ndg_minus_random_hi,p_le_random,beats_random,loses_to_random,cascade_eta_shipped,cascade_minus_random_lo_shipped,cascade_minus_random_hi_shipped
evaluation,nuScenes,oracle,plan_ade,JC_ade,mJ,0.5,57.03621045782397,,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,146.0,596.0,0.19414893617021275,0.7925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),86.63467727612525,86.6346772761253,0.9999999999999993,-17.468324999159226,-1.0312609135102437,0.003257328990228013,-0.20163202020691479,-0.011903558089370736,-0.18972846211754402,3015.1530604685695,-0.005793511854567199,-0.00034202605732724586,1000.0,0.0,-17.11139773999408,-44.50768364115312,5.71348797962808,-0.615017284778877,0.1276197756801117,-0.4501929504674291,0.08699093637421258,0.916,False,False,-0.16148057308047953,-0.345933632341682,0.1253363257295256
evaluation,nuScenes,oracle,plan_fde,JC_fde,mJ,0.3,43.70397044070172,,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),274.78263272602356,274.7826327260236,0.9999999999999998,-2.1865782451305975,7.90723900996812,0.0136986301369863,-0.007957483424037065,0.028776341981744384,-0.03673382540578145,5814.220981124377,-0.0003760741554593868,0.001359982538613279,1000.0,0.0,-10.421460855869457,-37.260628712216324,14.305675481367956,-0.09423365943445178,0.08786811747318847,-0.12105533059611756,0.06856962183253923,0.79,False,False,0.004136238821530601,-0.1930476432977614,0.09213268487419976
evaluation,nuScenes,oracle,plan_fde,JC_fde,mJ,0.5,57.03621045782397,,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),274.78263272602356,274.7826327260236,0.9999999999999998,-3.5303800141584065,33.25373117890703,0.003257328990228013,-0.012847900826681535,0.12101831490952777,-0.1338662157362093,5814.220981124377,-0.0006071974260386105,0.005719378621291462,1000.0,0.0,-36.82929154307271,-108.7561877567281,31.659954345834453,-0.2512740489747247,0.18585332353212244,-0.3382049451479092,0.13114398310014472,0.858,False,False,-0.01799126661488119,-0.3413142439495121,0.11004692235417125
evaluation,nuScenes,mono,brake,J,mJ,0.3,43.70397044070172,,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,93.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,24.432882304560195,5.33797822322054,0.010752688172043012,0.2948205016868817,0.06441096053042429,0.2304095411564574,332.31933917287085,0.07352230046368241,0.01606279741800928,1000.0,0.0,18.94742110679982,-4.195255566761461,59.10856211850325,-0.03272327108812791,0.47799824741437164,-0.07889029205306333,0.40413977170960796,0.121,False,False,0.21582164692460024,-0.1882736556761856,0.17969216292751014
evaluation,nuScenes,mono,brake,J,mJ,0.5,57.03621045782397,,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,389.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,34.59709353497352,22.327672353040757,0.002570694087403599,0.4174674254860684,0.2694178886702694,0.14804953681579902,332.31933917287085,0.10410797524177876,0.0671873999527485,1000.0,0.0,12.396401209290259,-17.810825364262882,60.39436249468726,-0.2651945370712911,0.7481677463712383,-0.3250168236851452,0.41388241899234557,0.337,False,False,0.2891521671814429,-0.43111634780274294,0.1494665333994057
evaluation,nuScenes,mono,plan_ade,JC_ade,mJ,0.3,43.70397044070172,,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,share_below_positives,oracle escalating the same k (budget-constrained),152.9577692058507,174.6292800244908,0.8758999016911665,15.978704407828136,7.628621276234849,0.0136986301369863,0.1044648107172901,0.04987403592404806,0.054590774793242036,2978.375498800933,0.005364905940926863,0.0025613362986990937,1000.0,0.0,2.7491003909772393,-15.652314757081976,32.671009111301785,-0.02629419774180828,0.30068975705395895,-0.06577232708462767,0.2734408917697153,0.445,False,False,0.02997139778514324,-0.20007487626705892,0.09945902308160674
evaluation,nuScenes,mono,plan_ade,JC_ade,mJ,0.5,57.03621045782397,,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,at_capacity,oracle escalating the same k (budget-constrained),174.62928002449064,174.6292800244908,0.999999999999999,13.632200134199683,32.08201002471368,0.003257328990228013,0.07806365652018868,0.18371495330115536,-0.10565129678096669,2978.375498800933,0.00457705891674434,0.01077164717398112,1000.0,0.0,-17.525801597393787,-64.45403908532523,19.317400347164924,-0.1723686520211051,0.27748686071137724,-0.22175821859770697,0.16062693581916865,0.787,False,False,0.0816057229822156,-0.3273688427379487,0.21506650310368247
evaluation,nuScenes,mono,plan_fde,JC_fde,mJ,0.3,43.70397044070172,,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,share_below_positives,oracle escalating the same k (budget-constrained),412.95357921241305,435.81315202942926,0.9475473084954706,30.695085566604313,16.90552004721302,0.0136986301369863,0.07433059576610553,0.04093806398156254,0.03339253178454299,5729.766952419244,0.005357126358105039,0.00295047253886567,1000.0,0.0,7.871780402633569,-46.44957961778492,73.18583131797335,-0.084903816721659,0.23370939858497516,-0.10584255509213063,0.21954604612610568,0.435,False,False,0.059077422303934604,-0.18230178249746198,0.18620648503693635
evaluation,nuScenes,mono,plan_fde,JC_fde,mJ,0.5,57.03621045782397,,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,at_capacity,oracle escalating the same k (budget-constrained),435.8131520294294,435.81315202942926,1.0000000000000002,104.49151938404451,71.09581718485477,0.003257328990228013,0.2397621983124283,0.1631337118987493,0.07662848641367899,5729.766952419244,0.018236608967128358,0.012408151636051518,1000.0,0.0,19.033858372286094,-58.75588625667453,116.30480899921177,-0.17110360174472042,0.3954849547218826,-0.16093282104331438,0.29892060135519444,0.352,False,False,0.11102127564846527,-0.29075262142837793,0.2973395823741159
evaluation,KITTI,oracle,brake,J,ms,0.3,18.71950127369928,,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,191.80189772426962,168.27575290256524,0.002070393374741201,0.10827686465633263,0.09499578021989517,0.013281084436437454,4585.479391436285,0.041828101568283906,0.03669752680970116,1000.0,0.0,40.132880434639674,-119.87492052609959,161.4110638008167,0.04360428620967986,0.18646921027726057,-0.05414406873700873,0.11632887677211602,0.291,False,False,0.04726843712251987,-0.24634204994490866,-0.011215515598782283
evaluation,KITTI,oracle,brake,J,ms,0.5,22.41333162328374,,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,1185.578442073987,1028.4679556281008,0.00033875338753387534,0.6692880416462501,0.5805953275551358,0.08869271409111434,4585.479391436285,0.25855059871998126,0.22428798994252142,1000.0,0.0,155.68974152486993,37.57767581990311,294.06709189294975,0.3300502227395883,0.8015569253705217,0.034267944874310584,0.14613985720877282,0.003,True,False,0.20291243811593423,-0.25777449272353226,0.02669954966588782
evaluation,KITTI,oracle,brake,J,mJ,0.3,23.77266224340485,,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,161.13189596644887,136.22322854017187,0.0025575447570332483,0.09096289816933244,0.0769013458922961,0.014061552277036342,4585.479391436285,0.035139596585555335,0.02970752170309142,1000.0,0.0,35.295569880563136,-104.59371349773542,151.641603318824,0.04164073369120984,0.18095520846414914,-0.048871838391847354,0.11943824800328182,0.275,False,False,0.06068589265103458,-0.23718220872859921,0.02463913797567656
evaluation,KITTI,oracle,brake,J,mJ,0.5,30.38262693349563,,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,745.0943062366983,560.570779337945,0.0006215040397762585,0.420623968322638,0.31645592209898826,0.10416804622364977,4585.479391436285,0.1624899476439074,0.12224911104929434,1000.0,0.0,169.58556242341524,-54.921045475024364,558.3389088761439,0.2180332362676614,0.5227384376492589,-0.03295747705164114,0.2798151720585646,0.117,False,False,0.20365395927587454,-0.23318796117838003,0.0483934298429472
evaluation,KITTI,oracle,traj,JB,ms,0.3,18.71950127369928,,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,102.48044926707166,127.63500198203704,0.002070393374741201,0.10940722466434169,0.1362620035016699,-0.026854778837328206,1799.2805109286678,0.05695634929885287,0.07093668897472825,1000.0,0.0,-20.54952054822498,-119.98776305804465,67.1077638422066,0.055527954547448945,0.3478100984107867,-0.08086041189867733,0.21213839003125332,0.635,False,False,-4.375638239437214e-06,-0.29979076220153045,-0.2976518665544163
evaluation,KITTI,oracle,traj,JB,ms,0.5,22.41333162328374,,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,723.8130332929557,780.0797636666116,0.00033875338753387534,0.772736416700175,0.8328062822710758,-0.0600698655709008,1799.2805109286678,0.402279149302502,0.4335509437958547,1000.0,0.0,-22.131153846645066,-97.76532047825549,67.73425611721552,0.6784707837751481,0.8952553302699696,-0.14417357232803582,0.06579678370361285,0.786,False,False,0.301229010074452,-0.31974187318863706,-0.07269035376000244
evaluation,KITTI,oracle,traj,JB,mJ,0.3,23.77266224340485,,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,71.66804969734407,103.32357303307761,0.0025575447570332483,0.07651217837714873,0.1103073361680185,-0.03379515779086976,1799.2805109286678,0.039831504460832425,0.05742493869382763,1000.0,0.0,-24.968698563404377,-111.359005548092,29.683689168248183,0.028883823020561313,0.33680677407846027,-0.08022112800642847,0.22763313721471964,0.66,False,False,0.017013836716025642,-0.29975133594718417,-0.18647379125808247
evaluation,KITTI,oracle,traj,JB,mJ,0.5,30.38262693349563,,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,406.44471383629974,425.1857519443015,0.0006215040397762585,0.4339167952360868,0.45392456238962087,-0.020007767153534133,1799.2805109286678,0.22589291184314572,0.2363087630648815,1000.0,0.0,-14.439487544441192,-87.95239095177635,51.976062661168726,0.36953322830781327,0.6563600584704411,-0.08447206608427932,0.20720681274024494,0.679,False,False,0.33445146890434196,-0.2760222514084,-0.052897740310772365
evaluation,KITTI,mono,brake,J,ms,0.3,18.71950127369928,,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,share_below_positives,oracle escalating the same k (budget-constrained),2185.5406974663124,2208.5818695025328,0.9895674358490454,56.2445967831533,119.76419355498095,0.002070393374741201,0.025734865906801647,0.0547984275441876,-0.02906356163738595,7904.410690898589,0.00711559646665567,0.015151565149933514,1000.0,0.0,-20.836648474095874,-139.83838930867662,119.45424368255881,-0.0370600857815227,0.14819877654317362,-0.05658718846020836,0.09608943390523345,0.682,False,False,0.017305858109231388,-0.22076027655546585,0.013840294640790198
evaluation,KITTI,mono,brake,J,ms,0.5,22.41333162328374,,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,891.0922850874623,731.9749469447283,0.00033875338753387534,0.4034680794007301,0.33142305343183825,0.07204502596889185,7904.410690898589,0.11273355091651509,0.09260335470518373,1000.0,0.0,180.07513902535098,-28.522501658040706,446.03557982478577,0.05577393890262554,0.6998625718833175,-0.010139200553827363,0.16116189338180612,0.047,False,False,0.12287664330573737,-0.25968153284932427,0.08530930262432526
evaluation,KITTI,mono,brake,J,mJ,0.3,23.77266224340485,,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,share_below_positives,oracle escalating the same k (budget-constrained),2084.7783857086397,2208.5818695025328,0.9439443538392449,65.80017645729868,96.95196621117506,0.0025575447570332483,0.03156219236939779,0.046504686961352966,-0.014942494591955175,7904.410690898589,0.008324488571053534,0.01226555274042237,1000.0,0.0,-32.62832360521716,-145.12249586395671,112.78336845169564,-0.05902564389563291,0.12838683219033112,-0.06430452865649508,0.08053476399034674,0.7,False,False,0.0345355897891072,-0.2088816208994489,0.003136375675518589
evaluation,KITTI,mono,brake,J,mJ,0.5,30.38262693349563,,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,570.6622758702757,398.9660195237357,0.0006215040397762585,0.2583840263068049,0.18064352742948095,0.07774049887732397,7904.410690898589,0.07219542331313275,0.05047384746634167,1000.0,0.0,157.87167288425215,-200.74521463294195,428.3989975358304,0.08745255225955362,0.35770185597152515,-0.08446435205018843,0.18592831723440786,0.161,False,False,0.14121244120480728,-0.2435203909300734,0.12903794297053434
evaluation,KITTI,mono,traj,JB,ms,0.3,18.71950127369928,,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,10.603737241236326,-15.463478839241457,0.002070393374741201,0.04281910182060665,-0.062443293327124734,0.10526239514773139,4693.652775228891,0.00225916524912076,-0.0032945510841473277,1000.0,0.0,20.35469352992137,-24.273650415873398,78.20419424186284,-0.11168339070106087,0.19618222169077543,-0.16562833013073258,0.23268390380865173,0.236,False,False,-0.007596419614687249,-0.2676765888761226,0.5372520159834321
evaluation,KITTI,mono,traj,JB,ms,0.5,22.41333162328374,,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-38.39381193465768,-94.50970917896643,0.00033875338753387534,-0.15503859678058673,-0.3816409977260295,0.22660240094544273,4693.652775228891,-0.008179942951315857,-0.020135641408701683,1000.0,0.0,54.54417966277051,-17.62216579799071,144.67555634425008,-1.1728201132066813,0.8976559596100314,-0.09639905822514562,0.4175487603657705,0.068,False,False,-0.08763156969659709,-0.3693699292228385,0.7124352268507264
evaluation,KITTI,mono,traj,JB,mJ,0.3,23.77266224340485,,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,9.292192174842357,-12.518054298433562,0.0025575447570332483,0.037522933077208984,-0.05054933269338669,0.08807226577059567,4693.652775228891,0.001979735745235056,-0.0026670175443097416,1000.0,0.0,20.241696669607315,-20.615297895328233,66.13267429966203,-0.1041120009353888,0.19921754699078048,-0.14482779296101983,0.20839503423821226,0.214,False,False,0.03716519788020064,-0.25662994411691986,0.5455129256772946
evaluation,KITTI,mono,traj,JB,mJ,0.5,30.38262693349563,,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-57.28076134737281,-51.51291397999898,0.0006215040397762585,-0.23130625520941864,-0.2080150289096143,-0.023291226299804332,4693.652775228891,-0.012203877042135792,-0.010975015930420395,1000.0,0.0,-8.462714514856595,-82.40315163647084,71.5161962599384,-0.7646889073380503,0.2928607245660869,-0.36330224206352874,0.26495779443053874,0.577,False,False,-0.21981670794639366,-0.369584170717794,0.604671709461357
