registry_version,track,geometry,system,target,signal,quota,k,n_frames,all_cheap_loss,identity_checked,benefit_share,benefit_share_lo,benefit_share_hi,harm_share,harm_share_lo,harm_share_hi,missed_benefit_share,missed_benefit_share_lo,missed_benefit_share_hi,budget_forced_share,budget_forced_share_lo,budget_forced_share_hi,gain_share,gain_share_lo,gain_share_hi,oracle_gain_share,oracle_gain_share_lo,oracle_gain_share_hi,benefit_minus_random,benefit_minus_random_lo,benefit_minus_random_hi,harm_minus_random,harm_minus_random_lo,harm_minus_random_hi,missed_benefit_minus_random,missed_benefit_minus_random_lo,missed_benefit_minus_random_hi,gain_minus_random,gain_minus_random_lo,gain_minus_random_hi
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,gate_gbm,0.3,226,752,5814.220981124377,True,0.017166575923031974,0.005166282844551626,0.03493722147037697,0.01186357806018422,0.004083254199347198,0.02559585607933394,0.03009386251198689,0.016064698945819925,0.04788569431590449,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.0053029978628477544,-0.012046380230285128,0.024694797822097565,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.0029633058614438566,-0.006019194147000104,0.014560859983086876,0.0018706648989605026,-0.0023702071273133,0.008610171487569557,-0.00296330586144386,-0.014560859983086873,0.006019194147000105,0.0010926409624833567,-0.010518102641934179,0.014129314714189307
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,gate_gbm,0.5,376,752,5814.220981124377,True,0.025993503439816858,0.011994678160901558,0.04357843028653536,0.020192761274722918,0.008673957322444607,0.03774696252021061,0.02126693499520201,0.01013524441388914,0.03801464375275921,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.005800742165093939,-0.010013482190716941,0.02292405305571668,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.002363284222307426,-0.007414738510943283,0.010391797208135252,0.003567383625961335,-0.002691380754052552,0.010053591008587597,-0.0023632842223074227,-0.010391797208135253,0.007414738510943285,-0.001204099403653909,-0.011148311365389964,0.007382500972254114
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_reg,0.1,75,752,5814.220981124377,True,0.004744717123355866,0.00021734630153664295,0.008990256122326066,0.00130983611863219,0.00033022839225966096,0.005028040579457967,0.042515721311663,0.02387413666586429,0.07038735280209608,9.776618234041632e-18,-3.044093413666356e-17,0.0036645898419220466,0.0034348810047236757,-0.0024641035782434905,0.007928507425559724,0.047260438435018856,0.026151364504529453,0.07495067646308363,3.1242545395208064e-05,-0.0038610444452465338,0.003471392556321791,-0.0020063961251367427,-0.00290672214452993,0.0013359340857759532,-3.124254539520893e-05,-0.003471392556321787,0.0038610444452465216,0.0020376386705319507,-0.002952525313769702,0.005503798148208894
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_reg,0.2,150,752,5814.220981124377,True,0.008912339253202258,0.002909665846565928,0.015958488823355012,0.00717472808609453,0.0031411005847450366,0.013023472947576083,0.03834809918181661,0.020385398656229035,0.06382653714900045,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.001737611167107726,-0.006689340866544454,0.010354987033789243,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0005146099027190584,-0.0065291399972613965,0.004386673668680569,0.0005422635985566646,-0.0021629738563445932,0.003719430013101056,0.0005146099027190584,-0.0043866736686805725,0.006529139997261392,-0.0010568735012757241,-0.008340033292196116,0.005091723025407987
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_reg,0.3,226,752,5814.220981124377,True,0.013422638300082425,0.005315491886517152,0.022440266310902207,0.008000142104281323,0.0036355260547626983,0.01458987458300347,0.03383780013493644,0.017902725702390328,0.05710543239810863,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.005422496195801103,-0.004708505375437282,0.014845867119417617,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0007806317615056922,-0.008553616967106012,0.004165135724133026,-0.0019927710569423943,-0.0054803982946184165,0.002179408150472769,0.0007806317615056887,-0.004165135724133024,0.00855361696710601,0.0012121392954367056,-0.008148302505841568,0.00704486017927295
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_reg,0.5,376,752,5814.220981124377,True,0.018045041485037654,0.008444441985600666,0.037308982706962854,0.011703853146304092,0.0055636004065486465,0.03174066169216131,0.02921539694998121,0.013118173490471254,0.04876614596186846,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.00634118833873356,-0.01368483740409859,0.024841418127057487,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.005585177732471778,-0.015048815251253386,0.006384113916983024,-0.004921524502457491,-0.009833392452481335,0.006767957056532977,0.005585177732471778,-0.006384113916983026,0.015048815251253376,-0.0006636532300142882,-0.013276321740666784,0.008897434434497439
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_clf,0.1,75,752,5814.220981124377,True,0.0019472908039783212,0.0003911812910037545,0.004020756382065632,0.003948356289973134,0.000371199930391607,0.009609691994729878,0.04531314763104055,0.025146521960168245,0.0743970060198393,9.776618234041632e-18,-3.044093413666356e-17,0.0036645898419220466,-0.0020010654859948128,-0.007533188905180728,0.002291302773390403,0.047260438435018856,0.026151364504529453,0.07495067646308363,-0.0027661837739823367,-0.005727162839281887,-0.0005370247150279706,0.0006321240462042015,-0.0037039670393276803,0.005633393070061449,0.002766183773982342,0.0005370247150279658,0.005727162839281878,-0.0033983078201865378,-0.009722223933520964,0.0017731109816916328
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_clf,0.2,150,752,5814.220981124377,True,0.0026265840497815664,0.0009602509957009217,0.005013396681477085,0.004864460952515121,0.0011686296197978992,0.010509210089217515,0.044633854385237294,0.024559704924338063,0.07309871513073968,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.0022378769027335535,-0.007380335703859411,0.0019248499634852232,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.00680036510613975,-0.011905987177278598,-0.0026813659738056895,-0.0017680035350227446,-0.008017491669632957,0.0034062941654423983,0.0068003651061397455,0.0026813659738056887,0.011905987177278594,-0.0050323615711170035,-0.012989962720759541,0.002211658156520147
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_clf,0.3,226,752,5814.220981124377,True,0.00278280151914519,0.0010361393926624231,0.013956976543045214,0.006707525448414189,0.002237764565314399,0.014861461491814878,0.044477636915873676,0.024447655988076886,0.07056886833541673,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.003924723929268998,-0.009343250974137216,0.0036531631765055967,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.011420468542442927,-0.018457217382004967,-0.003961045399265729,-0.0032853877128095283,-0.011455522828967566,0.003990149397654333,0.011420468542442927,0.003961045399265727,0.018457217382004974,-0.008135080829633396,-0.017515272831234056,0.0030912330063547827
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_mlp_clf,0.5,376,752,5814.220981124377,True,0.015097027761632974,0.004104450153047382,0.030317939416698223,0.015887444588969724,0.0054869908460208625,0.028531988761840724,0.03216341067338589,0.01680139964293193,0.05611732968576572,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.0007904168273367502,-0.01244300860885359,0.015914765676688113,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.008533191455876457,-0.021861723413003454,0.001741590398211812,-0.0007379330597918586,-0.009906810836548218,0.0029888738767265876,0.00853319145587646,-0.001741590398211813,0.02186172341300346,-0.007795258396084598,-0.018322177824445146,0.005175469822223766
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,0.1,75,752,5814.220981124377,True,0.0043070691748509585,0.0015425690160280347,0.00876831510636503,0.004495558590194607,1.4015515872148602e-06,0.010011400637151259,0.042953369260167906,0.022504788420019732,0.0694694898440448,9.776618234041632e-18,-3.044093413666356e-17,0.0036645898419220466,-0.00018848941534364846,-0.005742519397827437,0.006418115392853823,0.047260438435018856,0.026151364504529453,0.07495067646308363,-0.0004064054031096996,-0.00292188698235133,0.0028981901990238865,0.0011793263464256742,-0.002013093100567018,0.004883523841128254,0.00040640540310969697,-0.0028981901990238817,0.002921886982351336,-0.0015857317495353734,-0.006060537617937382,0.003772308117295035
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,0.2,150,752,5814.220981124377,True,0.008749108959280338,0.004032498230500572,0.015102286022520058,0.013148539762580408,0.0037155320313495407,0.028219505681498436,0.03851132947573853,0.02068222995892785,0.06307174590636702,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.00439943080330007,-0.019547052431144102,0.006143464864230804,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0006778401966409785,-0.005117933209560849,0.0026633837054446667,0.006516075275042542,-0.0010177558131521597,0.018061422365258466,0.0006778401966409803,-0.002663383705444671,0.0051179332095608486,-0.00719391547168352,-0.020287375973090622,0.0009678299019633896
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,0.3,226,752,5814.220981124377,True,0.012683849671727518,0.005744952074295634,0.023742682728613025,0.016678679549312667,0.0050128338797331435,0.03420805946722826,0.034576588763291345,0.01638999629651359,0.05816326573270706,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.00399482987758515,-0.022657176884850774,0.01175352477913786,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0015194203898605992,-0.007759448139825863,0.006374436102011824,0.006685766388088949,-0.0007942981832480554,0.017899940675994253,0.0015194203898605957,-0.006374436102011818,0.007759448139825865,-0.008205186777949548,-0.022085065929714712,0.003568622302939754
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_reg,0.5,376,752,5814.220981124377,True,0.01978932372259896,0.010248365431304623,0.03514177478763931,0.020875778404228048,0.007609176794403988,0.040155200317083875,0.027471114712419906,0.011611268624048777,0.04738922592717273,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,-0.0010864546816290903,-0.02206984214767565,0.018797397400986016,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0038408954949104707,-0.012158264339309699,0.006210552121610121,0.004250400755466465,-0.0022219925385446584,0.011790425549780914,0.003840895494910474,-0.006210552121610121,0.0121582643393097,-0.008091296250376937,-0.021420640911077655,0.005092781060817797
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,0.1,75,752,5814.220981124377,True,0.004732854027976013,0.0009248189600300716,0.014182009234638252,0.005557243971049134,0.00180273423658296,0.008846248362855044,0.04252758440704285,0.02283353866848763,0.06682839810622186,9.776618234041632e-18,-3.044093413666356e-17,0.0036645898419220466,-0.0008243899430731218,-0.004987492395829995,0.009464277343076798,0.047260438435018856,0.026151364504529453,0.07495067646308363,1.9379450015354766e-05,-0.003451896984738192,0.00787593225216653,0.0022410117272802016,-0.0012986227211434771,0.004808674412035411,-1.9379450015358235e-05,-0.007875932252166538,0.0034518969847381893,-0.002221632277264847,-0.00600437177296755,0.007205960917622078
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,0.2,150,752,5814.220981124377,True,0.016026010384811617,0.004539325843431595,0.03000345898367589,0.012955998204001139,0.003727569799096865,0.02867621555719909,0.031234428050207253,0.016999104941071437,0.05682570790134449,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.0030700121808104773,-0.014981010549246429,0.01741834621428974,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.006599061228890301,-0.003327790004920182,0.017161977561311152,0.006323533716463273,-0.00038999781037295586,0.0171126238309345,-0.006599061228890295,-0.017161977561311166,0.0033277900049201786,0.00027552751242702726,-0.01469321589678558,0.01153872094707642
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,0.3,226,752,5814.220981124377,True,0.019617140620015888,0.008056985470849203,0.03780381499231041,0.01741521021569662,0.005997931222800035,0.03276047407896755,0.02764329781500298,0.012527921283661767,0.04806680700339152,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.002201930404319269,-0.014620924376480401,0.021693461246699765,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.0054138705584277705,-0.003905317924521026,0.017845750020666733,0.007422297054472903,-6.270125330481806e-05,0.015775787813248836,-0.0054138705584277705,-0.017845750020666743,0.0039053179245210233,-0.002008426496045129,-0.014789914658482945,0.012744472923774234
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R1_gbm_clf,0.5,376,752,5814.220981124377,True,0.027108721615922267,0.012219042147481604,0.04878769123187095,0.021046257875591043,0.008188750465194084,0.040872166608368427,0.0201517168190966,0.008273312892301177,0.03755332518122393,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.006062463740331226,-0.015657402633839655,0.028551323313999698,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.0034785023984128353,-0.0077278600285201875,0.014209234099743619,0.00442088022682946,-0.002269551303872052,0.013047032384353936,-0.003478502398412832,-0.01420923409974362,0.007727860028520186,-0.0009423778284166221,-0.01581896987788283,0.01233828705090961
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,0.1,75,752,5814.220981124377,True,0.001653737799756404,0.0002697833286263207,0.011880552348356405,0.0039756130963439435,0.0006841172122382398,0.008236748965875488,0.04560670063526246,0.023879047310299373,0.07353799902330764,9.776618234041632e-18,-3.044093413666356e-17,0.0036645898419220466,-0.00232187529658754,-0.006264682624075709,0.008291854073793277,0.047260438435018856,0.026151364504529453,0.07495067646308363,-0.003059736778204254,-0.005123711462138459,0.007366233349911698,0.0006593808525750108,-0.0020600484242996164,0.0034814462699450095,0.0030597367782042514,-0.007366233349911709,0.0051237114621384625,-0.003719117630779265,-0.007406850869634882,0.006497932868642478
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,0.2,150,752,5814.220981124377,True,0.009025205347389985,0.0019619715334694646,0.023575142690180247,0.007652570017971602,0.002800340239952128,0.013087520218121712,0.038235233087628884,0.017959716728130813,0.06316328552252538,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.0013726353294183824,-0.0077201246572425036,0.01769848921364889,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0004017438085313317,-0.0077487525646150685,0.012249427999474788,0.0010201055304337363,-0.0018414480012570245,0.004122119554303035,0.0004017438085313352,-0.01224942799947479,0.007748752564615065,-0.0014218493389650676,-0.00968868435943463,0.012228176590369082
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,0.3,226,752,5814.220981124377,True,0.015708635878611852,0.005437656420197393,0.031002923156955752,0.010191179806705976,0.004305142309568443,0.016891836700930862,0.03155180255640701,0.015591247671245834,0.05564876202267552,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.005517456071905875,-0.006352495909272695,0.02137599923194865,0.047260438435018856,0.026151364504529453,0.07665187160256552,0.001505365817023735,-0.00768068429141489,0.011961381201637455,0.00019826664548225868,-0.0033967247232739493,0.003329877943283592,-0.001505365817023742,-0.011961381201637466,0.007680684291414887,0.0013070991715414771,-0.008059511661655423,0.012794524955538879
2026-09-23.1,nuScenes,oracle,plan_fde,JC_fde,R2_cnn_clf,0.5,376,752,5814.220981124377,True,0.022230422669889838,0.011868299331415547,0.038677481917905085,0.015224771361385376,0.00886056874939521,0.023224829467508094,0.02503001576512903,0.010423650815513788,0.04568535988987134,9.776618234041632e-18,-3.1080567135059776e-17,6.499869616454046e-17,0.007005651308504459,-0.004328997981393461,0.02272212352610698,0.047260438435018856,0.026151364504529453,0.07665187160256552,-0.0013997965476195938,-0.010602681315726784,0.008117720157358004,-0.0014006062873762066,-0.008194457766104567,0.00348426663002781,0.0013997965476195973,-0.008117720157358005,0.01060268131572678,8.097397566110554e-07,-0.011450186113150984,0.011551216657421834
2026-09-23.1,nuScenes,mono,brake,J,random,0.1,96,955,332.31933917287085,True,0.02574613259566499,0.013899340818293717,0.03915492119340252,0.009001835361884784,0.004452741475449251,0.01617796526545445,0.2303742489549607,0.1251079481348796,0.35075259672830456,0.0,-5.545002297213935e-16,3.9750572777076655e-16,0.01674429723378021,0.0011297898733694865,0.03222819024638319,0.25612038155062566,0.13900721683644343,0.3899075179217078,,,,,,,,,,,,
2026-09-23.1,nuScenes,mono,brake,J,random,0.2,191,955,332.31933917287085,True,0.051224076310125134,0.027802169858328923,0.07790197862437377,0.0179099016054166,0.008860243661253611,0.0323597321543098,0.20489630524050054,0.11120504697811462,0.3120055392973334,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.033314174704708543,0.002270903312771149,0.06412067017769989,0.25612038155062566,0.13900721683644343,0.3899075179217078,,,,,,,,,,,,
2026-09-23.1,nuScenes,mono,brake,J,random,0.3,286,955,332.31933917287085,True,0.07670202002458529,0.041701438559892855,0.1170466608551833,0.026817967848948417,0.013312985136702862,0.04870419016757865,0.17941836152604038,0.09730577827655071,0.2728608570665238,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.04988405217563688,0.003400410196086642,0.09634886042408308,0.25612038155062566,0.13900721683644343,0.3899075179217078,,,,,,,,,,,,
2026-09-23.1,nuScenes,mono,brake,J,random,0.5,478,955,332.31933917287085,True,0.12819428521591525,0.06950360841822177,0.19495887844215004,0.04482163857271799,0.022173228797956475,0.08106012069848753,0.12792609633471042,0.06950360841822177,0.19494863947955707,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.0833726466431973,0.005671596498911784,0.16046953060178298,0.25612038155062566,0.13900721683644343,0.3899075179217078,,,,,,,,,,,,
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,0.1,96,955,332.31933917287085,True,0.012146134276761505,0.0,0.029792524795790434,0.0033088953884561267,0.0006827382786963997,0.010057482795550727,0.24397424727386416,0.12436406650221833,0.3808711976194608,0.0,-5.545002297213935e-16,3.9750572777076655e-16,0.00883723888830538,-0.006904537237559826,0.02533801203264463,0.25612038155062566,0.13900721683644343,0.3899075179217078,-0.013599998318903486,-0.0358125509943635,0.008204318573225495,-0.005692939973428657,-0.012590462118346848,0.0012745508192433305,0.013599998318903461,-0.00820431857322552,0.035812550994363444,-0.007907058345474829,-0.032237828882503934,0.014995267168890363
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,0.2,191,955,332.31933917287085,True,0.044217291097698695,0.0088644005725301,0.09356073372610478,0.021942734106097598,0.0019558735165148768,0.04215406812893553,0.21190309045292696,0.09329900892988514,0.35138572670767315,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.022274556991601097,-0.01692192607759409,0.07479480452838129,0.25612038155062566,0.13900721683644343,0.3899075179217078,-0.007006785212426439,-0.052574223574533854,0.04669551761834449,0.004032832500680997,-0.01940148597085261,0.016506243286760012,0.007006785212426425,-0.0466955176183445,0.05257422357453385,-0.011039617713107446,-0.051811866403009374,0.04574020611089422
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,0.3,286,955,332.31933917287085,True,0.10460540891909034,0.02503211043783444,0.15945039743932568,0.027094057080604392,0.005548823175129621,0.06083541641239619,0.15151497263153532,0.03916833344841013,0.3202816713361125,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.07751135183848595,-0.005687860130924096,0.13050275712026058,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.027903388894505055,-0.06675871756286055,0.09151142500572232,0.00027608923165597585,-0.02316687433199444,0.02313779925571786,-0.027903388894505055,-0.09151142500572232,0.06675871756286056,0.027627299662849075,-0.06536687856254964,0.09188241476916925
2026-09-23.1,nuScenes,mono,brake,J,uncertainty,0.5,478,955,332.31933917287085,True,0.12982850219507036,0.06909558042661348,0.20616027079034138,0.055861177871166394,0.02088733505037305,0.11370300319946053,0.1262918793555553,0.011646038533683562,0.2841806086398937,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.0739673243239041,-0.011157875858604801,0.15600889374161017,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.001634216979155112,-0.09860521231861545,0.0919586375291541,0.011039539298448406,-0.012893125524725577,0.04060416000981482,-0.001634216979155112,-0.0919586375291541,0.09860521231861541,-0.009405322319293197,-0.10667553922196914,0.08910331820365974
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,0.1,96,955,332.31933917287085,True,0.05961878123547124,0.020731572278331133,0.1386337477528171,0.012027471771553446,0.0007527415631275216,0.02462280398547774,0.19650160031515443,0.06563059236248468,0.33105258034279844,0.0,-5.545002297213935e-16,3.9750572777076655e-16,0.047591309463917784,0.011510627779328545,0.12752696407308117,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.033872648639806255,-0.005818010029562828,0.1136373768391933,0.003025636409668662,-0.012078080292138981,0.017352496551477532,-0.03387264863980627,-0.11363737683919338,0.005818010029562799,0.030847012230137576,-0.006812781155115383,0.11435486937175143
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,0.2,191,955,332.31933917287085,True,0.12281255949409987,0.04719310832233304,0.20179138251873158,0.020185842819132375,0.0032959410484136777,0.032635526217123054,0.1333078220565258,0.023521618859616476,0.29019102428498283,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.10262671667496746,0.030423112895433497,0.1852402134897249,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.07158848318397473,-0.012760889066667874,0.14423831796760392,0.0022759412137157743,-0.022000880663927913,0.017737371008016412,-0.07158848318397473,-0.14423831796760395,0.012760889066667884,0.06931254197025892,-0.012167996725363199,0.14817147970856695
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,0.3,286,955,332.31933917287085,True,0.17313600667350462,0.09254664291971414,0.22802137388650043,0.029891648566447427,0.011928027199064845,0.056821711181009524,0.08298437487712103,0.01650660093277523,0.21889604952422415,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.14324435810705718,0.06422090214221439,0.19584736587767176,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.09643398664891933,0.007387449417108742,0.13465580305880318,0.0030736807174990104,-0.029352121769575384,0.02749278706231573,-0.09643398664891935,-0.13465580305880323,-0.007387449417108761,0.0933603059314203,0.01174273101032334,0.13901888838114654
2026-09-23.1,nuScenes,mono,brake,J,criticality_cheap,0.5,478,955,332.31933917287085,True,0.1791270871532443,0.11414533016739484,0.26239238810235244,0.05948262510470751,0.029291288113950396,0.10932963820652228,0.07699329439738138,0.00769752914014411,0.15769403506191437,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.1196444620485368,0.017947430594800185,0.2097010828874456,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.05093280193732905,0.01559673978644038,0.09836508493674098,0.014660986531989523,-0.013332853095661727,0.04055791114642975,-0.050932801937329034,-0.09836508493674098,-0.015596739786440354,0.03627181540533951,-0.009265573367207342,0.09276993828413321
2026-09-23.1,nuScenes,mono,brake,J,trivial_ego_speed,0.1,96,955,332.31933917287085,True,0.027833471013292203,0.0,0.06034882169115109,0.013721741296638505,0.0,0.02436920209994854,0.22828691053733347,0.13443789820591595,0.36127026849860255,0.0,-5.545002297213935e-16,3.9750572777076655e-16,0.014111729716653698,-0.019756988389168027,0.059814203886765976,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.0020873384176272117,-0.034944745147596386,0.02620523673188965,0.0047199059347537205,-0.014807224153457563,0.013239514105470593,-0.0020873384176272325,-0.026205236731889656,0.03494474514759637,-0.0026325675171265106,-0.031254989427431844,0.03274180489851589
2026-09-23.1,nuScenes,mono,brake,J,trivial_ego_speed,0.2,191,955,332.31933917287085,True,0.056157146235253856,0.005306597371714419,0.12398142763060743,0.018367729831310936,0.0002666244802039109,0.05307860934200807,0.19996323531537177,0.10994479227021381,0.3035450434841676,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.037789416403942906,-0.03722430778402895,0.11208191556776553,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.004933069925128722,-0.03577542934075545,0.052744552960827785,0.0004578282258943349,-0.019050055376340448,0.029311453598563877,-0.0049330699251287635,-0.05274455296082782,0.03577542934075544,0.004475241699234363,-0.054636833120592865,0.05833788281530562
2026-09-23.1,nuScenes,mono,brake,J,trivial_ego_speed,0.3,286,955,332.31933917287085,True,0.0871541090252111,0.018955472403884975,0.19703453173790347,0.03369909127520879,0.006275445584111515,0.07158235865308768,0.16896627252541455,0.05773980213248163,0.25488007097381377,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.05345501775000231,-0.04311172057184246,0.177238237691641,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.010452089000625817,-0.04170105813079776,0.09664166240433913,0.00688112342626037,-0.015228032603255039,0.032013122326724666,-0.01045208900062583,-0.09664166240433918,0.041701058130797754,0.0035709655743654325,-0.06182172171250818,0.0983231492391248
2026-09-23.1,nuScenes,mono,brake,J,trivial_ego_speed,0.5,478,955,332.31933917287085,True,0.17374979508135227,0.08397754333554505,0.3047948072935052,0.05702734345134713,0.018112192857634934,0.10519237928728654,0.0823705864692734,0.01191624758643063,0.16102196670794278,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.11672245163000516,0.011398566310931186,0.256285208216647,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.04555550986543702,-0.006446844233903907,0.13662666213132607,0.01220570487862914,-0.023415838727734613,0.03857907994516278,-0.04555550986543702,-0.1366266621313261,0.006446844233903913,0.03334980498680787,-0.012799526010201364,0.12471511295095944
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,0.1,96,955,332.31933917287085,True,0.08255728848847024,0.039667014913329315,0.16369326707227688,0.01761870200087024,0.0029554684861229875,0.03343755895843299,0.17356309306215542,0.042138591718188775,0.31280896732264213,0.0,-5.545002297213935e-16,3.9750572777076655e-16,0.06493858648760001,0.022276629607364117,0.15118932061937357,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.05681115589280525,0.011876925219654375,0.1406165196517875,0.008616866638985457,-0.007296687034081047,0.02304840531491279,-0.056811155892805276,-0.14061651965178754,-0.011876925219654395,0.0481942892538198,0.0020208116418175873,0.1394197989846618
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,0.2,191,955,332.31933917287085,True,0.09476223263549063,0.05025246464612196,0.18575988612176225,0.01837681361054375,0.004883369805683203,0.03838746312689536,0.16135814891513503,0.03111831866543401,0.2930480311264198,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.07638541902494689,0.031120709086033146,0.16154262118453888,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.0435381563253655,-0.006464683713611037,0.1389151134433934,0.0004669120051271486,-0.017172387937769505,0.018968120376411487,-0.04353815632536551,-0.13891511344339338,0.0064646837136110745,0.043071244320238344,-0.011805524798912675,0.1372528803582141
2026-09-23.1,nuScenes,mono,brake,J,gate_ridge,0.3,286,955,332.31933917287085,True,0.11474572621616949,0.07182751293354858,0.19325377082240056,0.041244105131008846,0.00881291829803277,0.08145977603387575,0.14137465533445617,0.026284029304682637,0.2605482879927347,0.0,-5.559744061009525e-16,3.9235860177068176e-16,0.07350162108516067,0.020840837753543093,0.16175162565075626,0.25612038155062566,0.13900721683644343,0.3899075179217078,0.0380437061915842,-0.005571002674208969,0.1220379098909907,0.01442613728206043,-0.01643316120527447,0.04203712699663098,-0.0380437061915842,-0.12203790989099071,0.005571002674208967,0.023617568909523795,-0.02139658716196638,0.11764112553362896
