track,geometry,system,target,architecture,objective,variant,quota,k,ndg,ndg_lo,ndg_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,n_frames,n_units,budget_ms_feasible,budget_ms_escalated_frac,budget_ms_ndg,budget_mJ_feasible,budget_mJ_escalated_frac,budget_mJ_ndg,counterpart,minus_V,minus_V_lo,minus_V_hi
KITTI,oracle,brake,J,R1_mlp_reg,V,,0.1,354,0.11797563332799332,0.024383619883841415,0.32513771304995676,0.06658274905721218,-0.008463219588631988,0.23733999788790444,5,3536,6,True,0.06456837818364361,0.0838341078343351,False,,,,,,
KITTI,oracle,brake,J,R1_mlp_reg,V,,0.2,707,0.26668289551175844,0.04667336085855533,0.4078443964690419,0.11732979960458902,-0.018866628029790694,0.2573919080735024,5,3536,6,True,0.16456837818364362,0.17750210704062344,True,0.02320662357036599,0.026166688751351697,,,,
KITTI,oracle,brake,J,R1_mlp_reg,V,,0.3,1061,0.4086798888490506,0.05498024255698374,0.5388852589337261,0.16540712773573235,-0.03309931283584067,0.30080980408621544,5,3536,6,True,0.2645683781836436,0.3824519261645411,True,0.12320662357036595,0.1383514893446152,,,,
KITTI,oracle,brake,J,R1_mlp_reg,V,,0.5,1768,0.5826525569562542,0.1614450487043664,0.7061886174414318,0.20360919188210225,0.02940835367828112,0.2971588911537275,5,3536,6,True,0.4645683781836436,0.5359539658903332,True,0.32320662357036595,0.45222712805196247,,,,
KITTI,oracle,brake,J,R1_mlp_reg,Q,,0.1,354,0.0192421797965619,-0.01776290575736776,0.18963265659421266,-0.0292990580329886,-0.0828207832282544,0.07071382690611523,5,3536,6,True,0.06456837818364361,-0.002764671437225093,False,,,R1_mlp_reg|V,-0.0958818070902008,-0.3080944816332687,0.04350848905775011
KITTI,oracle,brake,J,R1_mlp_reg,Q,,0.2,707,0.11721727776590751,-0.00886712399782538,0.25162521661795795,-0.020438945578278,-0.10055556628236327,0.07711925189618651,5,3536,6,True,0.16456837818364362,0.09049073586715237,True,0.02320662357036599,-0.0011148187856039708,R1_mlp_reg|V,-0.13776874518286703,-0.31513585256703014,0.05710548302010371
KITTI,oracle,brake,J,R1_mlp_reg,Q,,0.3,1061,0.21972471118037967,-0.019583101662080944,0.3601269600659956,-0.008041614226528465,-0.13662173046837123,0.1143147696119294,5,3536,6,True,0.2645683781836436,0.15624155729957637,True,0.12320662357036595,0.03320051296432108,R1_mlp_reg|V,-0.1734487419622608,-0.33310337058150075,0.06521338708478248
KITTI,oracle,brake,J,R1_mlp_reg,Q,,0.5,1768,0.3838393379939575,0.07156324328392305,0.5461397202383005,0.021811648426902225,-0.12492104862575719,0.11764610240720413,5,3536,6,True,0.4645683781836436,0.3655162215537492,True,0.32320662357036595,0.23322124348262063,R1_mlp_reg|V,-0.18179754345520005,-0.29805958498525187,-0.03399480008957137
KITTI,oracle,brake,J,R1_mlp_reg,G,,0.1,354,0.04975290230106527,0.002016873770188586,0.13147757546351296,-0.008658651549365312,-0.058581544557689165,0.08313584076287735,5,3536,6,True,0.06456837818364361,0.039383994211195775,False,,,R1_mlp_reg|V,-0.0752414006065775,-0.2605084048691551,0.06283255383420366
KITTI,oracle,brake,J,R1_mlp_reg,G,,0.2,707,0.1264981266129721,0.011664046267555548,0.19178445274112021,-0.010333131454485172,-0.11280975071372115,0.10380578137959891,5,3536,6,True,0.16456837818364362,0.08838689909658307,True,0.02320662357036599,0.03284875751099695,R1_mlp_reg|V,-0.1276629310590742,-0.2700456959869258,0.11607078454311795
KITTI,oracle,brake,J,R1_mlp_reg,G,,0.3,1061,0.19947220787248102,0.11259955012749369,0.2786060438734613,0.0074469923337496255,-0.05572282938590514,0.09292308030787977,5,3536,6,True,0.2645683781836436,0.1662270843938872,True,0.12320662357036595,0.06224462307176915,R1_mlp_reg|V,-0.15796013540198273,-0.2921986967592791,0.11733079627646793
KITTI,oracle,brake,J,R1_mlp_reg,G,,0.5,1768,0.3361236355754188,0.17266449249176308,0.4186206694706775,-0.0020247007614714397,-0.06133948485204012,0.14359137930711713,5,3536,6,True,0.4645683781836436,0.32300836789456866,True,0.32320662357036595,0.22446767509057206,R1_mlp_reg|V,-0.20563389264357368,-0.32075129798063534,0.05989170927554657
KITTI,oracle,brake,J,R1_mlp_clf,V,,0.1,354,0.16010225945349735,0.04004305819078496,0.30440164066466247,0.0895553543154532,-0.01648330801305207,0.205636132125951,5,3536,6,True,0.06456837818364361,0.10558794931642335,False,,,,,,
