status,track,geometry,system,target,architecture,kind,label,quota,k,ndg,minus_random,boot_dropped,minus_random_lo,minus_random_hi,minus_V,minus_V_lo,minus_V_hi,minus_rankV,minus_rankV_lo,minus_rankV_hi,minus_secdfV,minus_secdfV_lo,minus_secdfV_hi,pooled_against,n_cells,note
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,V,0.3,1061.0,0.5449949820311829,0.26734037834921115,3.0,0.023346906609268785,0.4353551953804639,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,V,0.5,1768.0,0.6227499172851791,0.23920606996677718,3.0,-0.061938002428702905,0.39093830950625796,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,Q,0.1,354.0,0.08452976000055602,0.018574931671385624,3.0,-0.06260881649336371,0.17555661634587116,-0.18294505626111884,-0.3900352441068752,-0.01253703015531285,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,Q,0.2,707.0,0.23306506606628744,0.1046196936725098,3.0,-0.0007566984864487749,0.278403746295986,-0.12741968438057374,-0.35958361640257774,0.18224230090572366,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,Q,0.3,1061.0,0.32296339819742687,0.1154813391667265,3.0,0.021632764153310762,0.2487381899117352,-0.22203158383375604,-0.37432147606933797,0.1398099285653096,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,Q,0.5,1768.0,0.52073513291956,0.1529331749103321,3.0,0.055391671754958974,0.22612748165321456,-0.10201478436561917,-0.30532453608714843,0.16394931131083257,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,G,0.1,354.0,0.11754408384183064,0.042383844151317455,3.0,-0.047809249021104824,0.10808626401318508,-0.14993073241984423,-0.2898828407402242,0.036051922803570946,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,G,0.2,707.0,0.18605926171162362,0.03410342735034715,3.0,-0.06478791892175784,0.12489870991969372,-0.17442548873523755,-0.3476219715990752,0.023373685643494374,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,G,0.3,1061.0,0.21178767910737412,0.012514928284343852,3.0,-0.08945323144542956,0.1019565423480139,-0.3332073029238088,-0.4148870825169636,0.00023767358950424814,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,brake,J,R1_gbm_clf,binary,G,0.5,1768.0,0.38205921001237336,0.024305431394465473,3.0,-0.1170323593876512,0.2011300837507951,-0.24069070727280578,-0.4720466991158835,0.1892087953635967,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,V,0.1,354.0,0.20153920521179192,0.10456119829821757,85.0,0.031021828771154152,0.2709564979735338,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,V,0.2,707.0,0.35627222688647997,0.16675002089262783,85.0,-0.019651549773683264,0.5155328963677515,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,V,0.3,1061.0,0.5038213069985042,0.23483240398853322,85.0,0.0255176184630321,0.5210371833643553,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,V,0.5,1768.0,0.7693784392891652,0.26715113998973933,85.0,0.08227861869908926,0.4634266404196644,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,rankV,0.1,354.0,0.08131021314300467,-0.02185407982071622,85.0,-0.09755108609401857,0.038362835061828006,-0.12022899206878725,-0.3352379873117822,-0.00046297568606112893,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,rankV,0.2,707.0,0.233549205798808,0.045280427515434346,85.0,-0.0128058541278994,0.17409345200411933,-0.12272302108767197,-0.3660333362864897,0.04355180071517955,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,rankV,0.3,1061.0,0.3616203613163389,0.05979755756477928,85.0,-0.06367827425079288,0.27522119191904576,-0.14220094568216535,-0.3256572845770918,-0.039966042772013904,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,rankV,0.5,1768.0,0.5929232639252948,0.10476582346241878,85.0,-0.1492629203948654,0.45724101844441534,-0.17645517536387034,-0.3020501101248922,-0.002341327768033974,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,secdfV,0.1,354.0,0.017417095687025843,-0.06019347927391275,85.0,-0.0988721064554478,0.042223886481311965,-0.18412210952476607,-0.36741033280908125,-0.06935638115181571,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,secdfV,0.2,707.0,0.19422555120984442,0.01611636570421261,85.0,-0.06467423150985227,0.1630852160223255,-0.16204667567663555,-0.424675394213586,0.056872203503743356,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,secdfV,0.3,1061.0,0.46972746872792115,0.17569480302998042,85.0,-0.034889433534047005,0.5218321775277855,-0.0340938382705831,-0.2724735881442038,0.10945126401942427,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,secdfV,0.5,1768.0,0.7934279490692202,0.326649171714087,85.0,0.1617951040305469,0.46946408309170695,0.024049509780055045,-0.05102140456107586,0.20853225904797235,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,Q,0.1,354.0,0.0784229220739659,-0.010776449766472306,85.0,-0.0992671757043183,0.2198078408550697,-0.12311628313782602,-0.36887875925999225,0.180780833614133,-0.002887291069038775,-0.11181985688826264,0.18531548164421455,0.06100582638694005,-0.08393527700434054,0.26490021981440437,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,Q,0.2,707.0,0.2521350284879226,0.03453675574086454,85.0,-0.19656426362966958,0.2671498214390298,-0.1041371983985574,-0.7030637217673714,0.2719194353002204,0.018585822689114573,-0.34195750579858586,0.24449601705422894,0.05790947727807816,-0.2893052786320237,0.24638695866283347,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,Q,0.3,1061.0,0.4078771779678321,0.10640400581887428,85.0,-0.20087756558975994,0.3170848731834902,-0.09594412903067212,-0.7174345181682403,0.2276068152070601,0.04625681665149323,-0.4314692383214903,0.35994264295655176,-0.06185029076008902,-0.6561657941233842,0.22574679183919377,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,Q,0.5,1768.0,0.6476703126872481,0.14406760401144333,85.0,-0.012486240219089728,0.3129464813280302,-0.1217081266019171,-0.47329960466440946,0.1479660884337317,0.05474704876195324,-0.46537815570859586,0.43804926743366357,-0.14575763638197214,-0.4757960555226101,0.027264339536753054,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,G,0.1,354.0,0.08420153981051538,-0.006229247909440042,85.0,-0.10007366935413327,0.17754709333486624,-0.11733766540127653,-0.37049013927328295,0.13531115604483665,0.002891326667510713,-0.112780148713215,0.1626471867630444,0.06678444412348954,-0.11248345584340602,0.21362454826428992,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,G,0.2,707.0,0.2681000506153825,0.05170706241116444,85.0,-0.16104309003887096,0.28096579645849296,-0.08817217627109747,-0.6467466576278127,0.2918963606971632,0.0345508448165745,-0.28235096266818027,0.2669799717797931,0.07387449940553809,-0.27538713971619627,0.2611047151451428,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,G,0.3,1061.0,0.3736584913264805,0.05943288323760114,85.0,-0.1813135628405203,0.24484897937762368,-0.13016281567202376,-0.6529256612623388,0.14109650441790342,0.01203813001014159,-0.3939347751473864,0.29933382946245696,-0.09606897740144066,-0.6547224734267009,0.16666508963193596,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_mlp_reg,regression,G,0.5,1768.0,0.5705930587842101,0.08185451069838952,85.0,0.02020543362731797,0.16048672205930425,-0.1987853805049551,-0.40028775817944096,0.027374574829943824,-0.022330205141084747,-0.4219479379236026,0.2820144475318443,-0.22283489028501013,-0.4395896363904722,-0.0763524824475913,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,V,0.1,354.0,0.3162855544271846,0.2554358427488053,85.0,0.04385408534435073,0.5905417603625222,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,V,0.2,707.0,0.5160470612892895,0.36258847727736665,85.0,0.08839274545644626,0.7165586034706342,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,V,0.3,1061.0,0.7407965949390861,0.41768605696643457,85.0,0.13114119476296693,0.6292153381680528,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,V,0.5,1768.0,0.808127639552659,0.3356763525420728,85.0,0.2095862749328711,0.4349357438124978,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,rankV,0.1,354.0,0.2904636816058716,0.20768969250941113,85.0,0.010058353769445668,0.48192034157853025,-0.025821872821312986,-0.18074090297303297,0.06037400632798556,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,rankV,0.2,707.0,0.4368978322220311,0.25815537842153075,85.0,0.040476358233298225,0.64140510872869,-0.07914922906725835,-0.23955668610420267,-0.005275828117766057,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,rankV,0.3,1061.0,0.582962225086626,0.2930369152272865,85.0,0.02811663735025275,0.5859667596014637,-0.15783436985246013,-0.31643497133506304,0.012607293281349996,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),KITTI,oracle,traj,JB,R1_gbm_reg,regression,rankV,0.5,1768.0,0.7461824828825931,0.25884962190797806,85.0,-0.024865670803480466,0.4894429201223368,-0.06194515667006584,-0.25076614699820454,0.06395115964915299,,,,,,,,,
