part,system,setting,pair,geometry,parameter,value,default_value,is_default,n_inputs,affected,harmed,harmed_share,harmed_share_lo,harmed_share_hi,rho,rho_lo,rho_hi,all_full,oracle20
A,brake,Y8 512->640|mono,Y8 512->640,mono,jerk,0.04,0.02,False,8008,1470,630,0.42857142857142855,0.37103920102072246,0.4772423168255498,0.6150957824252359,0.3951357067164262,0.8032132783751063,0.0967607196684178,0.25138908655793746
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.06,0.12,False,8008,2354,1034,0.4392523364485981,0.3759549775958826,0.5063017382486766,0.6112540533277909,0.3204485200677445,0.9654076872037772,0.15927958706537482,0.40972668250012645
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.12,0.12,True,8008,2354,1040,0.44180118946474084,0.37683933518005536,0.5053149697877358,0.7007510232636827,0.40564411750819407,1.0142682530134912,0.12634550989699628,0.42220866141281954
A,brake,RT 320->640|mono,RT 320->640,mono,excess,0.24,0.12,False,8008,2354,1021,0.4337298215802889,0.3607310911953708,0.5059432853364678,0.7890507015539661,0.5235140210354079,1.0747656081627812,0.09316620672931694,0.4416521288083411
A,brake,RT 320->640|mono,RT 320->640,mono,collision,3.0,6.0,False,8008,2354,1040,0.44180118946474084,0.37407115060817886,0.5151794146085525,0.7013442476127498,0.40988867769700577,1.0036150807465578,0.12628443888114796,0.42284281441665394
A,brake,RT 320->640|mono,RT 320->640,mono,collision,6.0,6.0,True,8008,2354,1040,0.44180118946474084,0.37883847206485394,0.5193824663895443,0.7007510232636827,0.42594300504170457,1.0394347145681047,0.12634550989699628,0.42220866141281954
A,brake,RT 320->640|mono,RT 320->640,mono,collision,12.0,6.0,False,8008,2354,1040,0.44180118946474084,0.3810657818367447,0.5065987532492539,0.6995806802600353,0.4291196278254199,0.9968200000961734,0.1264654582938444,0.42096313380680683
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.0,0.02,False,8008,2354,1038,0.4409515717926933,0.3815095182537807,0.5102718323758821,0.697999279222192,0.424048032136823,1.0163992784173599,0.1294999142900737,0.42880663978729944
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.02,0.02,True,8008,2354,1040,0.44180118946474084,0.3793024102458787,0.5180785789516069,0.7007510232636827,0.4195423333682615,1.0324492610291474,0.12634550989699628,0.42220866141281954
A,brake,RT 320->640|mono,RT 320->640,mono,jerk,0.04,0.02,False,8008,2354,1042,0.44265080713678845,0.380226565691481,0.511789817078559,0.7035585722057799,0.40139097416049846,1.0284353552846495,0.12330593042849339,0.4159537732158287
A,brake,RT 480->640|mono,RT 480->640,mono,excess,0.06,0.12,False,8008,1947,841,0.4319465844889574,0.3983412183605073,0.47226187346409293,0.7861453900615587,0.6140338456443852,1.2029367784019365,0.05386977713887372,0.2518990689720471
A,brake,RT 480->640|mono,RT 480->640,mono,excess,0.12,0.12,True,8008,1947,821,0.4216743708269132,0.3895378401128251,0.45947831739102524,0.720339731721117,0.6107360604318766,0.9411850478070855,0.08521560207270736,0.3047111504152918
A,brake,RT 480->640|mono,RT 480->640,mono,excess,0.24,0.12,False,8008,1947,793,0.40729327170005136,0.36951442439425375,0.44487346098272146,0.6843840932617846,0.5990357747010069,0.8091795737324466,0.11261217650014921,0.3568013338236287
A,brake,RT 480->640|mono,RT 480->640,mono,collision,3.0,6.0,False,8008,1947,821,0.4216743708269132,0.38915014560425115,0.4586275192050068,0.7221325934017182,0.609216521906993,0.9244294744787739,0.08488800840989591,0.30549825706121897
A,brake,RT 480->640|mono,RT 480->640,mono,collision,6.0,6.0,True,8008,1947,821,0.4216743708269132,0.3882286419000638,0.4619249220117912,0.720339731721117,0.6062268926978122,0.9294350425578417,0.08521560207270736,0.3047111504152918
A,brake,RT 480->640|mono,RT 480->640,mono,collision,12.0,6.0,False,8008,1947,821,0.4216743708269132,0.3855105713017067,0.46143168137050017,0.7167945494056448,0.598759090160509,0.9354075034149173,0.08585843767039286,0.3031666145203224
A,brake,RT 480->640|mono,RT 480->640,mono,jerk,0.0,0.02,False,8008,1947,822,0.4221879815100154,0.3891793114370106,0.45924899841078004,0.7232796295861191,0.6082115184082373,0.935224788219506,0.08554485320961679,0.30913825780758597
A,brake,RT 480->640|mono,RT 480->640,mono,jerk,0.02,0.02,True,8008,1947,821,0.4216743708269132,0.3919317119220636,0.45948152901327893,0.720339731721117,0.60655751018689,0.9177898192908512,0.08521560207270736,0.3047111504152918
A,brake,RT 480->640|mono,RT 480->640,mono,jerk,0.04,0.02,False,8008,1947,822,0.4221879815100154,0.3878845396725409,0.46268413084245374,0.7175008628856272,0.6020734319489405,0.9191164669848704,0.08489843502926371,0.30052635167834646
