setting,check,abs_diff,pass,part,reference,quantity,mine,shipped
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,1.1102230246251565e-16,True,A,shared_history_effect.csv,rho,0.720339731721117,0.7203397317211169
RT 480->640|mono,,5.551115123125783e-17,True,A,shared_history_effect.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,oracle20,0.3047111504152918,0.3047111504152918
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,rho,0.720339731721117,0.720339731721117
RT 480->640|mono,,5.551115123125783e-17,True,A,calibration_cells.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,oracle20,0.3047111504152918,0.3047111504152918
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,1.1102230246251565e-16,True,A,shared_history_effect.csv,rho,0.720339731721117,0.7203397317211169
RT 480->640|mono,,5.551115123125783e-17,True,A,shared_history_effect.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,oracle20,0.3047111504152918,0.3047111504152918
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,rho,0.720339731721117,0.720339731721117
RT 480->640|mono,,5.551115123125783e-17,True,A,calibration_cells.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,oracle20,0.3047111504152918,0.3047111504152918
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,1.1102230246251565e-16,True,A,shared_history_effect.csv,rho,0.720339731721117,0.7203397317211169
RT 480->640|mono,,5.551115123125783e-17,True,A,shared_history_effect.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,shared_history_effect.csv,oracle20,0.3047111504152918,0.3047111504152918
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,affected,1947.0,1947.0
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,harmed_share,0.4216743708269132,0.4216743708269132
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,rho,0.720339731721117,0.720339731721117
RT 480->640|mono,,5.551115123125783e-17,True,A,calibration_cells.csv,all_full,0.08521560207270736,0.0852156020727073
RT 480->640|mono,,0.0,True,A,calibration_cells.csv,oracle20,0.3047111504152918,0.3047111504152918
