task,variant,signal,quota,eta,eta_lo,eta_hi,reduction_frac
plannerC_ade_truth,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.0442325709453619
plannerC_ade_truth,oracle,uncertainty [scene-z],0.1,0.048332245801302035,-0.013915628266777877,0.12573313916963494,0.0019154227716275762
plannerC_ade_truth,oracle,uncertainty [scene-z],0.2,0.0614246914701396,-0.10536864057835726,0.16552314274481184,0.0027080636613167797
plannerC_ade_truth,oracle,uncertainty [scene-z],0.3,0.07080246471526265,-0.11151213432139881,0.19183957480494465,0.0031317750436243375
plannerC_ade_truth,oracle,uncertainty [scene-z],0.5,0.05962272104338866,-0.13898775778852354,0.2499140830815962,0.0026372662385072106
plannerC_ade_truth,oracle,criticality [scene-z],0.1,-0.011845820621389945,-0.17198279007070544,0.09355433530757698,-0.00046945376095506366
plannerC_ade_truth,oracle,criticality [scene-z],0.2,0.0031951844415128053,-0.17314434832327993,0.1335505780027939,0.0001408678280699537
plannerC_ade_truth,oracle,criticality [scene-z],0.3,0.02207424208014702,-0.1831899763658298,0.17427190768989617,0.0009764004788751961
plannerC_ade_truth,oracle,criticality [scene-z],0.5,0.1275614457206188,-0.135643147476564,0.32581062645634973,0.0056423706977302025
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.1,0.13970799864364075,0.0003267678039034899,0.30436457158527935,0.005536673861187205
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.2,0.09654344858013174,-0.10901859604009545,0.3012300634976302,0.004256363338270189
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.3,0.09858433536878727,-0.14786292343822452,0.2911929397224709,0.004360638608301233
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.5,0.16235204869973052,-0.08759041158888271,0.35023376728358063,0.00718124851223568
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.1,0.13970799864364075,0.0003267678039034899,0.30436457158527935,0.005536673861187205
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.2,0.09654344858013174,-0.10901859604009545,0.3012300634976302,0.004256363338270189
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.3,0.09858433536878727,-0.14786292343822452,0.2911929397224709,0.004360638608301233
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.5,0.16235204869973052,-0.08759041158888271,0.35023376728358063,0.00718124851223568
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.1,0.012511301410126591,-0.14041019168042262,0.12021208029128069,0.0004958269831319756
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.2,0.04599347608046706,-0.1307870108754959,0.16426203025553943,0.0020277393056455885
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.3,0.06482821715866674,-0.14838182719442422,0.20388172967267862,0.0028675187147320542
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.5,0.048841012380224105,-0.139305086073234,0.20481322198158014,0.0021603635451515617
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.1,0.3417301344894029,0.14739097304182472,0.48479064295150853,0.013542877441352482
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.2,0.3209244155199972,0.11454883152638418,0.4727669013365104,0.014148768628679545
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.3,0.33577319703051817,0.12128234843820561,0.4962142043008973,0.014852111759203373
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.5,0.3572233346840637,0.1328192300524015,0.5364270035322531,0.015800906494751604
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.1,0.28640166139963713,0.0646041221145834,0.4548769564173439,0.011350191884980796
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.2,0.3160180663603229,0.09556079687030325,0.4884848803647809,0.013932459754332082
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.3,0.3585376924237207,0.1138043515871941,0.5202359310460497,0.01585904391671857
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.5,0.3722301827894628,0.1251738996040438,0.5545062509591895,0.01646469796823994
plannerC_fde_truth,oracle,random,0.1,0.03233125932268095,-0.052827895428081514,0.10966448073148895,0.0017788141269924538
plannerC_fde_truth,oracle,random,0.2,0.06097933788431192,-0.04465199385911951,0.1658771565512701,0.0033549855451243094
plannerC_fde_truth,oracle,random,0.3,0.09536603295783404,-0.03535623150040784,0.2031916434444162,0.005246886456464712
plannerC_fde_truth,oracle,random,0.5,0.15175412864886964,-0.033749765090712695,0.29259693428464056,0.00834926920649423
plannerC_fde_truth,oracle,uncertainty,0.1,0.056272608360188194,-0.03485390936533717,0.15186468924654967,0.003096028821976493
plannerC_fde_truth,oracle,uncertainty,0.2,0.14899639842374218,0.022435431316174162,0.2623063875575825,0.00819754330451399
plannerC_fde_truth,oracle,uncertainty,0.3,0.1578659561090488,-0.015990812820913084,0.305985429546526,0.008685532168583069
plannerC_fde_truth,oracle,uncertainty,0.5,0.11688639740498097,-0.13393914563919704,0.3076722254693767,0.00643090245517827
plannerC_fde_truth,oracle,criticality,0.1,-0.08520070134489373,-0.2605467699717194,0.07632064513038324,-0.004687606185374987
plannerC_fde_truth,oracle,criticality,0.2,-0.03210692357531794,-0.2744179660901754,0.13608774712645555,-0.0017664715333243256
plannerC_fde_truth,oracle,criticality,0.3,0.026482526520576342,-0.2452952348571888,0.22594695805641768,0.0014570262117877596
plannerC_fde_truth,oracle,criticality,0.5,0.15489581794118984,-0.1008876004537088,0.3759279252491021,0.008522119921649631
plannerC_fde_truth,oracle,perception_oracle_dE,0.1,0.07311699600267843,-0.016977508509731173,0.19092293591413853,0.004022780062933543
plannerC_fde_truth,oracle,perception_oracle_dE,0.2,0.16897176749364123,0.02833576914702737,0.31584453492306636,0.009296556131041843
plannerC_fde_truth,oracle,perception_oracle_dE,0.3,0.1740069310817008,0.00021782965663977197,0.3212239139416978,0.00957358277057874
plannerC_fde_truth,oracle,perception_oracle_dE,0.5,0.15885409785957452,-0.0825641561320603,0.3628163478964684,0.008739898145724985
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only),0.1,0.07311699600267843,-0.016977508509731173,0.19092293591413853,0.004022780062933543
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only),0.2,0.16897176749364123,0.02833576914702737,0.31584453492306636,0.009296556131041843
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only),0.3,0.1740069310817008,0.00021782965663977197,0.3212239139416978,0.00957358277057874
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only),0.5,0.15885409785957452,-0.0825641561320603,0.3628163478964684,0.008739898145724985
plannerC_fde_truth,oracle,multimetric_dE_oracle,0.1,-0.02217444508315566,-0.18867551673824737,0.09244782151209383,-0.0012200024681520783
plannerC_fde_truth,oracle,multimetric_dE_oracle,0.2,-0.03231652998452906,-0.2575841982035195,0.12369654582201041,-0.001778003742388367
plannerC_fde_truth,oracle,multimetric_dE_oracle,0.3,-0.09910645976041423,-0.33512988424586154,0.08933016760928354,-0.0054526787508818765
plannerC_fde_truth,oracle,multimetric_dE_oracle,0.5,-0.02293754819056023,-0.2689526416228438,0.15506417489463875,-0.0012619871794265576
plannerC_fde_truth,oracle,PKL_gain,0.1,0.23330765726030167,-0.004026274373825781,0.39072206134712856,0.012836213787039238
plannerC_fde_truth,oracle,PKL_gain,0.2,0.24931817095029868,0.01068736133377304,0.46088824185583593,0.013717086618126078
plannerC_fde_truth,oracle,PKL_gain,0.3,0.3373056639279229,0.07362398621306789,0.5265216477930581,0.018558017617601574
plannerC_fde_truth,oracle,PKL_gain,0.5,0.342609555765112,0.08307484668025783,0.5315188698466246,0.018849829255183328
plannerC_fde_truth,oracle,TIP_gain,0.1,0.18081485681064347,-0.07511478931348409,0.3533925870198423,0.009948143944991866
plannerC_fde_truth,oracle,TIP_gain,0.2,0.21808370018159406,-0.0458842209936227,0.4034129151644196,0.011998616041462582
plannerC_fde_truth,oracle,TIP_gain,0.3,0.2631515801424636,-0.019998495657083552,0.469720985540189,0.014478178645191906
plannerC_fde_truth,oracle,TIP_gain,0.5,0.2704153093281374,-0.018494922618776537,0.47563104494509467,0.014877817396072846
plannerC_fde_truth,oracle,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.055018399043447845
plannerC_fde_truth,oracle,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.055018399043447845
plannerC_fde_truth,oracle,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.055018399043447845
plannerC_fde_truth,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.055018399043447845
plannerC_fde_truth,oracle,uncertainty [scene-z],0.1,0.05313163934821878,-0.00018900515956317388,0.11705611271075145,0.002923217735492856
plannerC_fde_truth,oracle,uncertainty [scene-z],0.2,0.04719449998387118,-0.09974914790983483,0.1520735055769274,0.0025965658327686174
plannerC_fde_truth,oracle,uncertainty [scene-z],0.3,0.062266744476841905,-0.11976539221498483,0.1936576308004267,0.0034258165947632898
plannerC_fde_truth,oracle,uncertainty [scene-z],0.5,0.08896169555228323,-0.13299360052146655,0.3164140145543213,0.004894530065477238
plannerC_fde_truth,oracle,criticality [scene-z],0.1,-0.056975616503073444,-0.19085293050405852,0.027030846518238793,-0.003134707204512547
plannerC_fde_truth,oracle,criticality [scene-z],0.2,-0.041565928365140205,-0.21300411574207556,0.08571070467159998,-0.0022868908334046515
plannerC_fde_truth,oracle,criticality [scene-z],0.3,0.0010485682992162964,-0.20646170325084554,0.15316487547037527,5.769054911059162e-05
plannerC_fde_truth,oracle,criticality [scene-z],0.5,0.09214547166282373,-0.17231512017453074,0.29484085793771025,0.005069696329991952
plannerC_fde_truth,oracle,perception_oracle_dE [scene-z],0.1,0.12016780758866462,-0.006418244182077834,0.2576081754329413,0.00661144039008941
plannerC_fde_truth,oracle,perception_oracle_dE [scene-z],0.2,0.08168416608433841,-0.133479642272149,0.26408732680974917,0.004494132045159399
plannerC_fde_truth,oracle,perception_oracle_dE [scene-z],0.3,0.022847603020927438,-0.2063171628547976,0.236033826867054,0.0012570385401916703
plannerC_fde_truth,oracle,perception_oracle_dE [scene-z],0.5,0.1188880297530928,-0.1278742537479958,0.310765421110164,0.00654102906244496
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.1,0.12016780758866462,-0.006418244182077834,0.2576081754329413,0.00661144039008941
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.2,0.08168416608433841,-0.133479642272149,0.26408732680974917,0.004494132045159399
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.3,0.022847603020927438,-0.2063171628547976,0.236033826867054,0.0012570385401916703
plannerC_fde_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.5,0.1188880297530928,-0.1278742537479958,0.310765421110164,0.00654102906244496
plannerC_fde_truth,oracle,multimetric_dE_oracle [scene-z],0.1,0.004715599973851266,-0.09257195874826887,0.08687861710486015,0.00025944476109062114
plannerC_fde_truth,oracle,multimetric_dE_oracle [scene-z],0.2,-0.06754243476797415,-0.25574897840870214,0.08134808627106495,-0.003716076628430448
plannerC_fde_truth,oracle,multimetric_dE_oracle [scene-z],0.3,-0.07869746434223109,-0.3211416912543635,0.09660459548013027,-0.004329808496888377
plannerC_fde_truth,oracle,multimetric_dE_oracle [scene-z],0.5,-0.04961201876474602,-0.2969349738428645,0.12676672943781436,-0.0027295738457498186
plannerC_fde_truth,oracle,PKL_gain [scene-z],0.1,0.20261840658249555,0.05397588501670006,0.34089038202051025,0.0111477403469033
plannerC_fde_truth,oracle,PKL_gain [scene-z],0.2,0.20071485969307692,-0.04047899664065564,0.3836178405424121,0.011043010244543352
plannerC_fde_truth,oracle,PKL_gain [scene-z],0.3,0.19307405095745214,-0.050816025771736585,0.3837123541622691,0.010622625180512085
plannerC_fde_truth,oracle,PKL_gain [scene-z],0.5,0.27728575898337043,-0.01164182342983039,0.4834113959853356,0.015255818536812377
plannerC_fde_truth,oracle,TIP_gain [scene-z],0.1,0.12233920202694797,-0.07551920597694863,0.2861139949055832,0.006730907035775606
plannerC_fde_truth,oracle,TIP_gain [scene-z],0.2,0.16275301003431855,-0.10442754416379216,0.3499415296634479,0.008954410051590408
plannerC_fde_truth,oracle,TIP_gain [scene-z],0.3,0.19575528507417808,-0.08194583024791471,0.39609130446760055,0.01077014238907502
plannerC_fde_truth,oracle,TIP_gain [scene-z],0.5,0.23573686164947474,-0.0490299390005231,0.43702246277278584,0.012969864723480858
