file,column,n_changed,n_rows,max_abs_change
statistics_hardening.csv,delta_vs_random,608,2552,355.10777688901607
statistics_hardening.csv,delta_share_all_cheap,608,2552,0.09875753939239344
statistics_hardening.csv,ndg,584,2552,0.3943216454958914
statistics_hardening.csv,oracle_prize,592,2552,23.499876458296967
statistics_hardening.csv,delta_lo_all_draws,608,2552,467.4426285720119
statistics_hardening.csv,delta_hi_all_draws,608,2552,353.73448285635845
statistics_hardening.csv,delta_share_lo_all_draws,608,2552,0.2381798143090969
statistics_hardening.csv,delta_share_hi_all_draws,608,2552,0.16995791859757017
statistics_hardening.csv,delta_lo_filtered,608,2552,467.4426285720119
statistics_hardening.csv,delta_hi_filtered,608,2552,353.4525001031265
statistics_hardening.csv,draws_dropped_by_filter,104,2552,1.0
statistics_hardening.csv,ndg_full,146,2552,0.29501953666652575
statistics_hardening.csv,ndg_min_leave_one_out,146,2552,0.3301763680111778
statistics_hardening.csv,ndg_max_leave_one_out,146,2552,0.29642952075155593
statistics_hardening.csv,gain_full,152,2552,102.54916330780122
statistics_hardening.csv,gain_min_leave_one_out,149,2552,100.5720351314829
statistics_hardening.csv,gain_max_leave_one_out,152,2552,198.7859488935909
statistics_hardening.csv,ndg_without_that_unit,146,2552,0.3301763680111778
statistics_hardening.csv,gain_without_that_unit,150,2552,442.4387460049163
statistics_hardening.csv,ndg_change_without_that_unit,146,2552,0.48768868808865634
statistics_hardening.csv,beats_random_all_draws,15,2552,
statistics_hardening.csv,beats_random_filtered,17,2552,
statistics_hardening.csv,most_influential_unit,23,2552,
streaming_controllers.csv,shipped_B_minus_C_point,1,1737,0.0020000000000000018
streaming_controllers.csv,shipped_A_minus_C_point,1,1737,0.009
streaming_controllers.csv,B_minus_C_point,1,1737,0.0017018689988383268
streaming_controllers.csv,B_minus_C_lo,1,1737,0.0008823733287190716
streaming_controllers.csv,B_minus_C_hi,1,1737,0.0016313215663658256
streaming_controllers.csv,A_minus_C_point,1,1737,0.00844171350526704
streaming_controllers.csv,val_median_abs_dev,128,1737,0.03284449861462968
streaming_controllers.csv,val_mean_ndg_minus_C,136,1737,0.020580065548807286
streaming_controllers.csv,W,2,1737,90.0
streaming_controllers.csv,gP,3,1737,0.75
streaming_controllers.csv,gI,9,1737,1.0
streaming_controllers.csv,n_affected,672,1737,455.0
streaming_controllers.csv,gain,710,1737,189.70345442703854
streaming_controllers.csv,gain_C,672,1737,164.46824505140398
streaming_controllers.csv,oracle_prize,672,1737,23.499876458296967
streaming_controllers.csv,ndg,712,1737,0.4026026201086531
streaming_controllers.csv,ndg_C,672,1737,0.29594441311401204
streaming_controllers.csv,ndg_minus_C,744,1737,0.422665833126131
streaming_controllers.csv,ndg_minus_C_lo,743,1737,0.7522433992390505
streaming_controllers.csv,ndg_minus_C_hi,742,1737,0.7979526705903208
streaming_controllers.csv,rate_realised,577,1737,0.1277486910994764
streaming_controllers.csv,rate_abs_dev,577,1737,0.0963350785340314
streaming_controllers.csv,rate_unit_min,410,1737,0.17186451022276492
streaming_controllers.csv,rate_unit_max,237,1737,0.1750000000000005
streaming_controllers.csv,ndg_minus_C_boot_mean,32,1737,0.01682577616627406
streaming_controllers.csv,rows_improved_over_C,15,1737,4.0
streaming_controllers.csv,rows_rate_miss_gt_5pp,15,1737,4.0
streaming_controllers.csv,median_abs_rate_dev,17,1737,0.010422811917030789
streaming_controllers.csv,hyperparameters,98,1737,
